custom/routes_completed,custom/avg_speed,custom/total_reward,custom/mean_reward,custom/total_distance,custom/avg_center_dev,time/total_timesteps,time/fps,time/episodes,train/std,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/critic_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/learning_rate
0.008797653958944282,9.055463657487984,-5.903738439313732,-0.13729624277473795,7.020567189902067,0.7225848036824218,,,,,,,,,,,,,
0.29545454545454547,13.752626810775578,11.269533998829154,0.22097125487900302,12.811674139462411,0.2085410229591789,,,,,,,,,,,,,
0.04292929292929293,13.452443213166852,5.83949419956174,0.09124209686815218,15.683821639977396,0.5747016620394249,,,,,,,,,,,,,
,,,,,,983,38,16,0.04978706315159798,4.360658062500001,61.4375,25,,,,,,
0.7872340425531915,18.745914287138106,19.53487949410241,0.1860464713724039,36.14042141265236,0.7892508898503469,,,,,,,,,,,,,
0.30952380952380953,12.003801101318714,5.46076301753939,0.09101271695898984,13.14918849663809,0.49374765163224554,,,,,,,,,,,,,
0.0625,7.474515008782495,0.31723297564120223,0.007930824391030055,5.438841982744634,0.12162896346603325,,,,,,,,,,,,,
0.04736842105263158,9.276929600686493,1.4637712589303131,0.026614022889642056,9.238572346046567,0.3546593401250082,,,,,,,,,,,,,
,,,,,,1239,38,20,0.04978706315159798,4.8220161500000005,61.95,31,,,,,,
0.3333333333333333,16.333430984577525,8.952815994985368,0.100593438145903,26.651224372908473,0.48821167232327917,,,,,,,,,,,,,
0.09446254071661238,17.12668169509021,18.520319336021135,0.17980892559243822,32.36026662890799,0.7626036327487768,,,,,,,,,,,,,
0.05555555555555555,12.293518832258389,3.8667413556846313,0.05858699023764593,14.79656967590563,0.5553224439112707,,,,,,,,,,,,,
0.019569471624266144,11.614625258873282,6.686216709003368,0.13929618143757017,10.10037870821543,0.3961419561588175,,,,,,,,,,,,,
,,,,,,1541,39,24,0.04978706315159798,5.5997623333333335,64.20833333333333,39,,,,,,
0.20512820512820512,10.161167316298805,-4.2956254513236205,-0.08949219690257543,8.855363653041422,0.8277630685557763,,,,,,,,,,,,,
0.02925531914893617,9.621823757049137,6.1625891245164865,0.10445066312739808,10.385528019978665,0.24885347602851365,,,,,,,,,,,,,
0.22413793103448276,11.726878929542867,4.494062502783047,0.07490104171305077,12.83473676070571,0.5737011456400885,,,,,,,,,,,,,
0.029850746268656716,10.857727028815166,-0.41868166149556885,-0.008373633229911377,9.832738107303157,0.5951780403948104,,,,,,,,,,,,,
,,,,,,1754,39,28,0.04978706315159798,5.008145285714287,62.642857142857146,44,,,,,,
0.2413793103448276,13.321272201099866,-2.225917538189993,-0.03905118488052619,13.811535227228887,0.7494445573766582,,,,,,,,,,,,,
0.26785714285714285,18.140520971797738,3.4589816691279456,0.037597626838347234,30.55879597843159,0.7522728123793891,,,,,,,,,,,,,
0.4090909090909091,16.31241961000744,8.548486677271562,0.13787881737534777,18.434501743176952,0.5605433850197692,,,,,,,,,,,,,
0.0171875,12.73204534903761,4.4281383938103485,0.08856276787620697,11.54016177658923,0.5560016120232976,,,,,,,,,,,,,
,,,,,,2011,39,32,0.04978706315159798,4.82284475,62.84375,51,,,,,,
0.17777777777777778,9.912205858394222,-3.036514154259856,-0.06326071154708034,8.622114478144795,0.6743763272696857,,,,,,,,,,,,,
0.03273322422258593,16.426278752628306,8.167761286332897,0.12190688487064026,20.124968407908455,0.5380319773757015,,,,,,,,,,,,,
0.6666666666666666,17.1449221488625,8.325028431658655,0.09353964529953546,27.902124791638926,0.7511122212796524,,,,,,,,,,,,,
0.2222222222222222,14.281719727641192,7.254111668439329,0.10991078285514135,17.209236714523286,0.5046073883763479,,,,,,,,,,,,,
,,,,,,2277,39,36,0.04978706315159798,4.859248083333333,63.25,57,,,,,,
0.07048458149779736,12.942476673356241,2.6321816128258835,0.038708553129792406,16.017551133874804,0.48930398024658167,,,,,,,,,,,,,
0.03350515463917526,12.530165398000966,4.281552797317174,0.0725686914799521,13.484284821432084,0.5943087144800645,,,,,,,,,,,,,
0.20454545454545456,9.49718539401839,1.0637414767955242,0.020070593901802342,9.100875057512894,0.46729603230394007,,,,,,,,,,,,,
0.033582089552238806,10.423904887003872,-3.951514920639684,-0.08064316164570784,9.231887483038008,0.7718206724415951,,,,,,,,,,,,,
,,,,,,2502,39,40,0.04978706315159798,4.4722065749999995,62.55,63,,,,,,
0.3829787234042553,14.423379481149277,16.791202697691446,0.2469294514366389,17.878299773437902,0.3816162547362924,,,,,,,,,,,,,
0.06493506493506493,13.052828149775232,11.187050474528434,0.17479766366450677,15.270679948618636,0.5094243700790432,,,,,,,,,,,,,
0.3125,18.906125337989607,6.273596550338063,0.07129086989020526,30.542008026270196,0.9360173982458854,,,,,,,,,,,,,
0.18238993710691823,17.343408161930732,27.307634894081268,0.2968221184139268,29.22120578517206,0.31103759415259774,,,,,,,,,,,,,
,,,,,,2810,39,44,0.04978706315159798,5.4630991363636365,63.86363636363637,70,,,,,,
0.13095238095238096,12.246754468308414,0.6024302563547419,0.012048605127094839,11.10944921686314,0.6260624956611758,,,,,,,,,,,,,
0.1676300578034682,17.316452655340306,6.248434062952555,0.061865683791609456,32.10811730660498,1.0033659729155289,,,,,,,,,,,,,
0.12698412698412698,18.58575918933423,17.365618205341757,0.1867270774767931,31.70061401091516,0.37717980086986674,,,,,,,,,,,,,
0.050970873786407765,15.24006362205772,12.75247965623474,0.17233080616533433,20.599101949017495,0.508736358542355,,,,,,,,,,,,,
,,,,,,3124,39,48,0.04978706315159798,5.777273875,65.08333333333333,78,,,,,,
0.6666666666666666,16.78714967993023,21.604340352237738,0.2483257511751464,26.7151163124945,0.33430221518525843,,,,,,,,,,,,,
0.02546296296296296,11.913370538588762,2.0774920918686437,0.03919796399752158,11.439526879927143,0.5139249366744876,,,,,,,,,,,,,
0.1896551724137931,11.377970250885621,2.3222457431889687,0.04465857198440325,10.772672378923744,0.5703922450826087,,,,,,,,,,,,,
0.025056947608200455,12.848962297983695,-1.8359943888951946,-0.0407998753087821,10.471941168420017,0.7353597390991397,,,,,,,,,,,,,
,,,,,,3357,39,52,0.04978706315159798,5.796250634615385,64.5576923076923,84,,,,,,
0.3275862068965517,13.9921782506833,14.11890928132151,0.18577512212265146,19.40443589084316,0.4331169076780464,,,,,,,,,,,,,
0.024822695035460994,9.360377953719093,-4.021591651506805,-0.0935253872443443,7.327126522199251,0.5210931814474374,,,,,,,,,,,,,
0.7045454545454546,18.274239429421513,19.67409600299368,0.19288329414699684,34.214511083904654,0.40865246762898644,,,,,,,,,,,,,
0.024344569288389514,11.505779320288262,-0.6607625422437238,-0.010488294321328948,13.21588306222111,0.7879837485333056,,,,,,,,,,,,,
,,,,,,3637,40,56,0.04978706315159798,5.900082071428572,64.94642857142857,90,,,,,,
0.15555555555555556,9.246309921317849,-4.022699978084686,-0.08744999952358014,7.650498096831143,0.6766207644227579,,,,,,,,,,,,,
0.027237354085603113,14.015315782056106,3.6403957246867886,0.06500706651226408,14.398431819747202,0.48284844430980506,,,,,,,,,,,,,
0.38095238095238093,13.723732716572725,6.8998516421710505,0.10781018190892266,16.11285930336453,0.5619402027226975,,,,,,,,,,,,,
0.019064124783362217,11.96034828107245,2.880678644180241,0.0564838949839263,11.073557453462854,0.5081276939206026,,,,,,,,,,,,,
,,,,,,3850,39,60,0.04978706315159798,5.662190266666668,64.16666666666667,96,,,,,,
0.05286343612334802,11.54843831744769,-5.168556685301876,-0.09397375791457957,11.50313541595824,0.9017427494031024,,,,,,,,,,,,,
0.036827195467422094,14.171312892091976,0.16918424062633797,0.0031330414930803327,13.919082204578444,0.7554435689568224,,,,,,,,,,,,,
0.22727272727272727,11.284714226238371,0.49317914257449047,0.00986358285148981,10.206171135185286,0.5523977053731474,,,,,,,,,,,,,
0.06997084548104957,17.14903638466662,15.690089059912662,0.20115498794759823,24.468444560887292,0.4849281114995254,,,,,,,,,,,,,
,,,,,,4083,39,64,0.04978706315159798,5.4824864374999995,63.796875,102,,,,,,
0.14893617021276595,8.760739854878407,-1.9220053938070034,-0.04178272595232616,7.431445327587426,0.5208182537466419,,,,,,,,,,,,,
0.11824324324324324,19.12115676133889,26.078881664825595,0.25820674915668906,35.45387824391946,0.35138968761374445,,,,,,,,,,,,,
0.4270833333333333,20.755359922853295,1.7733907705724672,0.01642028491270803,41.19389974710066,0.7445116435795291,,,,,,,,,,,,,
0.048582995951417005,12.461358263663133,-4.921398813077975,-0.09113701505699953,12.204657431342639,0.8701785962573753,,,,,,,,,,,,,
,,,,,,4388,40,68,0.04978706315159798,5.4668145294117645,64.52941176470588,109,,,,,,
0.15476190476190477,12.208668394144082,5.330921061992841,0.08739214855725969,13.596297725453041,0.6545920687685901,,,,,,,,,,,,,
0.028350515463917526,11.09079936934864,-4.1950690896086025,-0.07359770332646672,11.550066579366103,0.9043798223341871,,,,,,,,,,,,,
0.1746031746031746,22.36349669531799,18.9004965389508,0.17339905081606238,44.766202966100536,0.24492964155970273,,,,,,,,,,,,,
0.05714285714285714,14.060783431254018,10.951788245718834,0.13689735307148543,20.811883999966085,0.41501840423951375,,,,,,,,,,,,,
,,,,,,4691,40,72,0.04978706315159798,5.591999041666666,65.15277777777777,116,,,,,,
0.2564102564102564,11.969915318035717,-0.179397547436281,-0.00358795094872562,10.841526348842308,0.6605115046229131,,,,,,,,,,,,,
0.09313725490196079,14.764482353899265,10.261768827184877,0.15090836510565997,18.367691409541294,0.5902753536365454,,,,,,,,,,,,,
0.3793103448275862,14.742741607506868,-0.14843683126117924,-0.0018554603907647404,21.619030208559707,0.99264209710947,,,,,,,,,,,,,
0.023076923076923078,13.07373622934783,0.8752730174538872,0.01389322249926805,15.038334931712598,0.8207320911159561,,,,,,,,,,,,,
,,,,,,4948,40,76,0.04978706315159798,5.4389653289473685,65.10526315789474,123,,,,,,
0.1724137931034483,11.670934442762341,-1.0502316959509734,-0.021433299917366803,10.35322171007283,0.622070589149504,,,,,,,,,,,,,
0.03206997084548105,11.328461508152408,5.749146204518533,0.1127283569513438,10.5967412434984,0.27365820989811385,,,,,,,,,,,,,
0.4318181818181818,15.872705740079088,2.3414007313229686,0.03716509097338045,18.281381982611492,0.45742107259177145,,,,,,,,,,,,,
0.037037037037037035,12.040602766700168,2.0002203530250977,0.030772620815770733,14.252483990043402,0.6121296596717403,,,,,,,,,,,,,
,,,,,,5172,40,80,0.04978706315159798,5.279571525,64.65,128,,,,,,
0.28888888888888886,11.452061675346783,7.546113325560068,0.12576855542600113,12.700188846560195,0.32350184969036727,,,,,,,,,,,,,
0.10364145658263306,18.876598540433132,-2.5033490752350094,-0.022757718865772814,38.05856531090103,1.2068822716355387,,,,,,,,,,,,,
0.40476190476190477,13.91355233242529,6.434595477344526,0.10213643614832582,16.23476767912507,0.4027051165093248,,,,,,,,,,,,,
0.09049773755656108,14.00789262717457,17.636290338263596,0.212485425762212,21.273514316650108,0.38092364076108864,,,,,,,,,,,,,
,,,,,,5484,40,84,0.04978706315159798,5.373903380952381,65.28571428571429,135,,,,,,
0.07488986784140969,15.083827578342255,5.950164178010237,0.09916940296683728,16.512075502658263,0.6665878243767742,,,,,,,,,,,,,
0.0946372239747634,17.509414438052783,4.507665721716618,0.04795389065655977,30.196887160651386,0.7524404187855439,,,,,,,,,,,,,
0.20454545454545456,10.164705884526683,-4.132272317768012,-0.08264544635536025,9.205630090087652,0.7464462318272641,,,,,,,,,,,,,
0.02023608768971332,11.920369996092948,1.6157363747599867,0.02992104397703679,11.65425731940195,0.5902763345521217,,,,,,,,,,,,,
,,,,,,5738,40,88,0.04978706315159798,5.219046909090909,65.20454545454545,142,,,,,,
0.6170212765957447,17.383539322485447,7.797369465694466,0.08860647120107347,28.032474303152412,1.0343595656224749,,,,,,,,,,,,,
0.06345733041575492,17.05078580611558,17.877093199799937,0.18621972083124935,30.03117909701541,0.40959238640011236,,,,,,,,,,,,,
0.23958333333333334,14.98094045443442,5.706921568074048,0.0695966044887079,22.514449411304668,0.7617289701665798,,,,,,,,,,,,,
0.06870229007633588,15.566260675661509,3.41099907324892,0.05329686051951438,18.15388941625133,0.8131835462921734,,,,,,,,,,,,,
,,,,,,6064,40,92,0.04978706315159798,5.369522652173913,65.91304347826087,149,,,,,,
0.10714285714285714,9.652734095431283,1.3303819570874964,0.02608592072720581,9.017893583979458,0.3261279727168556,,,,,,,,,,,,,
0.03361344537815126,11.29046458437171,1.2564686599571022,0.02166325275788107,11.897281555924565,0.5818597760587467,,,,,,,,,,,,,
0.03968253968253968,11.973079913719657,5.226530753137839,0.10453061506275678,10.81986093847081,0.41871800477003984,,,,,,,,,,,,,
0.08405797101449275,17.87278463086867,-0.6481740922706098,-0.006822885181795893,31.229607820278034,1.2550127515722507,,,,,,,,,,,,,
,,,,,,6314,40,96,0.04978706315159798,5.2196744375,65.77083333333333,155,,,,,,
0.3333333333333333,11.14948890528792,4.944442063662265,0.0772569072447229,13.016439414350316,0.5279709734708182,,,,,,,,,,,,,
0.035422343324250684,11.853894865862822,1.5253199118260863,0.02460193406171107,13.389771640533581,0.6441014513707826,,,,,,,,,,,,,
0.1896551724137931,12.356960278037615,0.13146232676592895,0.002577692681684881,11.452522221487015,0.6598189452683924,,,,,,,,,,,,,
0.03193033381712627,15.345482086750824,9.255216682373959,0.11569020852967449,22.46413817408029,0.6222596810655329,,,,,,,,,,,,,
,,,,,,6567,40,100,0.04978706315159798,5.16800473,65.67,162,,,,,,
0.29310344827586204,14.546702524788447,10.182484027577402,0.15428006102390004,17.521128884749487,0.4814213064508906,,,,,,,,,,,,,
0.10862619808306709,18.46952311170439,12.026328459977222,0.12271763734670635,33.47667377139442,0.3948159537424296,,,,,,,,,,,,,
0.38636363636363635,13.912962187790535,14.118532914099099,0.21391716536513786,16.837077399948612,0.33743532842903323,,,,,,,,,,,,,
0.12371134020618557,12.040306456149919,2.4935940189817156,0.04795373113426376,11.395841852179728,0.6287622929062037,,,,,,,,,,,,,
,,,,,,6845,40,104,0.04978706315159798,5.50251266,66.06,169,,,,,,
0.5111111111111111,16.550353868011083,13.650078756703753,0.189584427176441,21.812612172449008,0.5259903069350486,,,,,,,,,,,,,
0.025906735751295335,10.803495491603599,-3.4373335668398957,-0.06874667133679792,9.807811770355329,0.7137107818798583,,,,,,,,,,,,,
0.7619047619047619,19.05084389354848,8.784064259127582,0.09150066936591232,33.586780197685584,0.9016626110396992,,,,,,,,,,,,,
0.0942622950819672,16.97328359740432,23.20276834101778,0.286453930136022,25.19707507104613,0.3668445614452974,,,,,,,,,,,,,
,,,,,,7140,40,108,0.04978706315159798,5.679581059999999,66.38,175,,,,,,
0.13656387665198239,19.43243793718894,13.13365796058632,0.15823684289863035,29.56292185280472,0.6700840831461493,,,,,,,,,,,,,
0.3333333333333333,12.2200706930761,2.212567793813909,0.03568657731957917,13.81379870546516,0.731484158997917,,,,,,,,,,,,,
0.2727272727272727,12.412990573700775,-3.6937599769643263,-0.06840296253637641,12.149740367894992,0.8690843633443017,,,,,,,,,,,,,
0.03504043126684636,13.165256198335078,1.3284502171903885,0.024600929947970158,12.958062204997987,0.6739051380830894,,,,,,,,,,,,,
,,,,,,7389,40,112,0.04978706315159798,5.6669726,66.35,181,,,,,,
0.5106382978723404,15.30560905347339,14.648290342653873,0.17233282756063378,23.80404957034625,0.4160813767789253,,,,,,,,,,,,,
0.023952095808383235,10.91135043444594,3.7307822791382605,0.06116036523177476,12.072530115605332,0.5441981348418329,,,,,,,,,,,,,
0.052083333333333336,8.196634715723354,-1.0216238979632184,-0.030958299938279345,4.915905559435487,0.14290615382484362,,,,,,,,,,,,,
0.04519774011299435,9.980754889218328,-4.9348634230263615,-0.10727963963100785,8.326360892737284,0.77740558036664,,,,,,,,,,,,,
,,,,,,7610,40,116,0.04978706315159798,5.53022109,66.27,187,,,,,,
0.07142857142857142,9.316371849859264,-1.301011633499595,-0.035162476581070135,6.262818089686334,0.3202851969745699,,,,,,,,,,,,,
0.09006211180124224,16.558878679311984,16.498120290327,0.17185541969090626,29.146033774130046,0.5049055441718474,,,,,,,,,,,,,
0.12301587301587301,17.117592850167483,2.6319178111263675,0.026058592189369977,31.714152411557734,0.9274472229092121,,,,,,,,,,,,,
0.05198776758409786,13.551185281587264,8.83773347378845,0.13190646975803658,16.575134094571695,0.5658333795920191,,,,,,,,,,,,,
,,,,,,7907,40,120,0.04978706315159798,5.5287650699999995,66.68,195,,,,,,
0.38461538461538464,13.226579226989974,-3.558053286821285,-0.05832874240690631,14.832901884336025,0.8854808439954192,,,,,,,,,,,,,
0.038461538461538464,11.141944867851956,-1.9517740534176031,-0.03614396395217784,10.968227290548384,0.712374800415624,,,,,,,,,,,,,
0.22413793103448276,12.750645419514266,7.1282224269325525,0.1229003866712509,13.468733459943905,0.48696780284938207,,,,,,,,,,,,,
0.07294117647058823,18.21761941597057,1.851336661671649,0.01969507086884733,31.579390525235794,0.8420829495960246,,,,,,,,,,,,,
,,,,,,8170,40,124,0.04978706315159798,5.182806490000001,66.29,201,,,,,,
0.7413793103448276,21.340218420595864,2.6468925358213298,0.022242794418666636,46.74012452131137,1.4597576223321203,,,,,,,,,,,,,
0.07207207207207207,12.700141012448489,1.1268015029672966,0.01707275004495904,15.289351201849058,0.697619746480225,,,,,,,,,,,,,
0.38636363636363635,12.989767709402104,10.286532072838444,0.14488073342025978,16.89688121713698,0.4144475376527526,,,,,,,,,,,,,
0.14953271028037382,14.982435610130196,3.6016689420802592,0.0580914345496816,16.90773436659947,0.5209024524992788,,,,,,,,,,,,,
,,,,,,8484,40,128,0.04978706315159798,5.3000265,67.3,208,,,,,,
0.4222222222222222,14.855629079135099,5.765738538713974,0.08007970192658297,19.540388006949797,0.5807565592835486,,,,,,,,,,,,,
0.12318840579710146,13.430240866031934,7.889080870238171,0.10957056764219682,17.68697572336532,0.7796410518385513,,,,,,,,,,,,,
0.2857142857142857,12.22837028559155,1.2437837581123894,0.02303303255763684,11.966630653245375,0.6113806426586068,,,,,,,,,,,,,
0.0272,12.877408834726829,8.908174591496884,0.12546724776756174,16.63457989715971,0.4360679269938885,,,,,,,,,,,,,
,,,,,,8749,40,132,0.04978706315159798,5.397064650000001,67.38,214,,,,,,
0.05726872246696035,12.363896620431046,-1.5716981417897333,-0.0275736516103462,12.816034530987963,0.6964419465295001,,,,,,,,,,,,,
0.04439746300211417,15.8022260521841,15.649708908123817,0.21437957408388789,21.08552961226087,0.5408659753909036,,,,,,,,,,,,,
0.45454545454545453,17.263975804600577,2.3017931303097825,0.035412202004765886,20.467411546153016,0.6007022291057723,,,,,,,,,,,,,
0.09090909090909091,12.373879257114558,10.002117401987942,0.15876376828552288,14.165486711077392,0.4055199239311445,,,,,,,,,,,,,
,,,,,,9003,40,136,0.04978706315159798,5.45450468,67.26,221,,,,,,
0.2978723404255319,11.891740056263679,10.562412083628,0.17315429645291805,13.262469555484131,0.2885410342753777,,,,,,,,,,,,,
0.03722084367245657,13.695741609473735,2.37912605411052,0.039652100901842,14.987363905413076,0.8196799410346362,,,,,,,,,,,,,
0.125,11.067282630691148,-2.3941181662675817,-0.042002073092413716,11.49545104894787,0.8153264203594285,,,,,,,,,,,,,
0.018947368421052633,8.812898568689235,-4.652858478839672,-0.09899698891148238,7.449874486308545,0.6807282971938983,,,,,,,,,,,,,
,,,,,,9224,40,140,0.04978706315159798,5.4728217699999995,67.22,227,,,,,,
0.15476190476190477,13.348446027174202,-0.06392163951319318,-0.0012060686700602488,12.871597518678755,0.7597254163702786,,,,,,,,,,,,,
0.04807692307692308,13.436289587410537,3.8123848664824553,0.06149007849165251,15.170106964651495,0.6054504610388389,,,,,,,,,,,,,
0.05555555555555555,12.945226234587095,4.1856481566111405,0.06643885962874826,14.854874377138913,0.5590739344985266,,,,,,,,,,,,,
0.017699115044247787,9.278832672398236,-2.0508582240177446,-0.04021290635328911,8.550736309960485,0.5589928224317611,,,,,,,,,,,,,
,,,,,,9449,40,144,0.04978706315159798,4.9156879600000005,66.39,233,,,,,,
0.358974358974359,11.100227747190761,9.108968418214697,0.12478038929061229,14.801709874067456,0.4480611627741192,,,,,,,,,,,,,
0.06206896551724138,11.090111020755465,-1.5710741323537984,-0.03206273739497548,9.860745100770146,0.7444623445035172,,,,,,,,,,,,,
0.3103448275862069,14.523227970455602,10.44674186244146,0.15140205597741246,18.267609211965464,0.5387221349583906,,,,,,,,,,,,,
0.0963302752293578,14.862947212144418,11.038037705335768,0.139721996270073,21.49951208534185,0.6521013380830035,,,,,,,,,,,,,
,,,,,,9715,40,148,0.04978706315159798,4.8355075,65.91,239,,,,,,
0.46551724137931033,17.28290232716689,11.055088875018729,0.1285475450583573,27.512252979096957,0.35367778557505297,,,,,,,,,,,,,
0.03879310344827586,11.740432384190099,2.288879553751036,0.04577759107502072,10.609664450632408,0.5146997719838639,,,,,,,,,,,,,
0.6590909090909091,16.636815535071836,35.681070148689,0.3604148499867576,30.329042993020266,0.30284718211654915,,,,,,,,,,,,,
0.056179775280898875,16.63482107669123,15.75485801627465,0.2461696565042914,19.438964578090236,0.40726630685446996,,,,,,,,,,,,,
,,,,,,10010,40,152,0.04978706315159798,5.24126033,66.53,246,,,,,,
0.26666666666666666,12.155651199066323,-0.2873532383437922,-0.0040472287090674965,15.582870391663164,0.8322543752165601,,,,,,,,-1.8198138823790941,2.987258579581976,0.9847555514425039,64,-0.04562484330017469,0.0004900224761896961
0.07462686567164178,8.868083719470487,1.3864309982418135,0.01506990215480232,14.946956590167247,0.712843312925075,,,,,,,,-3.2678144052624702,2.926354007795453,0.9531925767660141,128,-0.1486631822772324,0.000489959248019456
0.11904761904761904,5.448643857755902,-6.472632239780776,-0.11768422254146865,5.310543994884938,0.46331097341295163,,,,,,,,-4.448939997702837,2.966683560051024,0.9226575270295143,192,-0.2592076079454273,0.0004898960239370241
0.01639344262295082,6.420037291407432,-7.440999719876031,-0.18148779804575688,4.5918115649838,0.5667506241255842,,,,,,,,-5.408528059720993,2.7238928982988,0.8930993592366576,256,-0.36305115441791713,0.0004898328039424
,,,,,,10265,40,156,0.049871355295181274,4.82239003,66.28,255,,,,,,
0.013215859030837005,7.615278550426591,-7.958593582555885,-0.24116950250169347,4.3224236741662025,0.6777028960485681,,,,,,,,,,,,,
0.02631578947368421,9.63359522296643,-6.909779254936563,-0.2093872501495928,5.605695974314585,0.6230256230448314,,,,,,,,-6.2401073053479195,2.557821922004223,0.864845591597259,320,-0.46698466688394547,0.000489769588035584
0.11363636363636363,10.032217446517503,-6.87233424342759,-0.21476044510711217,5.662483690772206,0.6658082265909735,,,,,,,,,,,,,
0.031496062992125984,7.6213610300816965,-7.4782970701803055,-0.18239748951659282,5.60390448034741,0.8438406525395383,,,,,,,,-7.177469342947006,2.3745064195245504,0.8377161519601941,384,-0.5796729638241231,0.0004897063762165759
,,,,,,10400,39,160,0.04988351836800575,4.43657097,65.5,260,,,,,,
0.2553191489361702,8.385326948895326,4.259734670092616,0.052589316914723655,12.380958811147138,0.39472918172502147,,,,,,,,-7.948488973081112,1.9715889552608132,0.8111474281176925,448,-0.6836227970197797,0.000489643168485376
0.02553191489361702,8.663444508065782,-3.3928048194748017,-0.07890243766220469,6.7152140364050865,0.643469984772336,,,,,,,,-8.626320593059063,2.4839521814137697,0.7857213849201798,512,-0.7826392948627472,0.0004895799648419841
0.052083333333333336,3.448780516386991,-6.24620939247629,-0.08675290822883736,4.508905449998565,0.2419419987785928,,,,,,,,-9.095536947250366,2.180737362243235,0.761484157294035,576,-0.8627395047806203,0.0004895167652864001
0.007518796992481203,5.598330066272916,-7.116676692811439,-0.148264097766905,4.736622102558613,0.5635085690707786,,,,,,,,-9.695032984018326,1.8029085081070662,0.7381175085902214,640,-0.975522524677217,0.0004894535698186241
,,,,,,10640,39,164,0.04989059641957283,4.19871098,65.57,269,,,,,,
0.03571428571428571,8.440885290621377,-8.150403239869709,-0.2810483875817141,4.217968611745164,0.693490709715641,,,,,,,,,,,,,
0.021116138763197588,16.204295842451653,-8.066611515765052,-0.13444352526275086,17.61734701739624,1.3857282932284056,,,,,,,,-10.344482660293579,1.7425586767494678,0.7153713665902615,704,-1.1065569864585996,0.000489390378438656
0.05555555555555555,16.38080102601694,-7.35585194834472,-0.1290500341814863,16.891167344525456,1.227336655728252,,,,,,,,-10.670454651117325,1.9947630278766155,0.6930776098743081,768,-1.1710472060367465,0.000489327191146496
0.012433392539964476,12.426514108442529,-4.177372747382565,-0.12658705295098682,7.338177083060145,0.6533913874411101,,,,,,,,,,,,,
,,,,,,10815,39,168,0.049906469881534576,3.711842610000001,64.27,275,,,,,,
0.07692307692307693,9.481324364751353,-8.287001386110441,-0.3069259772633497,4.407945469720289,0.7457999180537501,,,,,,,,-10.972956359386444,1.9775042403489351,0.6718456577509642,832,-1.2894750870764256,0.0004892640079421439
0.05454545454545454,9.262383376280178,-8.402616827606135,-0.3231775702925436,4.140699788928032,0.6999782698919905,,,,,,,,,,,,,
0.08620689655172414,10.00025855214901,-8.238200070734718,-0.2746066690244906,5.327744100941345,0.8870438738796576,,,,,,,,-11.286775097250938,1.8892693314701319,0.6509991018101573,896,-1.4156528366729617,0.0004892008288255999
0.017241379310344827,3.656508663614776,-3.4621938237808507,-0.034971654785665156,6.635681219166145,0.32631006123321116,,,,,,,,-11.650000005960464,2.008453380316496,0.6307073757052422,960,-1.510874797590077,0.000489137653796864
,,,,,,10993,38,172,0.04991255700588226,3.1180584,63.02,282,,,,,,
