custom/total_reward,custom/routes_completed,custom/avg_center_dev,custom/avg_speed,custom/total_distance,custom/mean_reward,rollout/ep_len_mean,rollout/ep_rew_mean,train/std,time/episodes,time/total_timesteps,time/fps,time/time_elapsed,train/n_updates,train/critic_loss,train/ent_coef,train/actor_loss,train/learning_rate,train/ent_coef_loss
8.125261900475618,0.06842105263157895,0.45054136278912876,13.729601978668141,13.733304935274646,0.14773203455410214,,,,,,,,,,,,,
,,,,,,18.6,1.1895147,0.04978706315159798,20,372,11,31,,,,,,
-1.2602596642485722,0.13095238095238096,0.4548790347227201,11.625301719278308,10.802194349817,-0.02471097380879553,,,,,,,,,,,,,
-0.44610429186808886,0.026058631921824105,0.4709167683203445,8.406543069355346,9.07343946583569,-0.007435071531134815,,,,,,,,,,,,,
3.962197877833445,0.04365079365079365,0.5015538763813746,12.952709471798594,12.201098626712337,0.07619611303525856,,,,,,,,,,,,,
1.5593842284679447,0.025440313111545987,0.4552394021155981,11.343719084910147,9.989285637740977,0.03182416792791724,,,,,,,,,,,,,
,,,,,,18.416666666666668,1.1457682083333334,0.04978706315159798,24,442,11,37,,,,,,
-3.4538586163720915,0.20512820512820512,0.6196788854359652,10.91644300417353,9.238789154682308,-0.07348635353983174,,,,,,,,,,,,,
-5.984033258936592,0.02925531914893617,1.0007065885928972,13.005913700857075,10.825242933351547,-0.13008767954209982,,,,,,,,,,,,,
8.890985024434706,0.22413793103448276,0.4998615928395253,13.435029538308173,13.180374490097165,0.16464787082286492,,,,,,,,,,,,,
18.30740091292533,0.14029850746268657,0.6974834991559445,19.578663692392666,48.05289819370955,0.1366223948725771,,,,,,,,,,,,,
,,,,,,19.142857142857142,1.6138424285714288,0.04978706315159798,28,536,11,44,,,,,,
-1.060966938059737,0.13793103448275862,0.4567460649659254,11.109782268336783,8.367655953392386,-0.025261117572850884,,,,,,,,,,,,,
0.5743390770537964,0.14285714285714285,0.32521990526343464,15.86827686385701,16.125794641440734,0.010256054947389221,,,,,,,,,,,,,
0.050774655318093664,0.25,0.5880297431683547,10.087720165591014,10.655667742714286,0.0008754250916912701,,,,,,,,,,,,,
1.6287313102320375,0.0140625,0.5000193339528629,11.288673144531428,9.812605768907815,0.03393190229650078,,,,,,,,,,,,,
,,,,,,18.875,1.44606496875,0.04978706315159798,32,604,11,50,,,,,,
7.336783247208334,0.4222222222222222,0.6705915278756427,15.921037348948786,19.478534589987248,0.10950422757027364,,,,,,,,,,,,,
-3.0300282345583094,0.008183306055646482,0.2516350521869308,6.925334908525632,5.221707209246233,-0.07390312767215389,,,,,,,,,,,,,
-1.3712005928371749,0.16666666666666666,0.45159399893169383,10.083372443057817,7.572155218804255,-0.03264763316278988,,,,,,,,,,,,,
-2.587634658637925,0.25,0.798797404818912,16.398809819335114,18.857412959448993,-0.041073566010125795,,,,,,,,,,,,,
,,,,,,18.75,1.2929861666666667,0.04978706315159798,36,675,11,56,,,,,,
-6.641538727848222,0.03524229074889868,0.8403579700857217,10.629205792850177,7.693901075283065,-0.16603846819620555,,,,,,,,,,,,,
2.21453891439457,0.04639175257731959,0.7972503376320477,15.411314772335158,19.12507368554361,0.032566748741096614,,,,,,,,,,,,,
2.1883913827076036,0.38636363636363635,0.6165632459197576,14.914443636853163,18.746398891322315,0.031715817140689904,,,,,,,,,,,,,
0.06149011697346296,0.033582089552238806,0.5705797816901077,13.83562809881845,9.195829939562827,0.0016618950533368367,,,,,,,,,,,,,
,,,,,,18.65,1.1074749250000002,0.04978706315159798,40,746,11,62,,,,,,
-0.6558578828776653,0.2978723404255319,0.5064445935026964,13.520388323706367,13.903432295424864,-0.011506278646976585,,,,,,,,,,,,,
1.839085334014115,0.03463203463203463,0.22157390369651922,7.498839799797174,8.347548935795203,0.030148939901870737,,,,,,,,,,,,,
0.6127880445827021,0.09375,0.5411860326933209,12.492958123432025,9.676314340205863,0.014250884757737258,,,,,,,,,,,,,
-5.4970355728572775,0.031446540880503145,0.6884145861686739,9.738764606845391,6.097915176069364,-0.15705815922449365,,,,,,,,,,,,,
,,,,,,18.431818181818183,0.9210368181818183,0.04978706315159798,44,811,11,68,,,,,,
14.162027257504796,0.2976190476190476,0.5098413891532512,15.408146497135093,25.337284801062196,0.15735585841671995,,,,,,,,,,,,,
-6.729045866628557,0.028901734104046242,0.6840289919677001,8.873867739016864,5.511966060148552,-0.19225845333224448,,,,,,,,,,,,,
-1.35517210879207,0.03571428571428571,0.6806898273075495,11.04832365626912,9.796782984631136,-0.027656573648817757,,,,,,,,,,,,,
2.5681975984293413,0.03155339805825243,0.5177903211487063,14.992006527941953,13.30890702828765,0.05241219588631309,,,,,,,,,,,,,
,,,,,,18.4375,1.0236551666666667,0.04978706315159798,48,885,11,74,,,,,,
9.363813268012812,0.38461538461538464,0.5453398179763213,15.626509360166585,15.640296288067475,0.17025115032750568,,,,,,,,,,,,,
-5.9930964254960175,0.011574074074074073,0.693229341452277,8.067036089142748,5.60999646410346,-0.1536691391152825,,,,,,,,,,,,,
-1.2054843014523176,0.46551724137931033,0.9922140979591506,16.199046703936734,27.2284009011928,-0.013103090233177364,,,,,,,,,,,,,
-6.17144028932441,0.04100227790432802,1.3401118176383737,13.898979474450586,21.040305740199983,-0.074354702281017,,,,,,,,,,,,,
,,,,,,18.75,0.8650857115384615,0.04978706315159798,52,975,12,81,,,,,,
-0.5918707894184632,0.7068965517241379,1.0745753894337389,19.400150907312614,42.78384631848894,-0.004932256578487193,,,,,,,,,,,,,
6.392805308129031,0.07092198581560284,0.5643300348871693,15.920547920077398,20.377203514799476,0.09132579011612901,,,,,,,,,,,,,
-3.0705974278081314,0.4772727272727273,0.8427667630851021,15.207726954712081,21.07549130334519,-0.040402597734317515,,,,,,,,,,,,,
4.976497702036321,0.026217228464419477,0.36138639497414715,12.611264857661457,15.084478229284286,0.07540148033388365,,,,,,,,,,,,,
,,,,,,19.375,0.9389778035714286,0.04978706315159798,56,1085,12,88,,,,,,
-1.4716218506919585,0.4444444444444444,0.710656551427431,14.44334642941925,20.244373766006902,-0.01911197208690855,,,,,,,,,,,,,
-3.2764901527581607,0.013618677042801557,0.6579070246114594,8.846956383177771,7.666267494903877,-0.06826021151579502,,,,,,,,,,,,,
-5.230736662998989,0.19047619047619047,0.7929949694652523,8.771373613634342,7.941327210981399,-0.10461473325997979,,,,,,,,,,,,,
-3.640413537604098,0.01386481802426343,0.6503066102858022,8.58458695143162,8.218577091116458,-0.0686870478793226,,,,,,,,,,,,,
,,,,,,19.366666666666667,0.6475794666666667,0.04978706315159798,60,1162,12,94,,,,,,
0.3071732386012993,0.048458149779735685,0.5681040278061246,11.532193602953376,11.292700231540948,0.005688393307431468,,,,,,,,,,,,,
-2.831743278571012,0.0169971671388102,0.6552232390573314,9.756404594037049,7.558579364093021,-0.06585449485048865,,,,,,,,,,,,,
-3.4059244777244126,0.20454545454545456,0.6598008653919283,9.497877578637791,9.50071391183883,-0.06192589959498932,,,,,,,,,,,,,
-3.539882812976189,0.029154518950437316,0.5922908085295311,10.768233804726247,10.107380951056257,-0.06940946692110174,,,,,,,,,,,,,
,,,,,,19.203125,0.45743201562500013,0.04978706315159798,64,1229,12,100,,,,,,
-5.926924397475993,0.10638297872340426,0.6086065068444289,8.344562867631154,5.317081111017615,-0.16463678881877758,,,,,,,,,,,,,
3.438928865617047,0.037162162162162164,0.6018077739211073,11.173772351609683,12.183960603782907,0.057315481093617456,,,,,,,,,,,,,
-0.31281159319042473,0.0625,0.1712607874381816,6.98193094718533,6.061768168583512,-0.006516908191467182,,,,,,,,,,,,,
-4.8434544124408845,0.0931174089068826,0.910116281326119,16.55833958410097,23.859230200760067,-0.06130954952456816,,,,,,,,,,,,,
,,,,,,19.16176470588235,0.3170588088235295,0.04978706315159798,68,1303,12,106,,,,,,
1.6014557015339257,0.11904761904761904,0.5288901144863997,10.726100425940112,10.894489575992338,0.028597423241677244,,,,,,,,,,,,,
-0.9500675168836281,0.028350515463917526,0.6543445316596019,10.930551422570238,11.512669033138081,-0.016380474429028073,,,,,,,,,,,,,
2.2774871007192665,0.04365079365079365,0.6369777981177761,11.87219401805785,11.90460576210171,0.04140885637671394,,,,,,,,,,,,,
1.9560345991891204,0.02,0.23693789501232815,9.63087475020168,7.032218269188888,0.04890086497972801,,,,,,,,,,,,,
,,,,,,19.055555555555557,0.3653104305555556,0.04978706315159798,72,1372,12,113,,,,,,
-0.25135358978765154,0.20512820512820512,0.49677116755880857,9.35953039856231,9.305380025180057,-0.004570065268866392,,,,,,,,,,,,,
-6.009940423351765,0.09313725490196079,1.4550856525114206,12.58275719799793,18.334236993454397,-0.07512425529189706,,,,,,,,,,,,,
2.4826606426494635,0.1896551724137931,0.521036586262918,12.609278247003106,11.213015424553305,0.05066654372754007,,,,,,,,,,,,,
6.087147404550798,0.018461538461538463,0.3860534602407606,11.307547149139962,12.486752926255576,0.09978930171394751,,,,,,,,,,,,,
,,,,,,19.11842105263158,0.37504142105263166,0.04978706315159798,76,1453,12,119,,,,,,
-6.977409901160245,0.10344827586206896,0.7158913831171938,7.109254718987395,6.005832090741023,-0.1484555298119201,,,,,,,,,,,,,
-0.6952719764721405,0.026239067055393587,0.6377350693595605,11.460646686161446,9.1112060258165,-0.015801635828912284,,,,,,,,,,,,,
-5.454121903469967,0.25,0.7266849389199848,9.453438253383231,10.604739530477673,-0.08796970812048334,,,,,,,,,,,,,
16.207143856682716,0.05555555555555555,0.5192705029634517,16.015966743650353,22.273614960722625,0.21325189285108836,,,,,,,,,,,,,
,,,,,,19.125,0.3934345,0.04978706315159798,80,1530,12,125,,,,,,
-5.600816301762639,0.28888888888888886,0.5514339647069181,11.064883175893147,13.815368726849556,-0.08117125075018317,,,,,,,,,,,,,
-3.687269783460925,0.014005602240896359,0.5547893569162018,7.49246269682823,6.298150976654142,-0.078452548584275,,,,,,,,,,,,,
1.1964872606907875,0.30952380952380953,0.5215447215316412,11.610353314806694,13.689341580495238,0.018407496318319807,,,,,,,,,,,,,
14.134833786935474,0.07692307692307693,0.38861901075582395,12.554150002788948,18.378225871594623,0.17668542233669343,,,,,,,,,,,,,
,,,,,,19.261904761904763,0.44536698809523817,0.04978706315159798,84,1618,12,132,,,,,,
9.751720547347162,0.06167400881057269,0.24128075207540203,9.52579961985063,12.989307913230732,0.13178000739658327,,,,,,,,,,,,,
6.8294350717167625,0.08517350157728706,0.5915865033094236,17.529371661957615,26.95971621805802,0.0813027984728186,,,,,,,,,,,,,
-5.908424801107252,0.11363636363636363,0.5976906025479567,7.546113888213034,5.929996083723381,-0.13428238184334662,,,,,,,,,,,,,
-2.7432667072423245,0.008431703204047217,0.20637468691795371,6.873948670870854,4.859522502170876,-0.07034017198057242,,,,,,,,,,,,,
,,,,,,19.306818181818183,0.5139981704545454,0.04978706315159798,88,1699,12,138,,,,,,
1.5189956703807734,0.23404255319148937,0.6367717605796309,12.48913668586222,10.876728433184326,0.03164574313293278,,,,,,,,,,,,,
4.619270889200248,0.028446389496717725,0.3606761499408185,12.339161671499127,13.379573326325044,0.07829272693559743,,,,,,,,,,,,,
0.40422631467430037,0.08333333333333333,0.26072550523623195,9.797729215134323,7.914941619616002,0.00918696169714319,,,,,,,,,,,,,
-4.001966636127498,0.04961832061068702,0.6709471164214056,13.856095768862062,14.32376323780045,-0.07020994098469294,,,,,,,,,,,,,
,,,,,,19.22826086956522,0.5176975652173913,0.04978706315159798,92,1769,12,144,,,,,,
3.8185582665714506,0.13095238095238096,0.48531329356070485,12.037742644647595,12.447711610235274,0.06699225029072721,,,,,,,,,,,,,
-1.689533061038258,0.028011204481792718,0.7161245111054483,11.851118637751597,9.435768369352445,-0.038398478659960406,,,,,,,,,,,,,
19.533242832193068,0.15476190476190477,0.6693545968193444,20.222538090802082,39.33347385330126,0.1842758757754063,,,,,,,,,,,,,
1.2694140930932178,0.02318840579710145,0.41913415955576033,10.770060983615062,9.53055736143142,0.025906410063126894,,,,,,,,,,,,,
,,,,,,19.3125,0.73383609375,0.04978706315159798,96,1854,12,151,,,,,,
-6.27463469703132,0.3333333333333333,0.9412532933328821,12.696165805821725,15.635376697871834,-0.09227403966222529,,,,,,,,,,,,,
-5.985559999733083,0.010899182561307902,0.5351820612873962,7.814531126296688,5.389536682516336,-0.1534758974290534,,,,,,,,,,,,,
-6.807231932018505,0.1206896551724138,0.715160744003412,9.703723699100918,6.975898442789912,-0.17018079830046262,,,,,,,,,,,,,
-4.095872457523862,0.011611030478955007,0.5764333885693431,12.704299163914051,8.448717563413084,-0.1137742349312184,,,,,,,,,,,,,
,,,,,,19.15,0.4717764100000001,0.04978706315159798,100,1915,12,157,,,,,,
-0.7999458213527078,0.27586206896551724,0.6233397831684544,14.325468814748461,15.59454154886771,-0.013332430355878463,,,,,,,,,,,,,
-5.65271769928799,0.01597444089456869,0.6532723655796744,7.6440101430511636,5.539854603353888,-0.13787116339726804,,,,,,,,,,,,,
-4.004555948493166,0.1590909090909091,0.6485212832289919,9.405386364122192,7.490754384780303,-0.09101263519302649,,,,,,,,,,,,,
2.98194915202763,0.15463917525773196,0.6627216875821994,15.085556589538687,15.094338178867474,0.054217257309593266,,,,,,,,,,,,,
,,,,,,19.12,0.42306561000000015,0.04978706315159798,104,1982,12,162,,,,,,
-5.6623932810281925,0.1111111111111111,0.6296739984796481,8.283743123079923,5.9104091946501285,-0.14155983202570482,,,,,,,,,,,,,
6.480302602928656,0.025906735751295335,0.3591676174489151,12.104286086758876,10.719239151105285,0.13225107352915624,,,,,,,,,,,,,
-2.6041762470876906,0.2619047619047619,0.7745808156531366,11.619133302337811,10.354208265431225,-0.05314645402219777,,,,,,,,,,,,,
-6.7233400491992805,0.028688524590163935,0.7024266532388629,8.590394454345164,7.731468359241262,-0.1344668009839856,,,,,,,,,,,,,
,,,,,,19.02,0.27764436000000015,0.04978706315159798,108,2044,12,168,,,,,,
7.0043726542715135,0.05726872246696035,0.45475044810356574,12.770587462855033,12.831873555900529,0.12735223007766389,,,,,,,,,,,,,
-1.2116034458962197,0.28205128205128205,0.7326588628471351,12.12394432249765,11.245104315923527,-0.023756930311690582,,,,,,,,,,,,,
1.691947752871675,0.36363636363636365,0.48153186546906934,17.44806021657317,16.53672537719831,0.03253745678599375,,,,,,,,,,,,,
-0.3656691051123939,0.02425876010781671,0.5371500898142058,11.101289460086953,9.446799521101639,-0.007780193725795615,,,,,,,,,,,,,
,,,,,,18.96,0.44082474000000005,0.04978706315159798,112,2112,12,173,,,,,,
8.29042938388665,0.2553191489361702,0.3629499473429661,11.769861393362415,12.599339547334239,0.14051575226926524,,,,,,,,,,,,,
-5.893441773446654,0.015968063872255488,0.7873712270730244,7.409608940089244,8.180395051487722,-0.09661379956469926,,,,,,,,,,,,,
-0.25641868665708145,0.09375,0.5716624435000638,9.616005221920659,9.563915007282048,-0.004662157939219663,,,,,,,,,,,,,
-0.7305604899342288,0.07344632768361582,0.49628872095532217,13.502168769606511,13.961840553209186,-0.012816850700600506,,,,,,,,,,,,,
,,,,,,19.07,0.45135572,0.04978706315159798,116,2189,12,180,,,,,,
-1.2001008600182637,0.08333333333333333,0.2338162182595986,8.998218015476494,6.4770074903499335,-0.030771816923545223,,,,,,,,,,,,,
3.4212522207763207,0.046583850931677016,0.5254150316036904,15.286458383113025,16.670046251500025,0.05702087034627201,,,,,,,,,,,,,
-3.995015477925233,0.023809523809523808,0.613459365758821,8.817578713458866,6.6703002457506955,-0.09511941614107698,,,,,,,,,,,,,
-0.8119566402721645,0.03363914373088685,0.6061492010777237,10.28673433941822,10.80816773767583,-0.013999252418485595,,,,,,,,,,,,,
,,,,,,18.83,0.12695098999999999,0.04978706315159798,120,2255,12,186,,,,,,
5.306236652101845,0.3076923076923077,0.45924771956571786,13.469611159629439,12.228520943433978,0.1061247330420369,,,,,,,,,,,,,
-1.8062120758951004,0.024475524475524476,0.44177355501240484,8.525040038464194,6.92056031501852,-0.040138046131002234,,,,,,,,,,,,,
3.5327096180500934,0.15517241379310345,0.31569922810140394,7.443988878468152,9.541110834805295,0.049756473493663286,,,,,,,,,,,,,
-3.7211565113365443,0.011764705882352941,0.5425249570437766,8.587191461223878,6.583207283169031,-0.08653852351945451,,,,,,,,,,,,,
,,,,,,18.83,0.12190015999999998,0.04978706315159798,124,2325,12,191,,,,,,
2.9151143756883346,0.20689655172413793,0.5488513393996879,13.89465777596144,11.758683831663802,0.0620237101210284,,,,,,,,,,,,,
-1.3124015755162777,0.06756756756756757,0.967464479475143,14.524214831777783,14.876762588275596,-0.02343574241993353,,,,,,,,,,,,,
9.118229494875113,0.4772727272727273,0.6251156978770744,15.776342737551694,20.472405161242932,0.1284257675334523,,,,,,,,,,,,,
-4.581220126561839,0.12149532710280374,0.9282631062784129,13.115655644346548,13.115956227527931,-0.08329491139203345,,,,,,,,,,,,,
,,,,,,18.66,0.005327469999999907,0.04978706315159798,128,2402,12,198,,,,,,
18.8380218246719,0.6222222222222222,0.4032177008996567,15.055523632896865,27.867392303654924,0.18651506757100889,,,,,,,,,,,,,
-5.67690805118653,0.036231884057971016,0.6170245390093074,7.813086877861483,6.009558087680489,-0.1320211174694542,,,,,,,,,,,,,
-3.023031510691096,0.30952380952380953,0.7337037808841335,10.762139331543873,12.516133973607793,-0.04723486735454838,,,,,,,,,,,,,
-6.14490922113309,0.0096,0.6908616735117377,9.339692014622408,5.823445646325126,-0.17556883488951686,,,,,,,,,,,,,
,,,,,,18.79,0.03331542999999992,0.04978706315159798,132,2483,12,204,,,,,,
8.980889044731217,0.05726872246696035,0.36184843891187113,12.54267763259509,12.970143135404214,0.1603730186559146,,,,,,,,,,,,,
-2.1080762799612023,0.06553911205073996,1.1611535519809675,18.404673667917525,31.733700740151107,-0.02242634340384258,,,,,,,,,,,,,
2.2300927376151343,0.3181818181818182,0.5310891613982094,12.933825269414935,14.537914383341558,0.03596923770346991,,,,,,,,,,,,,
-2.2331094125871305,0.11038961038961038,0.7252075466958249,17.584076569583,16.631679636833724,-0.04294441178052174,,,,,,,,,,,,,
,,,,,,18.96,0.09856021000000002,0.04978706315159798,136,2571,12,211,,,,,,
1.5177022216757141,0.44680851063829785,0.8798631080758607,14.842703528117214,20.304302086820826,0.020236029622342853,,,,,,,,,,,,,
-1.6890291878357147,0.01488833746898263,0.18820210047127497,6.9171942362876715,5.298549902159721,-0.04021498066275511,,,,,,,,,,,,,
-2.071846221323696,0.0625,0.24213032065842935,7.045500715612215,5.4854576443322,-0.04818247026334177,,,,,,,,,,,,,
7.274801235331434,0.04,0.43174820547640747,13.362202897943675,16.554035289911553,0.10698237110781521,,,,,,,,,,,,,
,,,,,,19.01,0.17029395,0.04978706315159798,140,2647,12,217,,,,,,
0.5992266836944697,0.16666666666666666,0.7896331145584178,13.342098020332497,13.82794806547463,0.010512748836745084,,,,,,,,,,,,,
7.890824330400914,0.04807692307692308,0.5349941869224818,13.259712503251356,14.785840028664097,0.1293577759082117,,,,,,,,,,,,,
-3.4771856056567154,0.05555555555555555,1.1477003455751786,13.426049431969536,14.443393085617572,-0.05893534924841891,,,,,,,,,,,,,
-6.797083018935869,0.017699115044247787,0.8931612233972667,9.649660467231211,9.007973946165293,-0.13071313497953593,,,,,,,,,,,,,
,,,,,,19.12,0.18946128999999995,0.04978706315159798,144,2723,12,223,,,,,,
5.520570965848432,0.3333333333333333,0.5639649400351323,11.923335967031154,13.032251551980153,0.09200951609747386,,,,,,,,,,,,,
19.681305029362075,0.13793103448275862,0.4089220137554793,13.384092909884263,20.07015112717636,0.24001591499222044,,,,,,,,,,,,,
-1.8747641687187286,0.3103448275862069,0.733887066958764,16.74506566163708,18.622672805562615,-0.030733838831454568,,,,,,,,,,,,,
-4.068098600779849,0.027522935779816515,0.5552293622902371,9.406828606906224,7.238308709580451,-0.09460694420418253,,,,,,,,,,,,,
,,,,,,19.19,0.29450608999999994,0.04978706315159798,148,2804,12,230,,,,,,
-4.475554709149909,0.15517241379310345,0.6957139428467378,9.63499460660618,9.375151362735778,-0.08288064276203536,,,,,,,,,,,,,
-5.853192334018105,0.03017241379310345,0.7991215064237622,9.840443561567549,8.11424938030541,-0.12724331160908922,,,,,,,,,,,,,
-0.35519493819824,0.22727272727272727,0.5156178391759291,11.162216659262482,10.71223780233413,-0.006701791286759245,,,,,,,,,,,,,
-6.2640605288887725,0.014044943820224719,0.37596268593647025,7.482782664625115,4.440197366056964,-0.1898200160269325,,,,,,,,,,,,,
,,,,,,18.91,0.16545046000000002,0.04978706315159798,152,2866,12,235,,,,,,
-0.292229412859502,0.24444444444444444,0.5077120253228459,12.6301205724896,12.143942704191431,-0.005513762506783057,,,,,,,,,,,,,
12.914570150665782,0.11764705882352941,0.4698442500688395,12.220713963345064,16.72870949888602,0.17219426867554374,,,,,,,,,,,,,
0.3744103691990741,0.3333333333333333,0.6875706987049564,11.913510239510423,13.416541846934706,0.006038876922565712,,,,,,,,,,,,,
8.124574306584663,0.06547619047619048,0.3777593343952359,10.066853532415195,12.04127191612497,0.12309961070582821,,,,,,,,,,,,,
,,,,,,18.67,0.29959573,0.04978706315159798,156,2952,12,242,,,,,,
8.685419114071575,0.0881057268722467,0.7386495755720924,16.35537424028051,19.16686499863863,0.13570967365736836,,,,,,,,,,,,,
-6.041505091248505,0.06748466257668712,1.0160743086242774,11.254531741010139,10.56132109137252,-0.1161827902163174,,,,,,,,,,,,,
1.544202592501355,0.4090909090909091,0.6407751687607133,14.848667275320118,17.831925697799306,0.023397008977293257,,,,,,,,,,,,,
5.557854459290281,0.3258426966292135,0.5857366302766099,16.887725156308463,29.99118817062117,0.057297468652477125,,,,,,,,,,,,,
,,,,,,18.82,0.53288907,0.04978706315159798,160,3044,12,249,,,,,,
-2.2050746936551864,0.2553191489361702,0.6080155209108059,13.831030366992367,12.526921562617645,-0.04410149387310373,,,,,,,,,,,,,
3.6737036315467932,0.21739130434782608,0.6899999091766623,11.699414901749597,14.31193376891315,0.05483139748577304,,,,,,,,,,,,,
-3.434222060442371,0.052083333333333336,0.20903885716078818,7.0082278500126005,4.5035298116272315,-0.09812063029835347,,,,,,,,,,,,,
10.19497596139546,0.03305785123966942,0.5715427206014827,18.059416864637353,23.752296166261658,0.14159688835271472,,,,,,,,,,,,,
,,,,,,18.9,0.7099001300000001,0.04978706315159798,164,3119,12,255,,,,,,
-2.653429195905109,0.07142857142857142,0.32728835680644197,9.341530654725398,6.294972462463193,-0.06982708410276603,,,,,,,,,,,,,
0.0016037717174821609,0.06133333333333333,1.1092926496943933,14.553367923563982,24.366852249018848,1.7623865027276494e-05,,,,,,,,,,,,,
-6.8683961852010205,0.015873015873015872,0.7923559150256977,7.040105202073686,5.529247826430947,-0.15609991330002318,,,,,,,,,,,,,
0.13267187701899985,0.013916500994035786,0.15072773300255835,9.156949642352116,6.646106014959514,0.0033167969254749964,,,,,,,,,,,,,
,,,,,,18.87,0.6924726600000001,0.04978706315159798,168,3190,12,261,,,,,,
-3.4483448182946237,0.1794871794871795,0.5905376521150947,10.510198679123992,7.539947346784174,-0.08620862045736559,,,,,,,,,,,,,
-0.23549087150782455,0.0345679012345679,0.8288071329851502,15.113278855885486,14.3118540487485,-0.004528670605919703,,,,,,,,,,,,,
2.168394065015743,0.1724137931034483,0.43202830939593095,10.035815731172502,10.159701498225331,0.03872132258956684,,,,,,,,,,,,,
0.8376609597811857,0.026595744680851064,0.5146631879619935,12.227309464743012,10.361086097778752,0.017822573612365653,,,,,,,,,,,,,
,,,,,,18.83,0.6372046600000002,0.04978706315159798,172,3255,12,267,,,,,,
-5.865131971832579,0.1206896551724138,0.7630109195159216,10.748903713227401,6.975158400717191,-0.16292033255090496,,,,,,,,,,,,,
4.415263375646887,0.02973977695167286,0.4618808769069786,13.318774635481272,15.268347827717662,0.07008354564518869,,,,,,,,,,,,,
-3.904414681729789,0.18181818181818182,0.6808423324527687,9.334321308927182,8.091466432902962,-0.08134197253603727,,,,,,,,,,,,,
-4.796650084747131,0.014336917562724014,0.7174853690969645,8.966899274399582,7.766007017344236,-0.09993021009889856,,,,,,,,,,,,,
,,,,,,18.67,0.5126217200000001,0.04978706315159798,176,3320,12,273,,,,,,
3.00085834489769,0.24444444444444444,0.5443016017700586,13.757205058819817,10.94461162132211,0.06820132602040205,,,,,,,,,,,,,
-3.3713261993849057,0.038461538461538464,0.870396586904117,12.350584237234903,10.51693177362904,-0.07173034466776396,,,,,,,,,,,,,
-7.505670977397505,0.19047619047619047,0.9981831109014185,10.967731347871862,7.904635844519362,-0.18764177443493762,,,,,,,,,,,,,
6.948456967726454,0.2358490566037736,0.5248637977760491,15.412195290206515,26.802613776759245,0.07314165229185741,,,,,,,,,,,,,
