custom/avg_speed,custom/total_reward,custom/avg_center_dev,custom/routes_completed,custom/total_distance,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/value_loss,train/explained_variance,train/std,train/n_updates,train/clip_range_vf,train/clip_range,train/clip_fraction,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate
4.649879586668653,-3.6873027239327802,0.6021683019681641,0.020618556701030927,8.335171629674733,,,,,,,,,,,,,,,,,,
4.722962969276033,6.137907138087577,0.39999797286344746,0.045081967213114756,11.563516082474962,,,,,,,,,,,,,,,,,,
8.420555614673809,8.414965734473277,0.49502851663208214,0.05063291139240506,16.19281671033241,,,,,,,,,,,,,,,,,,
7.352515382390526,9.02307951960469,0.4081063793969926,0.14432989690721648,14.41765110497363,,,,,,,,,,,,,,,,,,
9.898728958815433,13.36242313844225,0.6939572248511038,0.07368421052631578,21.05409498861991,,,,,,,,,,,,,,,,,,
3.8413175688726104,-4.402121972946898,0.5575974848083259,0.012269938650306749,5.842050882987678,,,,,,,,,,,,,,,,,,
7.007430833639638,10.661535232557249,0.4217712737136647,0.0410958904109589,15.689171405043453,,,,,,,,,,,,,,,,,,
9.051345569916457,26.555274100676208,0.554992713048909,0.0499219968798752,33.14438273617998,,,,,,,,,,,,,,,,,,
,,,,,119.5,1,34,30,8.24086475,1024,,,,,,,,,,,,
4.78289314191365,0.8016569022616178,0.4984270606662161,0.07258064516129033,9.104978046147153,,,,,,,36.342802941799164,-0.07489979267120361,1.0027480125427246,10,0.4,0.4,0.0265625,15.982388496398926,-2.8408401548862456,0.01973886,-0.014370585951837711,5e-05
5.250617198143023,-0.5309091829388244,0.7798347225505623,0.07142857142857142,9.260528320679441,,,,,,,,,,,,,,,,,,
7.1052880241167085,1.49548723932263,0.5317464603646883,0.03076923076923077,10.45101370359771,,,,,,,,,,,,,,,,,,
6.4148855006665535,-5.18483763428505,0.5335052937732584,0.05,5.805571140837856,,,,,,,,,,,,,,,,,,
6.974667115079384,3.789701524153978,0.5679655831081851,0.029556650246305417,11.605657724197954,,,,,,,,,,,,,,,,,,
5.369856195146115,-3.3925926942518876,0.3663270971388043,0.00984251968503937,5.038357805693522,,,,,,,,,,,,,,,,,,
6.6402930317233615,20.497564821124904,0.5189395348567997,0.034976152623211444,19.5184498752933,,,,,,,,,,,,,,,,,,
3.281734961935297,-4.033197012820446,0.3251769847234775,0.011848341232227487,5.587994528701529,,,,,,,,,,,,,,,,,,
6.055844232835047,16.303391734529153,0.5609275776411402,0.09090909090909091,20.469789454946294,,,,,,,,,,,,,,,,,,
10.811358115947852,11.524093777502156,0.5023852666227819,0.0214190093708166,15.867710732854903,,,,,,,,,,,,,,,,,,
5.331376414642392,4.931785142494153,0.48888417873896634,0.043668122270742356,10.634409692138433,,,,,,,,,,,,,,,,,,
,,,,,107.63157894736842,2,67,30,5.8926285789473685,2048,,,,,,,,,,,,
6.614515471541349,23.959273254562355,0.7729227161061262,0.18994413407821228,34.085882520186715,,,,,,,29.455664694309235,0.1491120457649231,1.0020254850387573,20,0.4,0.4,0.00595703125,18.5667781829834,-2.8430309742689133,0.0136185065,-0.007783080328954384,5e-05
6.121031803014848,8.461416276068796,0.30549272061737337,0.02925531914893617,10.717517822049558,,,,,,,,,,,,,,,,,,
5.288153428935592,5.36437604418189,0.4424781720645647,0.039568345323741004,12.956965200603008,,,,,,,,,,,,,,,,,,
5.4921378200888356,-3.2203174385517475,0.3911376363138745,0.014044943820224719,5.598933972767554,,,,,,,,,,,,,,,,,,
3.5370309631296286,1.480388712693527,0.2880240972104264,0.013972055888223553,6.877698875032365,,,,,,,,,,,,,,,,,,
5.950493799532509,4.918416834534133,0.7555059173679731,0.05491329479768786,19.263689327519387,,,,,,,,,,,,,,,,,,
6.982178307400459,-1.6673322666276462,0.7494237453934341,0.014263074484944533,9.561735801165923,,,,,,,,,,,,,,,,,,
,,,,,113.88461538461539,3,99,31,5.81426976923077,3072,,,,,,,,,,,,
4.0492779794128815,2.4487310833396467,0.7259981923388695,0.034482758620689655,12.276390807819553,,,,,,,16.490936976671218,0.2313404679298401,1.0032737255096436,30,0.4,0.4,0.04169921875,9.111458778381348,-2.842540445923805,0.034032885,-0.02156588464276865,5e-05
7.679454643730024,9.817560886585103,0.7861013765417085,0.037815126050420166,18.173390514476523,,,,,,,,,,,,,,,,,,
5.6910513202251565,-1.1753277517743417,0.5024146377249569,0.04020100502512563,8.09091551695019,,,,,,,,,,,,,,,,,,
5.398385960893849,-2.5466992262841908,0.6021508737856093,0.023054755043227664,7.796521861106157,,,,,,,,,,,,,,,,,,
5.823626803621966,9.756633799664815,0.9037897257319072,0.15625,20.35453028557822,,,,,,,,,,,,,,,,,,
4.917724580580871,11.670158190720286,0.5454021410859937,0.05673758865248227,15.71632587746717,,,,,,,,,,,,,,,,,,
5.873509025721377,-3.6752913250597246,0.6949086098116392,0.02077922077922078,7.289882525801659,,,,,,,,,,,,,,,,,,
5.924956592404363,18.67392615644708,0.6668442689938617,0.04793028322440087,22.458910261746496,,,,,,,,,,,,,,,,,,
,,,,,118.88235294117646,4,129,31,5.763248794117647,4096,,,,,,,,,,,,
4.076028497523974,-3.552626297552167,0.911222953908249,0.027692307692307693,9.660439956234768,,,,,,,26.932251071929933,0.13329362869262695,1.0035698413848877,40,0.4,0.4,0.005859375,12.5863037109375,-2.8449465468525887,0.014549248,-0.0072837796004023405,5e-05
5.475280083037971,1.976296926936703,0.6367907881150912,0.04365079365079365,10.847658897284418,,,,,,,,,,,,,,,,,,
5.903687231997903,21.57774719713599,0.6742298357558197,0.1437125748502994,23.688185073784553,,,,,,,,,,,,,,,,,,
6.015008829725265,29.783864885879453,0.5247046982302388,0.06320541760722348,28.122836047085002,,,,,,,,,,,,,,,,,,
5.90006778063608,15.030375714741314,0.8690122335429621,0.06382978723404255,21.077309641055763,,,,,,,,,,,,,,,,,,
4.847119981830763,-1.727140257437398,0.7008815288121502,0.033210332103321034,9.040421038633212,,,,,,,,,,,,,,,,,,
,,,,,126.025,5,157,32,6.472753275,5120,,,,,,,,,,,,
6.199638772632928,24.395848469171675,0.6802432208425392,0.10294117647058823,26.03721001581289,,,,,,,26.96575895547867,0.3363558053970337,1.0060031414031982,50,0.4,0.4,0.00068359375,13.040254592895508,-2.846917246282101,0.0034779948,-0.005637755119823851,5e-05
5.761241881557256,19.407121216936556,0.8182573211229947,0.3783783783783784,28.34402001136914,,,,,,,,,,,,,,,,,,
7.315898477545957,-4.4179132177773575,1.1525736883566544,0.028446389496717725,12.881435399176553,,,,,,,,,,,,,,,,,,
6.094689000937259,52.65436519749787,0.38760804656249254,0.19004524886877827,39.71138485171832,,,,,,,,,,,,,,,,,,
8.745907282504358,16.362091273508444,0.5353942275123986,0.03745318352059925,19.294551094295457,,,,,,,,,,,,,,,,,,
,,,,,135.6,6,185,33,8.160432444444442,6144,,,,,,,,,,,,
6.144240407949422,7.08400478793542,0.5121301127217841,0.045454545454545456,13.720372399315238,,,,,,,31.980255591869355,0.2912614345550537,1.0051767826080322,60,0.4,0.4,0.01728515625,15.203094482421875,-2.849691043794155,0.024011124,-0.012472765441634693,5e-05
5.935785652398078,15.641250575466024,0.3664453040234223,0.0397196261682243,16.2600597103592,,,,,,,,,,,,,,,,,,
5.490808472733025,3.4134006421578675,0.4244025259676167,0.03305785123966942,9.585472160484642,,,,,,,,,,,,,,,,,,
6.921225892377522,25.834650376687847,0.552114955619216,0.04838709677419355,23.983774554915726,,,,,,,,,,,,,,,,,,
6.7175866485611735,33.100344962333025,0.8298999211189231,0.09975062344139651,40.72247066232376,,,,,,,,,,,,,,,,,,
4.826711568344903,6.839605652446224,0.37131900947996815,0.012121212121212121,10.784626110689715,,,,,,,,,,,,,,,,,,
,,,,,139.2156862745098,7,214,33,9.00094045098039,7168,,,,,,,,,,,,
6.324782328425674,54.32816476713572,0.3902261724565467,0.09873417721518987,38.78576716617681,,,,,,,29.13260887861252,0.2489105463027954,1.005492091178894,70,0.4,0.4,0.0138671875,13.684985160827637,-2.8485082611441612,0.01741756,-0.014547622972168028,5e-05
6.069031245104541,-0.6400557053198508,0.7252055840622921,0.028938906752411574,8.99315844848752,,,,,,,,,,,,,,,,,,
5.233290798948038,22.35784501417796,0.4494544881346237,0.07028753993610223,21.55679823330138,,,,,,,,,,,,,,,,,,
7.052765942583537,58.51164222609002,0.42466363303534327,0.15181518151815182,45.69342117512133,,,,,,,,,,,,,,,,,,
,,,,,147.01818181818183,8,240,34,10.79166690909091,8192,,,,,,,,,,,,
5.776739324601866,62.138272392825584,0.5377290335731431,0.12839506172839507,50.27390642045066,,,,,,,38.89843784570694,0.36447763442993164,1.0067176818847656,80,0.4,0.4,0.00146484375,18.03815269470215,-2.8498328551650047,0.0067009088,-0.008703193737892434,5e-05
6.3050175373778465,19.52881067309374,0.7975165478002998,0.08232445520581114,30.478674437617883,,,,,,,,,,,,,,,,,,
4.7072337569116645,41.72701773620389,0.39147676080641325,0.07053941908713693,33.84336080332287,,,,,,,,,,,,,,,,,,
,,,,,158.79310344827587,9,265,34,12.359655603448275,9216,,,,,,,,,,,,
5.613155735411035,124.46626102198672,0.3218729113902462,0.21407624633431085,74.64210292883217,,,,,,,26.437045800685883,0.3722705841064453,1.0058395862579346,90,0.4,0.4,0.01376953125,10.7328462600708,-2.8509004801511764,0.018537786,-0.015848951766383835,5e-05
,,,,,168.32203389830508,10,290,35,14.25922279661017,10240,,,,,,,,,,,,
5.520605577829483,46.29618763180746,0.5278593716906578,0.12238805970149254,40.718161553610116,,,,,,,49.406738591194156,0.24497854709625244,1.0071593523025513,100,0.4,0.4,0.01923828125,23.10204315185547,-2.8505881994962694,0.016228061,-0.012124644429422914,5e-05
6.155399048245254,9.813391242088546,0.6489519767578077,0.05423728813559322,16.057122320635244,,,,,,,,,,,,,,,,,,
,,,,,171.672131147541,11,317,35,14.711161540983607,11264,,,,,,,,,,,,
5.8534664346631295,193.83310439448957,0.327074091491643,0.3520710059171598,117.72637053392828,,,,,,,41.35653283596039,0.38049185276031494,1.0073275566101074,110,0.4,0.4,0.03232421875,17.384498596191406,-2.8521625816822054,0.022807911,-0.023996842917404136,5e-05
,,,,,186.51612903225808,12,340,36,17.600056758064515,12288,,,,,,,,,,,,
6.587248671717466,146.17426586270287,0.35506819949527524,0.4232558139534884,91.0854129861109,,,,,,,45.854269766807555,0.5622691810131073,1.0038135051727295,120,0.4,0.4,0.01591796875,23.31040382385254,-2.8493787437677383,0.017289298,-0.01574986713094404,5e-05
6.377415797059591,60.77636870587942,0.5008487353302653,0.13165266106442577,48.96515309510232,,,,,,,,,,,,,,,,,,
8.844474804487774,99.06924712410986,0.4318405103257924,0.3008849557522124,71.54139076254796,,,,,,,,,,,,,,,,,,
