custom/mean_reward,custom/avg_speed,custom/total_distance,custom/avg_center_dev,custom/total_reward,custom/routes_completed,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/episodes,train/std,time/total_timesteps,train/n_updates,train/critic_loss,train/ent_coef,train/actor_loss,train/ent_coef_loss,train/learning_rate
-0.05365855455908601,10.113515857029325,9.921019638422877,0.7341283347484109,-2.8975619461906446,0.1724137931034483,,,,,,,,,,,,,
-0.06497203599701205,11.618842309158483,10.55113279609941,0.8105164471159617,-3.2486017998506025,0.03283582089552239,,,,,,,,,,,,,
,,,,,,4.746205678571428,39,44,62.964285714285715,28,0.04978706315159798,1763,,,,,,
0.15466090336870245,15.622521588699462,19.124698714818805,0.6309676344868894,10.362280525703063,0.3275862068965517,,,,,,,,,,,,,
-0.04748598329923346,9.01482465211093,7.060114972293377,0.3000299196593532,-2.0418972818670387,0.0625,,,,,,,,,,,,,
0.04826809618319974,11.64247683258007,10.543396803783253,0.2546561729693707,2.413404809159987,0.25,,,,,,,,,,,,,
-0.011850799893777122,12.766973744013637,11.563890950288624,0.9083301006895736,-0.5925399946888561,0.0171875,,,,,,,,,,,,,
,,,,,,4.4675857812499995,39,49,61.53125,32,0.04978706315159798,1969,,,,,,
0.07494229262898973,18.623205347376736,218.16148955980316,1.0679479162848056,11.39122847960644,1.0212765957446808,,,,,,,,,,,,,
0.15353932191770422,17.446179961872424,29.05198632646352,0.6312384682586907,13.972078294511086,0.3888888888888889,,,,,,,,,,,,,
0.1571993642070984,14.974308803015349,18.031665423652157,0.4738546935507059,10.375158037668495,0.42857142857142855,,,,,,,,,,,,,
-0.024143561077917895,14.599435690279043,19.95036149630323,0.65700997533514,-1.810767080843842,0.04896907216494845,,,,,,,,,,,,,
,,,,,,4.91060625,40,57,65.25,36,0.04978706315159798,2349,,,,,,
0.058117350705745655,12.060431952475199,12.3047907310538,0.5796150722773367,3.2545716395217568,0.05726872246696035,,,,,,,,,,,,,
0.008778383627869254,9.407442024205096,8.832313322462142,0.48630161718090104,0.45647594864920116,0.029850746268656716,,,,,,,,,,,,,
-0.07967521126782014,10.684846723684695,9.511547555215657,0.8053528610237882,-3.904085352123187,0.20454545454545456,,,,,,,,,,,,,
0.24215567391550652,14.4993929434313,17.70160936168395,0.38146287031253673,16.224430152338936,0.0735930735930736,,,,,,,,,,,,,
,,,,,,4.817620775,40,63,64.225,40,0.04978706315159798,2569,,,,,,
0.17982259049156346,11.944025917012487,12.817686028778553,0.3098771071364792,10.42971024851068,0.2765957446808511,,,,,,,,,,,,,
0.12319743830563039,19.45603277866469,32.92651011119597,0.7824299174495742,11.334164324117996,0.20125786163522014,,,,,,,,,,,,,
0.3343213344457781,16.809357368063715,26.93850646633655,0.16996347422863606,29.085956096782695,0.2916666666666667,,,,,,,,,,,,,
-0.0038550283058262826,11.761611038105412,10.87351889256388,0.6207395762340014,-0.1966064435971404,0.057803468208092484,,,,,,,,,,,,,
,,,,,,5.529261727272727,40,70,64.8409090909091,44,0.04978706315159798,2853,,,,,,
0.1223261461597302,15.596199735610037,24.576245529344305,0.6988834613937067,10.520048569736797,0.2976190476190476,,,,,,,,,,,,,
0.11718090811712863,16.10068474872673,23.570122833829373,0.8457778537528714,9.37447264937029,0.05825242718446602,,,,,,,,,,,,,
0.317766186649596,18.868193059058843,33.20509601733647,0.20871131370705143,30.505553918361215,0.13095238095238096,,,,,,,,,,,,,
0.27586388067619516,16.150821209006654,28.68306054198183,0.43405577188834166,26.75879642559093,0.06018518518518518,,,,,,,,,,,,,
,,,,,,6.6752126875,41,77,66.83333333333333,48,0.04978706315159798,3208,,,,,,
0.08323819323041017,12.934991388936464,13.131848767166957,0.4878310603752859,4.661338820902969,0.3333333333333333,,,,,,,,,,,,,
0.023785015837357062,11.320454279391173,10.682607973343693,0.6181423743533507,1.2368208235425673,0.025056947608200455,,,,,,,,,,,,,
-0.05202173033056072,12.192842352273525,9.506962103303522,0.6783168106144671,-2.236934404214111,0.15517241379310345,,,,,,,,,,,,,
0.18695205182355532,13.747195685356868,19.60570673691109,0.4520348457588305,14.582260042237316,0.0673758865248227,,,,,,,,,,,,,
,,,,,,6.511218653846154,40,83,66.01923076923077,52,0.04978706315159798,3433,,,,,,
-0.07239926565097284,12.649357333897125,12.907522471854463,0.98411480720277,-4.0543588764544785,0.22413793103448276,,,,,,,,,,,,,
0.09195064772137886,17.81633597795479,27.735854045837186,0.46872634141924896,7.815805056317203,0.054307116104868915,,,,,,,,,,,,,
-0.005941699931425348,11.32210402834654,13.202098555630073,0.7906416653992496,-0.3802687956112223,0.3181818181818182,,,,,,,,,,,,,
-0.07415069923964121,9.671781425664399,7.833577424287796,0.6547531908352815,-3.3367814657838544,0.013618677042801557,,,,,,,,,,,,,
,,,,,,6.046924392857142,41,89,65.69642857142857,56,0.04978706315159798,3679,,,,,,
0.1384215735191268,14.04030884839509,14.337442670948803,0.3323790249306066,7.7516081170711,0.3333333333333333,,,,,,,,,,,,,
0.04390558423031671,13.141976365563083,15.414047811646014,0.6189655447750502,2.8099573907402693,0.025996533795493933,,,,,,,,,,,,,
0.08035421161242733,11.877610491631186,11.420116446097381,0.4863150921315226,4.258773215458648,0.2619047619047619,,,,,,,,,,,,,
-0.10206284980488463,10.967460404525632,10.767566733295098,0.9073082465348093,-5.51139388946377,0.028328611898016998,,,,,,,,,,,,,
,,,,,,5.79650555,40,95,65.03333333333333,60,0.04978706315159798,3902,,,,,,
-0.0017479886271148852,13.860524137700061,13.087015248602256,0.7435798483950448,-0.09089540860997403,0.05726872246696035,,,,,,,,,,,,,
-0.012156405837026978,11.560384410614878,10.675957823870704,0.6636029489514407,-0.6199766976883758,0.029154518950437316,,,,,,,,,,,,,
0.12729593027469033,19.547657209043535,33.54698229837231,0.525249124292345,11.838521515546201,0.75,,,,,,,,,,,,,
-0.15549817165932064,7.586078745772172,5.715498115867376,0.5820924011037651,-6.530923209691467,0.016891891891891893,,,,,,,,,,,,,
,,,,,,5.504934406249999,41,100,64.625,64,0.04978706315159798,4136,,,,,,
0.08309605609946122,19.656896609239006,36.064074942143634,0.8858359238255379,8.309605609946122,0.7659574468085106,,,,,,,,,,,,,
0.12110917830252327,11.94495519846238,13.978705161483958,0.28249875911720074,7.750987411361489,0.05668016194331984,,,,,,,,,,,,,
-0.016946590082312342,11.623168153703263,11.62380051636137,0.6709762378436511,-0.9320624545271787,0.125,,,,,,,,,,,,,
0.12993234555856825,19.421217253471763,27.04320880980231,0.6865391401658968,9.874858262451188,0.06958762886597938,,,,,,,,,,,,,
,,,,,,5.547254220588236,41,107,65.1029411764706,68,0.04978706315159798,4427,,,,,,
0.08729428959604102,11.031629532406162,10.763209703145549,0.332793315457979,4.626597348590174,0.13095238095238096,,,,,,,,,,,,,
0.04479923633532832,13.990077306937687,18.658549387706444,0.8233754997070099,3.270344252478967,0.05142857142857143,,,,,,,,,,,,,
0.1490551848410701,17.254510274789244,26.22890066821128,0.6781253753593194,12.37158034180882,0.10317460317460317,,,,,,,,,,,,,
0.1289360826164152,11.823675821340832,13.798686578636989,0.4823260397080907,8.251909287450573,0.06862745098039216,,,,,,,,,,,,,
,,,,,,5.634198638888889,41,114,65.22222222222223,72,0.04978706315159798,4696,,,,,,
-0.024352994789513506,11.33385096378382,10.05445830593817,0.6101878285445239,-1.1932967446861618,0.2564102564102564,,,,,,,,,,,,,
0.14852823481931807,14.096028235027143,16.214833921170793,0.6026061783594354,9.357278793617038,0.024615384615384615,,,,,,,,,,,,,
-0.007069043900869998,15.049765897341896,22.350202508736402,1.053019486691176,-0.5725925559704699,0.39655172413793105,,,,,,,,,,,,,
0.0053490300093328265,12.948265179363009,14.415908774069976,0.7973956778619617,0.3262908305693024,0.043731778425655975,,,,,,,,,,,,,
,,,,,,5.440898078947369,41,120,65.07894736842105,76,0.04978706315159798,4946,,,,,,
-0.004405154354956444,11.89152081251242,10.786231698235497,0.6062899138653307,-0.2202577177478222,0.1896551724137931,,,,,,,,,,,,,
0.11879458381853962,11.181533888939384,10.567800321616232,0.24808730263306988,6.05852377474552,0.0291005291005291,,,,,,,,,,,,,
0.03274165062939153,17.042740792639666,20.50087171373889,0.5091071903020041,2.160948941539841,0.4772727272727273,,,,,,,,,,,,,
0.021915954400622495,11.69267344496051,13.610436195507646,0.5993136651763666,1.4026210816398397,0.036414565826330535,,,,,,,,,,,,,
,,,,,,5.2854923125,41,125,64.6625,80,0.04978706315159798,5173,,,,,,
0.11657125940767171,11.587764268261308,12.719399161171168,0.3629783586350005,6.9942755644603025,0.28888888888888886,,,,,,,,,,,,,
-0.01500297662375084,19.051042464028054,38.067246437771246,0.82073097563229,-1.6353244519888417,0.17194570135746606,,,,,,,,,,,,,
0.09981520655312234,14.018154699827788,16.251194863114506,0.3994507450771491,6.288358012846707,0.40476190476190477,,,,,,,,,,,,,
0.25276107105894674,12.82130756450515,17.845927100628614,0.19877737445843005,19.209841400479952,0.056782334384858045,,,,,,,,,,,,,
,,,,,,5.400698726190476,41,132,65.20238095238095,84,0.04978706315159798,5477,,,,,,
0.2082278240501356,16.161670932529276,20.969025055412203,0.5233674577446569,14.784175507559628,0.09251101321585903,,,,,,,,,,,,,
0.19462596066282506,18.63568485270749,35.994421993149444,0.7471782403408748,20.43572586959663,0.05733558178752108,,,,,,,,,,,,,
0.08518905676677394,17.79288508071459,27.67518413742073,0.6492750737828102,7.241069825175785,0.6363636363636364,,,,,,,,,,,,,
0.0736138902462643,18.525823451771217,33.03572258236818,0.7452525631153344,7.140547353887637,0.07221006564551423,,,,,,,,,,,,,
,,,,,,5.718061034090908,41,139,66.26136363636364,88,0.04978706315159798,5831,,,,,,
0.21051712881781745,17.417015323048037,29.676934835035354,0.3886708921531057,19.578092980057022,0.6382978723404256,,,,,,,,,,,,,
0.061564183810074474,12.263665202421915,15.22134954133071,0.7272233424455785,4.186364499085064,0.05725190839694656,,,,,,,,,,,,,
0.19354196366220325,12.909418035782755,13.81441492587328,0.26206422379324945,11.418975856069991,0.14583333333333334,,,,,,,,,,,,,
0.15597016822484994,14.200301820958936,20.52508953982033,0.4725055934952251,12.321643289763145,0.056022408963585436,,,,,,,,,,,,,
,,,,,,5.985422326086956,41,146,66.58695652173913,92,0.04978706315159798,6126,,,,,,
-0.034182292822076334,11.331127040200947,10.669661689782515,0.6615423575664247,-1.7774792267479693,0.11904761904761904,,,,,,,,,,,,,
0.018171867164301976,10.880711291063635,8.823980615474284,0.5105534720014671,0.8177340223935889,0.02318840579710145,,,,,,,,,,,,,
0.009532653172005755,21.035150245387456,55.03527990006842,1.2514063983932904,1.3536367504248172,0.21428571428571427,,,,,,,,,,,,,
0.13770759834790064,13.383056673879329,17.304401404457167,0.5184600424431558,9.777239482700946,0.04632152588555858,,,,,,,,,,,,,
,,,,,,5.841187947916666,41,153,67.0,96,0.04978706315159798,6432,,,,,,
-0.036158305960953256,11.919605172634359,10.601195406867191,0.688963320058664,-1.7717569920867096,0.2564102564102564,,,,,,,,,,,,,
0.07596540675176758,15.284374052885461,23.198347385739908,0.7855033379099969,6.305128760396709,0.033381712626995644,,,,,,,,,,,,,
0.13252631992878053,15.394221167047837,19.66957518295385,0.44560786172248695,9.276842395014636,0.3275862068965517,,,,,,,,,,,,,
0.16682090623547993,19.950311655118096,36.228806516272016,0.39528528452567524,16.515269717312513,0.11501597444089456,,,,,,,,,,,,,
,,,,,,5.9100776999999995,41,160,67.29,100,0.04978706315159798,6729,,,,,,
0.20194450270546888,14.98116640215342,19.46726746764034,0.4996630060313015,14.33805969208829,0.3275862068965517,,,,,,,,,,,,,
-0.015292895552596164,11.242258637815135,9.40057891793549,0.7076968057360639,-0.7034731954194235,0.10309278350515463,,,,,,,,,,,,,
0.22961963004602992,14.355575981833656,17.01209058414679,0.23681308984604252,14.695656322945915,0.4090909090909091,,,,,,,,,,,,,
-0.07145836579473706,9.893782566707268,8.620884550036862,0.6739513561984838,-3.430001558147379,0.023316062176165803,,,,,,,,,,,,,
,,,,,,6.09936285,41,166,67.14,104,0.04978706315159798,6954,,,,,,
0.12921560322563297,17.180135191006737,24.854152936837636,0.8255285285227727,10.208032654825004,0.5777777777777777,,,,,,,,,,,,,
0.12560017716504965,16.95726721769904,27.028524647001177,0.5878871298542515,10.92721541335932,0.10245901639344263,,,,,,,,,,,,,
-0.06109580408542189,10.80417802007807,9.365857969853096,0.6840945735237871,-2.9325985961002505,0.21428571428571427,,,,,,,,,,,,,
0.07921645623830018,18.426954904664807,30.78166445577517,0.8954549828568779,7.208697517685316,0.8717948717948718,,,,,,,,,,,,,
,,,,,,6.10741444,42,172,67.53,108,0.04978706315159798,7255,,,,,,
0.2710421187141886,12.405953905829376,13.73119681281969,0.14241449991161345,16.262527122851317,0.06167400881057269,,,,,,,,,,,,,
0.06511578769936675,14.314299761906126,14.060486178845167,0.6453168760004905,3.5162525357658048,0.03773584905660377,,,,,,,,,,,,,
0.17522207994370356,11.087165740967015,12.658184605184942,0.24559311580170562,10.86376895650962,0.29545454545454547,,,,,,,,,,,,,
0.026146381522291623,11.805792575587994,10.93346562772058,0.56763627429001,1.3334654576368727,0.01996007984031936,,,,,,,,,,,,,
,,,,,,6.2872828300000005,41,178,67.27,112,0.04978706315159798,7478,,,,,,
0.010032521939960595,10.470612755194976,10.664715277962387,0.5978048105591726,0.5618212286377933,0.23404255319148937,,,,,,,,,,,,,
-0.018579592935979033,11.712783845048452,9.552045617252588,0.655055126577817,-0.8360816821190564,0.05084745762711865,,,,,,,,,,,,,
-0.020182209107620183,10.82665423146888,9.79541536536999,0.6218297991004381,-1.009110455381009,0.10416666666666667,,,,,,,,,,,,,
0.06558131397483868,11.517932642316854,11.560864210827276,0.48640905609591323,3.6069722686161274,0.034161490683229816,,,,,,,,,,,,,
,,,,,,6.1418167,41,183,66.98,116,0.04978706315159798,7680,,,,,,
0.09745120711876605,13.367581633401027,18.05880962172523,0.5487164939443065,7.211389326788687,0.21428571428571427,,,,,,,,,,,,,
0.03811651846432493,18.304870760380744,32.86790131102316,0.5838950309786304,3.7354188095038428,0.09785932721712538,,,,,,,,,,,,,
0.037350794739870775,13.248407526734091,16.20483601023443,0.7408064521954439,2.502503247571342,0.06349206349206349,,,,,,,,,,,,,
0.11342965115077741,18.573331608646036,29.61208112211898,0.5560655670973457,9.868379650117635,0.10839160839160839,,,,,,,,,,,,,
,,,,,,6.08142332,41,191,67.64,120,0.04978706315159798,8002,,,,,,
0.15189291087419465,14.228129363364719,18.203988299006596,0.5055089219604064,10.632503761193625,0.46153846153846156,,,,,,,,,,,,,
0.08954806952992217,20.319557430681925,38.44162664166652,0.8271743741624648,9.223451161581984,0.08705882352941176,,,,,,,,,,,,,
0.043764080956777564,20.052698198532532,40.184836876927875,1.1285681809281096,4.770284824288755,0.6896551724137931,,,,,,,,,,,,,
-0.08786113790196957,10.690784677494804,10.281460523139685,0.8497262218945164,-4.656640308804388,0.04954954954954955,,,,,,,,,,,,,
,,,,,,5.826649999999998,42,198,67.92,124,0.04978706315159798,8333,,,,,,
-0.040952979449706384,10.197733199768718,8.31082192552276,0.6347361315226167,-1.8428840752367872,0.13793103448275862,,,,,,,,,,,,,
0.02366424754188528,9.378709299226736,8.337774164043367,0.2543710725002655,1.1595481295523786,0.08411214953271028,,,,,,,,,,,,,
0.0290001208362975,14.954444824705751,16.60645952296909,0.5463314437460592,1.7690073710141476,0.36363636363636365,,,,,,,,,,,,,
0.07258915877182869,15.202932552339238,20.00308122788556,0.5966038715371285,5.226419431571665,0.13768115942028986,,,,,,,,,,,,,
,,,,,,5.91603032,41,203,67.93,128,0.04978706315159798,8556,,,,,,
0.09411586933442243,13.300311373857555,17.54330943734385,0.8186258212912747,6.776342592078414,0.4,,,,,,,,,,,,,
0.0007592310616218906,11.933668181009995,11.484110572724603,0.6294318830539963,0.040239246265960205,0.0192,,,,,,,,,,,,,
0.12786200540231207,12.967980529155406,16.754847266944125,0.4532865154423331,9.078202383564157,0.40476190476190477,,,,,,,,,,,,,
-0.04513385617018435,9.612580513693494,7.834569852100685,0.38395467353098667,-2.031023527658296,0.016913319238900635,,,,,,,,,,,,,
,,,,,,5.952894290000001,41,209,68.24,132,0.04978706315159798,8793,,,,,,
0.2565568573460746,18.106248747133932,28.551476188353263,0.46270964665739867,22.063889731762416,0.13215859030837004,,,,,,,,,,,,,
0.10863739111997625,15.976912181703051,18.05378407682292,0.5141673396174165,6.7355182494385275,0.11688311688311688,,,,,,,,,,,,,
0.16276100921098804,12.666714285303046,14.991475340211764,0.43493179577246394,10.579465598714222,0.3409090909090909,,,,,,,,,,,,,
0.17490930086147044,11.722809596808343,12.871576249599457,0.28651473306342506,10.494558051688227,0.034739454094292806,,,,,,,,,,,,,
,,,,,,6.113076019999999,42,215,67.13,136,0.04978706315159798,9062,,,,,,
0.06051652220862176,13.918059079213366,15.971613746602088,0.8033910319625178,3.812540899143171,0.3404255319148936,,,,,,,,,,,,,
-0.031274339819249326,10.491333093164112,9.94065723544918,0.6586243350991141,-1.626265670600965,0.023157894736842106,,,,,,,,,,,,,
-0.09955771086291765,6.648684906002702,4.64041730761528,0.27764710052711317,-3.882750723653788,0.052083333333333336,,,,,,,,,,,,,
-0.017030213888088404,12.227620307092426,10.875271772965789,0.6719319818498671,-0.8344804805163317,0.035256410256410256,,,,,,,,,,,,,
,,,,,,5.927812830000001,41,220,66.92,140,0.04978706315159798,9261,,,,,,
0.21738050170256557,16.272941819847226,22.28292051469907,0.4434041130145689,16.303537627692418,0.2619047619047619,,,,,,,,,,,,,
0.07102063929783654,15.63361677833931,22.04145538294688,0.8053242022803886,5.468589225933414,0.048672566371681415,,,,,,,,,,,,,
-0.1110922023818555,9.801872225536906,7.953569226665422,0.701102777336367,-4.999149107183498,0.027777777777777776,,,,,,,,,,,,,
0.056685807882418345,10.135374032780815,11.960415111621842,0.47059275679449547,3.684577512357192,0.07586206896551724,,,,,,,,,,,,,
,,,,,,5.6261997599999996,41,227,66.66,144,0.04978706315159798,9519,,,,,,
-0.02406725441886453,10.844870693677677,9.628744223620743,0.6625575670084708,-1.179295466524362,0.23076923076923078,,,,,,,,,,,,,
0.22672057982704916,14.029423192200724,17.132362957694568,0.4422747823915356,15.190278848412294,0.0779816513761468,,,,,,,,,,,,,
0.32947953443158406,16.720413130277755,27.47188982507214,0.30847248260878357,29.323678564410983,0.4827586206896552,,,,,,,,,,,,,
0.015166939625190286,13.106972559768513,15.554542929749005,0.7509201628526895,0.9858510756373686,0.06465517241379311,,,,,,,,,,,,,
,,,,,,5.297816180000001,41,233,65.77,148,0.04978706315159798,9785,,,,,,
0.018896278645105836,16.598496953489597,20.297509951284155,0.6850354415846421,1.266050669222091,0.3275862068965517,,,,,,,,,,,,,
0.3187710148282368,16.896847386885927,29.150229410268366,0.4025502250974943,29.964475393854258,0.07584269662921349,,,,,,,,,,,,,
0.26817534417855615,17.165011537402307,21.31254658056423,0.3491053784010738,18.23592340414182,0.4772727272727273,,,,,,,,,,,,,
0.013024048747045113,11.701740447217473,11.360491036204621,0.38227450425171916,0.690274583593391,0.08088235294117647,,,,,,,,64,2.9243349267635494,0.9847631705924869,-1.8010160614503548,-0.04544247811281821,0.0004900224761896961
,,,,,,5.61729958,41,241,66.3,152,0.049827057868242264,10063,,,,,,
-0.12977201421139514,5.5705071970082995,5.086962673580274,0.7008430523958733,-6.618372724781152,0.08888888888888889,,,,,,,,128,2.896214961539954,0.9532234631478786,-3.250198632478714,-0.14742773317266256,0.000489959248019456
-0.07891398147340124,1.6340481778406513,2.5687548296991736,0.08357931408891052,-6.865516388185908,0.003898635477582846,,,,,,,,192,2.5425969413481653,0.922780055552721,-4.472341168671846,-0.2569506233558059,0.0004898960239370241
-0.1600794381105262,6.17830407962807,4.895936386892572,0.5442865796865031,-7.203574714973678,0.09523809523809523,,,,,,,,256,2.887151353061199,0.8932194085791707,-5.431749910116196,-0.36339254723861814,0.0004898328039424
-0.2976493415697214,8.87161357267167,4.111017361283302,0.6617318117847953,-8.036532222382478,0.005016722408026756,,,,,,,,,,,,,
,,,,,,5.32851416,41,248,65.9,156,0.04987218230962753,10269,,,,,,
-0.2936180795818045,8.88274929155472,4.268186785862781,0.7323355444658762,-8.221306228290526,0.013215859030837005,,,,,,,,,,,,,
-0.23069012529039193,10.379568760397758,5.50132473395206,0.7242190351214676,-6.920703758711758,0.007342143906020558,,,,,,,,320,2.505879992619157,0.8649276774376631,-6.227307714521885,-0.46372443065047264,0.000489769588035584
-0.22340644495282802,9.472288461989988,5.356956237927079,0.700388126890882,-7.149006238490497,0.11363636363636363,,,,,,,,,,,,,
-0.15667513729090152,9.343333416251472,6.7125839395448565,0.7836834257049581,-6.267005491636061,0.09375,,,,,,,,384,2.426967343315482,0.8378110574558377,-7.141890317201614,-0.5786767587997019,0.0004897063762165759
,,,,,,4.95093367,41,253,64.93,160,0.04988329857587814,10395,,,,,,
-0.012768941167567414,6.642668226099632,9.875200146110728,0.4302538421146648,-1.047053175740528,0.2127659574468085,,,,,,,,448,1.8380510462448,0.8113732896745205,-7.857676915824413,-0.6692056567408144,0.000489643168485376
-0.07116695754322143,7.77015456304518,6.568296978133731,0.6065343721592438,-3.344847004531407,0.009727626459143969,,,,,,,,512,2.1222479986026883,0.7860842300578952,-8.637495331466198,-0.7850199937820435,0.0004895799648419841
-0.08926504650689653,4.031028143223233,5.774689620360732,0.4170175025057274,-7.141203720551722,0.052083333333333336,,,,,,,,576,2.093080997467041,0.7616070583462715,-9.164350368082523,-0.8693680157884955,0.0004895167652864001
-0.1735550650618211,6.639966732780462,4.869803068926558,0.621421771159874,-7.289312732596486,0.012738853503184714,,,,,,,,640,1.82505710888654,0.7379932757467031,-9.762025579810143,-0.9770074794068933,0.0004894535698186241
,,,,,,4.7167518699999995,40,261,65.06,164,0.04989566653966904,10642,,,,,,
-0.2741101587676284,7.948015098107468,4.134038358461112,0.699260699521836,-8.223304763028851,0.03571428571428571,,,,,,,,,,,,,
-0.33564179497434093,5.602247546178089,2.333806352922693,0.2276395468050781,-7.7197612844098416,0.006289308176100629,,,,,,,,704,1.9817920234054327,0.7150813918560743,-10.382080033421516,-1.1060172636061907,0.000489390378438656
-0.2645145008640867,9.331045407962069,4.91281332494691,0.7138771284953281,-7.935435025922601,0.015873015873015872,,,,,,,,,,,,,
-0.27054513747954717,9.662095076860622,4.93010633229278,0.7157759080862852,-7.845808986906867,0.011049723756906077,,,,,,,,,,,,,
,,,,,,4.14980707,40,266,63.23,168,0.04990735650062561,10750,,,,,,
-0.07844198190076221,14.091866354220912,8.573683793190867,0.6599075656567202,-2.667027384625915,0.20512820512820512,,,,,,,,768,2.0129918288439512,0.6929604802280664,-10.653401032090187,-1.1691308515146375,0.000489327191146496
-0.10677315446765294,13.263031559009622,7.854088410967961,0.6361919340900355,-3.523514097432547,0.012213740458015267,,,,,,,,,,,,,
-0.29406554745067454,8.728143337311424,4.206101185816806,0.6801582148764861,-8.233835328618888,0.05172413793103448,,,,,,,,832,2.0200696885585785,0.6717046611011028,-11.033192530274391,-1.293119078502059,0.0004892640079421439
-0.2818624545611495,8.469007086426945,4.255157402250916,0.6749932882027347,-8.174011182273336,0.010067114093959731,,,,,,,,,,,,,
,,,,,,3.6386116299999998,40,271,61.74,172,0.04991091415286064,10870,,,,,,
-0.26619208488281093,8.204026914882851,4.414668730227277,0.7370329663757614,-8.25195463136714,0.05172413793103448,,,,,,,,896,1.9303019344806671,0.6506724255159497,-11.339279145002365,-1.4227915331721306,0.0004892008288255999
