custom/avg_center_dev,custom/total_distance,custom/mean_reward,custom/avg_speed,custom/routes_completed,custom/total_reward,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/std,time/episodes,time/time_elapsed,train/ent_coef,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef_loss
0.5033765460644376,10.034397585317492,0.03736883619990076,11.532140594610745,0.0140625,1.7937041375952365,,,,,,,,,,,,,
,,,,,,604,0.6186469999999996,12,18.875,0.04978706315159798,32,47,,,,,,
0.3766534351257204,13.08301899745129,0.11713309896347539,12.86414120706519,0.28888888888888886,6.4423204429911465,,,,,,,,,,,,,
1.13871280887936,23.687341348500922,-0.07403121504676226,16.018504819282935,0.03600654664484452,-5.996528418787743,,,,,,,,,,,,,
0.8009409265930736,31.38643875415437,-0.034533789869310716,23.150420293412672,0.6904761904761905,-2.555500450328993,,,,,,,,,,,,,
0.8050197894866475,7.406847136327997,-0.16614621562108026,10.836237800932617,0.09722222222222222,-6.31355619360105,,,,,,,,,,,,,
,,,,,,687,0.31190286111111076,12,19.083333333333332,0.04978706315159798,36,53,,,,,,
0.7244636304308688,19.631298872525804,0.043650142822979854,14.921420434654275,0.0881057268722467,3.1428102832545495,,,,,,,,,,,,,
0.4778941477107305,16.416551347996574,0.03392244505954378,14.092645143286468,0.03865979381443299,2.171036483810802,,,,,,,,,,,,,
0.42938394922723166,11.18680232623592,0.09047570038066124,15.141821753457435,0.25,3.709503715607111,,,,,,,,,,,,,
0.5039665059226962,13.871960916789249,-0.008097878192552387,13.491682552149914,0.048507462686567165,-0.46157905697548607,,,,,,,,,,,,,
,,,,,,765,0.4920386499999996,12,19.125,0.04978706315159798,40,59,,,,,,
0.44576083254249127,11.415501399431378,0.034832245752372995,9.008041918369976,0.23404255319148937,2.43825720266611,,,,,,,,,,,,,
0.6914612264269768,7.216021525207907,-0.12421544245839343,10.851605389297172,0.025974025974025976,-4.595971370960557,,,,,,,,,,,,,
0.9013659615618604,6.797195344930515,-0.15838593272638635,9.231683821438963,0.07291666666666667,-6.49382324178184,,,,,,,,,,,,,
0.5501416795851632,25.472677011741325,0.09436488124096327,15.31229250071969,0.15723270440251572,8.587204192927658,,,,,,,,,,,,,
,,,,,,844,0.4434009545454542,12,19.181818181818183,0.04978706315159798,44,66,,,,,,
0.666949215753574,6.001641254173592,-0.16878962530079553,8.872040492560963,0.05952380952380952,-6.41400576143023,,,,,,,,,,,,,
0.20535515526895415,12.523712910944596,0.09249207846706965,11.060925369185336,0.06936416184971098,5.734508864958318,,,,,,,,,,,,,
0.8016132624658063,15.581836003111675,0.009533271952231151,16.135938056893178,0.05952380952380952,0.505263413468251,,,,,,,,,,,,,
0.661721949107897,7.943010346964002,-0.07933335232902507,10.208372407860345,0.019417475728155338,-3.411334150148078,,,,,,,,,,,,,
,,,,,,910,0.3294134583333331,12,18.958333333333332,0.04978706315159798,48,71,,,,,,
0.24810214256341945,14.888579725287855,0.19734031172939964,11.215551238987484,0.38461538461538464,14.208502444516775,,,,,,,,,,,,,
0.7130129864925404,12.085954856593162,-0.006223088093680725,13.618286970477962,0.027777777777777776,-0.30493131659035555,,,,,,,,,,,,,
0.7886374940313274,13.58864378859289,-0.01592415932728018,10.671266499555623,0.2413793103448276,-1.1146911529096126,,,,,,,,,,,,,
0.8023819444767528,7.809624992311001,-0.146834854436661,9.824224503075705,0.018223234624145785,-6.4607335952130835,,,,,,,,,,,,,
,,,,,,988,0.42298240384615365,12,19.0,0.04978706315159798,52,77,,,,,,
0.6465980122038866,33.823186223628,0.05533909643113333,18.44129999553998,0.5862068965517241,5.533909643113333,,,,,,,,,,,,,
0.7250358889096804,11.798126582289115,-0.013450827123452054,11.783407479000132,0.03900709219858156,-0.739795491789863,,,,,,,,,,,,,
0.7767339012705458,19.185905444901437,-0.03727847034323577,15.059182968934767,0.4318181818181818,-2.6094929240265037,,,,,,,,,,,,,
0.31797654860944485,14.430490540573373,0.08278603159240407,11.706731860206446,0.024344569288389514,5.6294501482834765,,,,,,,,,,,,,
,,,,,,1085,0.5297234464285712,12,19.375,0.04978706315159798,56,84,,,,,,
0.7310974575748937,20.938750453293324,-0.01971938128193265,14.720797246386532,0.4444444444444444,-1.5381117399907467,,,,,,,,,,,,,
0.6601745802073419,7.689586298773065,-0.06585375867583741,8.869957179747638,0.013618677042801557,-3.1609804164401956,,,,,,,,,,,,,
0.7758369999881597,7.819830881664529,-0.10495657488261824,8.656996924350517,0.19047619047619047,-5.247828744130912,,,,,,,,,,,,,
0.6552036541610464,8.200636988738552,-0.07113051265457536,8.580788128295676,0.01386481802426343,-3.7699171706924943,,,,,,,,,,,,,
,,,,,,1162,0.26458189999999976,12,19.366666666666667,0.04978706315159798,60,89,,,,,,
0.5721308717953145,11.377383014885709,0.005416542474717111,11.650414428795454,0.05286343612334802,0.292493293634724,,,,,,,,,,,,,
0.6627759565767743,7.6811156161129475,-0.061689468950837205,9.908271550064013,0.0169971671388102,-2.652647164886,,,,,,,,,,,,,
0.7541857489148207,10.98321033315733,-0.04683442724055693,10.037082593468648,0.25,-2.810065634433416,,,,,,,,,,,,,
0.28585691437743616,10.16393907321617,0.08987385907056057,10.787905206747041,0.029154518950437316,4.67344067166915,,,,,,,,,,,,,
,,,,,,1231,0.23854409374999974,12,19.234375,0.04978706315159798,64,95,,,,,,
0.6846957903745738,4.940855123684742,-0.214111599555859,8.266067819574944,0.10638297872340426,-7.279794384899207,,,,,,,,,,,,,
0.9395463894796144,25.70365001866594,-0.0010270270137244216,13.636465745561619,0.08108108108108109,-0.10578378241361541,,,,,,,,,,,,,
0.9293170216323645,8.658809608081356,-0.16038068673373213,10.914922997888372,0.09375,-7.056750216284214,,,,,,,,,,,,,
0.5320074856977995,8.295321519020945,-0.04341480583726831,10.026838898819527,0.032388663967611336,-1.9970810685143423,,,,,,,,,,,,,
,,,,,,1306,-0.01776211764705907,12,19.205882352941178,0.04978706315159798,68,101,,,,,,
0.6809783578497662,7.5345219457522035,-0.11167162905810132,8.53700099851253,0.08333333333333333,-5.471909823846965,,,,,,,,,,,,,
0.614414207488358,11.091717670671642,-0.01753679019861437,10.718662019986175,0.028350515463917526,-0.9995970413210191,,,,,,,,,,,,,
0.6395479491771787,12.047647623345256,0.04528428849352592,12.009346179989553,0.04365079365079365,2.4906358671439257,,,,,,,,,,,,,
0.23644363856423672,7.041851986665279,0.04962247066209691,9.64267411619911,0.02,1.9848988264838763,,,,,,,,,,,,,
,,,,,,1372,-0.046004430555555836,12,19.055555555555557,0.04978706315159798,72,107,,,,,,
0.49750779760634944,9.470660469960421,-0.0017346331192255543,9.539244379005591,0.23076923076923078,-0.09540482155740548,,,,,,,,,,,,,
1.4287313435030022,29.6495674806647,-0.04303730817013968,15.884396335783135,0.13725490196078433,-4.3898054333542476,,,,,,,,,,,,,
0.8064756192908847,16.832354066194966,0.038912309777084014,14.185758785137786,0.29310344827586204,2.5293001355104607,,,,,,,,,,,,,
0.7015907760767125,13.88456500414759,-0.05786836636873636,12.510523659641827,0.02,-3.5299703484929177,,,,,,,,,,,,,
,,,,,,1466,-0.11721225000000027,12,19.289473684210527,0.04978706315159798,76,113,,,,,,
0.50862948838912,11.980835636612028,0.10950239376121146,12.922579910749974,0.20689655172413793,5.584622081821784,,,,,,,,,,,,,
0.6896292268108017,10.631750875618309,-0.08168402701877107,9.171479408983918,0.03206997084548105,-5.227777729201349,,,,,,,,,,,,,
0.45780377579797715,24.910944076022133,0.28640149538165893,17.017554397997046,0.5454545454545454,22.912119630532715,,,,,,,,,,,,,
0.0994128776660901,4.261232306715101,-0.06458430600883643,5.076516953272842,0.013227513227513227,-3.0354623824153117,,,,,,,,,,,,,
,,,,,,1547,0.14068261249999986,12,19.3375,0.04978706315159798,80,119,,,,,,
0.7759324084033717,8.511700542760082,-0.10021973145202219,11.15833709684533,0.17777777777777778,-4.209228720984932,,,,,,,,,,,,,
0.5588376468989728,14.684177909977734,0.015733703361191127,11.45171992428477,0.0392156862745098,1.101359235283379,,,,,,,,,,,,,
0.7281333316042526,6.920786019181833,-0.14802789177143114,8.716626875754294,0.16666666666666666,-6.51322723794297,,,,,,,,,,,,,
0.45219812421071875,9.354310731869191,0.036577567156018356,9.576036199390343,0.03619909502262444,1.9751886264249912,,,,,,,,,,,,,
,,,,,,1617,0.04166467857142843,12,19.25,0.04978706315159798,84,125,,,,,,
0.9179520344779042,19.092089518439025,-0.015413876634036306,12.271987005607116,0.08370044052863436,-1.310179513893086,,,,,,,,,,,,,
0.8249617464958684,40.037284272839315,0.12069134242288627,18.978133524716416,0.1167192429022082,13.879504378631921,,,,,,,,,,,,,
0.6335057506443266,8.127212250605226,-0.07940508054107934,8.813025794238696,0.18181818181818182,-4.049659107595046,,,,,,,,,,,,,
0.7091416483900451,10.44671583501622,-0.011032689187830114,11.747707700504098,0.016863406408094434,-0.5406017702036756,,,,,,,,,,,,,
,,,,,,1716,0.12962390909090898,12,19.5,0.04978706315159798,88,132,,,,,,
0.511432605298061,14.1820992261637,0.06483461680983767,13.26445337629244,0.2978723404255319,3.8252423917804226,,,,,,,,,,,,,
0.6821147938591552,11.969793280120939,-0.0014478330584951028,12.701126762962474,0.0262582056892779,-0.07528731904174535,,,,,,,,,,,,,
0.12612503288795912,4.621873380616307,-0.03071944667359691,7.3381807607402765,0.052083333333333336,-1.0751806335758918,,,,,,,,,,,,,
0.754983214234674,4.83849335135892,-0.24692422388769053,8.581872259483218,0.015267175572519083,-7.901575164406097,,,,,,,,,,,,,
,,,,,,1776,0.0660129456521738,12,19.304347826086957,0.04978706315159798,92,137,,,,,,
0.49388681195322626,17.25932707777247,-0.07717188427006627,13.986353718909383,0.19047619047619047,-5.247688130364507,,,,,,,,,,,,,
0.9622430549303245,16.631156424293295,-0.008948132066092082,14.445786310900548,0.047619047619047616,-0.5637323201638011,,,,,,,,,,,,,
0.5692693193369125,15.668269278481603,0.08462498269956367,14.109239844161468,0.05555555555555555,5.162123944673384,,,,,,,,,,,,,
0.4914929897077028,7.572032580617815,-0.058702090711789896,9.820101324002133,0.020289855072463767,-2.5241899006069657,,,,,,,,,,,,,
,,,,,,1854,0.029451531249999885,12,19.3125,0.04978706315159798,96,143,,,,,,
0.8774637402812682,14.803032639902085,-0.09713683383389725,12.202963031971477,0.3333333333333333,-6.508167866871116,,,,,,,,,,,,,
0.5082786875823396,6.141009639250115,-0.10149701727716487,8.454981423433088,0.013623978201634877,-4.1613777083637595,,,,,,,,,,,,,
0.6961597514716618,7.125614909688011,-0.15573069255949254,9.654328372684983,0.1206896551724138,-6.384958394939194,,,,,,,,,,,,,
0.7085890542824577,10.496172096114606,-0.05296766481192739,13.811835455656567,0.01451378809869376,-2.2246419221009504,,,,,,,,,,,,,
,,,,,,1918,-0.1659605900000001,12,19.18,0.04978706315159798,100,149,,,,,,
0.4482759662669768,14.39897634764202,-0.02986130565920435,14.70845987675928,0.25862068965517243,-1.6125105055970348,,,,,,,,,,,,,
0.6709955568490747,5.298673845594749,-0.1466587249487524,7.105750029385284,0.012779552715654952,-6.1596664478476,,,,,,,,,,,,,
0.688958101518223,7.293418476823717,-0.10959603316340678,9.60125615869352,0.1590909090909091,-4.603033392863085,,,,,,,,,,,,,
0.6957260850252099,16.219290043227375,0.060174959380014006,15.625538843048952,0.17525773195876287,3.4299726846607985,,,,,,,,,,,,,
,,,,,,1983,-0.23637662000000012,12,19.14,0.04978706315159798,104,154,,,,,,
0.639821920820566,5.340591583400965,-0.1777281098728897,7.724316106864732,0.1111111111111111,-6.931396285042698,,,,,,,,,,,,,
0.3653954225723252,10.144179807975888,0.1215735252389762,12.215611142882828,0.025906735751295335,5.592382160992905,,,,,,,,,,,,,
0.742238003899415,10.205585627118126,-0.0512262561930839,11.471246523547029,0.23809523809523808,-2.510086553461111,,,,,,,,,,,,,
0.6641261470185763,7.4053429728373885,-0.13789981036770654,8.423328343560888,0.028688524590163935,-6.757090708017621,,,,,,,,,,,,,
,,,,,,2043,-0.44712294999999996,12,19.01,0.04978706315159798,108,159,,,,,,
0.8357307074029537,12.886112239095382,-0.019942790192625355,13.597925881097659,0.05726872246696035,-1.0370250900165185,,,,,,,,,,,,,
0.547285444326709,15.201136965071782,0.12858888393659795,14.37445489998954,0.38461538461538464,7.458155268322681,,,,,,,,,,,,,
0.4785527203293992,16.725943243363872,0.02135283457318562,17.665648816800033,0.36363636363636365,1.1103473978056524,,,,,,,,,,,,,
0.5746135906187197,9.886654627276585,0.001555949620018741,11.370307068433808,0.02425876010781671,0.07468558176089957,,,,,,,,,,,,,
,,,,,,2112,-0.2657736199999999,12,18.97,0.04978706315159798,112,165,,,,,,
0.41181228109135015,13.02180612552911,0.13734500887182535,11.979656972426216,0.2765957446808511,8.240700532309521,,,,,,,,,,,,,
0.7680548119199637,7.89055867982097,-0.09781679559549446,7.280548801836198,0.013972055888223553,-5.869007735729667,,,,,,,,,,,,,
0.608856253588798,9.857288180850446,-0.0050262198569091055,9.920075625046485,0.09375,-0.2764420921300008,,,,,,,,,,,,,
0.5127684165359775,14.15189626510255,-0.014360494293908127,13.703155421372669,0.07344632768361582,-0.8185481747527632,,,,,,,,,,,,,
,,,,,,2189,-0.30308955000000004,12,19.11,0.04978706315159798,116,171,,,,,,
0.23418957753037178,6.479026066837832,-0.030950410024173126,9.00084306127543,0.08333333333333333,-1.207065990942752,,,,,,,,,,,,,
0.5282096040665422,16.692217777715996,0.05569582063958815,15.302987441001754,0.046583850931677016,3.3417492383752894,,,,,,,,,,,,,
0.6619990737819146,6.88611909118481,-0.09744550281870269,8.934406451421081,0.023809523809523808,-4.190156621204216,,,,,,,,,,,,,
0.6215072127396583,10.88958731823368,-0.017813002190718956,10.372901649478012,0.03363914373088685,-1.0331541270616995,,,,,,,,,,,,,
,,,,,,2255,-0.2850663,12,18.96,0.04978706315159798,120,176,,,,,,
0.46280998940703705,12.248834948288277,0.10445012226600184,13.516107463399456,0.3076923076923077,5.222506113300092,,,,,,,,,,,,,
0.4078698275357567,6.72548579890281,-0.04542063825970022,8.340524603252028,0.02097902097902098,-1.9985080834268096,,,,,,,,,,,,,
0.3150254193810486,9.482259657699615,0.04760547689701093,7.402580412357693,0.15517241379310345,3.379988859687776,,,,,,,,,,,,,
0.5322753306202217,6.516734026139602,-0.08710849066588802,8.476463961443313,0.011764705882352941,-3.745665098633185,,,,,,,,,,,,,
,,,,,,2325,-0.28053722,12,18.83,0.04978706315159798,124,182,,,,,,
0.5018694448799886,10.15361519693397,0.04068699035606586,12.525780219214328,0.1724137931034483,1.8309145660229635,,,,,,,,,,,,,
0.8946620802648451,16.656128389877267,0.027324978651638045,15.199585243606256,0.07657657657657657,1.6394987190982828,,,,,,,,,,,,,
0.6178378387024446,20.442955823615193,0.1271279083969722,15.772333377860473,0.4772727272727273,9.026081496185025,,,,,,,,,,,,,
0.9523571480315839,13.511888349195942,-0.08084407282872659,13.265298586902967,0.1308411214953271,-4.527268078408689,,,,,,,,,,,,,
,,,,,,2403,-0.37952968000000026,12,18.67,0.04978706315159798,128,188,,,,,,
0.3632459482676967,27.579160353401676,0.2448257929109438,15.05899220100956,0.6,24.482579291094382,,,,,,,,,,,,,
0.5776603879275907,5.829492183867842,-0.13300345041555417,7.629383270357753,0.036231884057971016,-5.719148367868829,,,,,,,,,,,,,
0.7162779696883415,12.391948756063357,-0.04489722540990962,10.641450326704245,0.30952380952380953,-2.8734224262342156,,,,,,,,,,,,,
0.7408070734332313,6.196329770842567,-0.16692008410007494,9.625551514033376,0.0096,-6.009123027602698,,,,,,,,,,,,,
,,,,,,2483,-0.30166116000000015,12,18.79,0.04978706315159798,132,194,,,,,,
0.38875031532389426,12.932605598820373,0.14455503749703602,12.825944281003288,0.05726872246696035,7.950527062336981,,,,,,,,,,,,,
0.7296075353785014,8.708066409220919,-0.09665243938775821,10.510694125027396,0.016913319238900635,-4.4460122118368774,,,,,,,,,,,,,
0.5809390830805253,30.02516208635643,0.13496912574885894,16.228158381210086,0.6590909090909091,13.631881700634754,,,,,,,,,,,,,
1.4425982090158187,25.74679440027103,-0.09579711375389531,19.603463049581105,0.16233766233766234,-6.8973921902804625,,,,,,,,,,,,,
,,,,,,2574,-0.11503816999999998,12,18.87,0.04978706315159798,136,200,,,,,,
0.35654007422403955,34.40028538485058,0.18193602777494391,18.555117345825597,0.7446808510638298,18.375538805269336,,,,,,,,,,,,,
0.35892071667618897,5.104833529563621,-0.11751346321367305,7.098456860043385,0.01488833746898263,-4.583025065333249,,,,,,,,,,,,,
0.23812903644812466,15.589718182804063,0.17457099605080134,12.722438258470051,0.16666666666666666,11.69625673540369,,,,,,,,,,,,,
0.6191651603667389,10.841474351240322,0.013620203309449175,12.713710868362522,0.02526315789473684,0.6401495555441112,,,,,,,,,,,,,
,,,,,,2659,0.060997250000000065,12,18.94,0.04978706315159798,140,207,,,,,,
0.6526292061530689,7.300752916606143,-0.10742605890247921,10.137258270633215,0.08333333333333333,-4.297042356099168,,,,,,,,,,,,,
0.6338616875943526,11.049393342342228,-0.02711226004161579,10.898897608396792,0.035256410256410256,-1.5182865623304842,,,,,,,,,,,,,
0.6154264865290943,14.209817472379655,-0.0032429662101328095,12.032653073365779,0.047619047619047616,-0.21079280365863262,,,,,,,,,,,,,
0.49031657246444793,13.832408973481506,0.042619087859036654,14.971060219346413,0.028761061946902654,2.1735734808108695,,,,,,,,,,,,,
,,,,,,2730,0.02310673000000019,12,18.86,0.04978706315159798,144,213,,,,,,
0.6329969535680083,13.859577604336664,-0.017747300561818995,10.156188851877648,0.3333333333333333,-1.3310475421364245,,,,,,,,,,,,,
0.7019883504274177,12.028887097490951,-0.0551342349844307,11.25127995634113,0.08275862068965517,-3.252919864081411,,,,,,,,,,,,,
0.7192967897632538,8.25147105497308,-0.06914727379510391,10.144316552059852,0.13793103448275862,-3.111627320779676,,,,,,,,,,,,,
0.5575656343684426,7.2990451557561755,-0.0944838476265386,9.505062850569699,0.027522935779816515,-4.06280544794116,,,,,,,,,,,,,
,,,,,,2804,-0.058584679999999806,12,18.94,0.04978706315159798,148,218,,,,,,
0.7017297198757111,9.73696297314018,-0.0704582431969994,9.994323272257551,0.1724137931034483,-3.8047451326379678,,,,,,,,,,,,,
0.7876938494091368,8.140219104010612,-0.12645449077409684,9.871415375445833,0.03017241379310345,-5.8169065756084555,,,,,,,,,,,,,
0.5236378982347311,10.86389767494984,-0.006797105229470191,11.320955843838224,0.22727272727272727,-0.3602465771619201,,,,,,,,,,,,,
0.37421996993331175,4.437410931335762,-0.200462640151762,7.527459994825729,0.014044943820224719,-6.414804484856384,,,,,,,,,,,,,
,,,,,,2866,-0.2851078199999999,12,18.78,0.04978706315159798,152,224,,,,,,
0.5303094573027712,12.280780675355345,-0.0004101617933720218,12.554554514282197,0.24444444444444444,-0.02214873684208918,,,,,,,,,,,,,
0.4383635187637854,16.79971602326259,0.18843923691588557,12.263362951567755,0.11764705882352941,14.132942768691418,,,,,,,,,,,,,
0.6703391154081009,13.193818198516965,0.007193401955912201,11.697293081107315,0.30952380952380953,0.4459909212665565,,,,,,,,,,,,,
0.43619321018495905,11.498007552698255,0.09446060938955764,9.768962600997263,0.05952380952380952,6.139939610321246,,,,,,,,,,,,,
,,,,,,2952,-0.15591904999999995,12,18.67,0.04978706315159798,156,230,,,,,,
0.7368606326929593,19.583597755874507,0.1449356496193422,16.741884971979605,0.0881057268722467,9.2758815756379,,,,,,,,,,,,,
1.0166421113622275,10.516219071345404,-0.11694645978593309,11.211425512301284,0.06748466257668712,-6.08121590886852,,,,,,,,,,,,,
0.6450333444849078,17.91882885619998,0.021068956320460686,14.941247574647223,0.4090909090909091,1.3905511171504052,,,,,,,,,,,,,
0.6296874291181328,29.85437047574669,0.04987554468168392,16.81174895280473,0.3258426966292135,4.83792783412334,,,,,,,,,,,,,
,,,,,,3044,0.07550204000000005,12,18.82,0.04978706315159798,160,236,,,,,,
0.6360741697284709,13.267979631200433,-0.041961787179959895,14.364091546132263,0.2765957446808511,-2.1400511461779548,,,,,,,,,,,,,
0.683959242788081,14.361525499494746,0.05661968569071096,11.765758294050917,0.21739130434782608,3.7935189412776342,,,,,,,,,,,,,
0.19729744787367484,4.546606375719421,-0.0826938231407263,7.294280127422773,0.052083333333333336,-2.8942838099254207,,,,,,,,,,,,,
0.5762844688187412,23.872326789889485,0.14290398675094687,18.137793348165648,0.03305785123966942,10.289087046068175,,,,,,,,,,,,,
,,,,,,3119,0.17170508000000007,12,18.88,0.04978706315159798,164,242,,,,,,
0.32780399761733703,6.258798185735941,-0.06955394909765678,9.282609542201609,0.07142857142857142,-2.6430500657109572,,,,,,,,,,,,,
1.0719365227641067,24.32780821400229,-0.00012347965264872346,14.956888075687246,0.06133333333333333,-0.010989689085736387,,,,,,,,,,,,,
0.7953949127849526,5.451052652206272,-0.16089001748919857,7.087590146293776,0.015873015873015872,-6.918270752035538,,,,,,,,,,,,,
0.167916983742384,7.92706682276912,0.07566779906633854,10.339528605040956,0.015904572564612324,3.1780475607862186,,,,,,,,,,,,,
,,,,,,3190,0.27108062000000005,12,18.84,0.04978706315159798,168,248,,,,,,
0.5531328276357966,7.3821270959451795,-0.08168770098992369,10.290098123051791,0.1794871794871795,-3.2675080395969474,,,,,,,,,,,,,
0.8062783555985021,14.861887156032026,0.022459859961287888,15.427485158295935,0.0345679012345679,1.1903725779482581,,,,,,,,,,,,,
0.43738524210972235,8.442859545350075,-0.002024412822045531,9.019690135156491,0.13793103448275862,-0.10526946674636761,,,,,,,,,,,,,
0.4629696398300906,11.113980851718225,0.07102252680338068,13.088690283507512,0.02925531914893617,3.3380587597588924,,,,,,,,,,,,,
,,,,,,3254,0.3033184100000001,12,18.82,0.04978706315159798,172,254,,,,,,
0.7292526417496448,6.811057901009917,-0.16536169112441154,10.595920332331254,0.10344827586206896,-5.953020880478816,,,,,,,,,,,,,
0.5226865471149823,16.428287741960958,0.04549967446853481,14.098180358958649,0.031598513011152414,2.911979165986228,,,,,,,,,,,,,
0.6190101271463605,7.907658158103004,-0.07494784486451683,8.745242042005795,0.18181818181818182,-3.7473922432258417,,,,,,,,,,,,,
0.6698522589487784,7.559289797209203,-0.0984123616531321,8.74414547350968,0.012544802867383513,-4.72379335935034,,,,,,,,,,,,,
,,,,,,3320,0.2434322700000001,12,18.54,0.04978706315159798,176,259,,,,,,
0.5444092946893639,10.947323852218688,0.06846218286690348,13.76347712524651,0.24444444444444444,3.012336046143753,,,,,,,,,,,,,
0.8681867729198391,10.436806176556274,-0.07020011513764617,12.239745698409406,0.038461538461538464,-3.29940541146937,,,,,,,,,,,,,
0.9756843908761039,7.626719519903418,-0.1947092804430348,10.900391175762282,0.19047619047619047,-7.593661937278357,,,,,,,,,,,,,
