custom/mean_reward,custom/total_distance,custom/avg_speed,custom/routes_completed,custom/total_reward,custom/avg_center_dev,rollout/ep_rew_mean,time/time_elapsed,train/std,time/fps,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/actor_loss,train/critic_loss
0.13266223840808639,15.478239769348875,12.90287007162841,0.38461538461538464,8.7557077349337,0.4776335225912325,,,,,,,,,,,,,
-0.062019248141524826,8.031694290461019,9.47824918457612,0.03389830508474576,-2.914904662651667,0.6135639093192009,,,,,,,,,,,,,
-0.09197365073896735,10.540021045831963,13.92534082347569,0.1896551724137931,-3.862893331036629,0.8921640430024841,,,,,,,,,,,,,
-0.11271183213998771,14.544189701089635,15.182168290979876,0.2641509433962264,-5.973727103419349,0.4688207738722519,,,,,,,,,,,,,
,,,,,,-1.0170435000000002,6,0.04978706315159798,10,4,70,17.5,,,,,,
-0.14504691355710697,6.330399883561768,8.475564499383108,0.10344827586206896,-6.091970369398493,0.7266898253198792,,,,,,,,,,,,,
0.02997820939818941,13.870989054557867,12.657101637767143,0.03299492385786802,1.7986925638913647,0.767338507412395,,,,,,,,,,,,,
0.1782676995931809,15.883481370285153,12.655997325580291,0.3409090909090909,12.300471271929482,0.34814855097004893,,,,,,,,,,,,,
-0.01169540261423643,8.105678752996027,10.037033022963733,0.01647058823529412,-0.5262931176406394,0.44660142305902856,,,,,,,,,,,,,
,,,,,,0.41760099999999967,12,0.04978706315159798,11,8,142,17.75,,,,,,
-0.16364363057196155,8.179911259096116,9.473205330404442,0.17777777777777778,-7.854894267454155,0.9406187745570126,,,,,,,,,,,,,
-0.17001903838266352,5.8389578957576305,9.12351292108982,0.013736263736263736,-6.120685381775887,0.6854609160939028,,,,,,,,,,,,,
-0.16677005553186147,6.370079048909247,9.407439944533046,0.14285714285714285,-6.337262110210736,0.6597159165425053,,,,,,,,,,,,,
0.11806773297482447,28.116696403361857,15.49901479476252,0.06896551724137931,11.688705564507622,0.6675717608002273,,,,,,,,,,,,,
,,,,,,-0.4435391666666669,17,0.04978706315159798,12,12,216,18.0,,,,,,
-0.0005090902535283733,10.574912775075063,12.19589702805572,0.048458149779735685,-0.02443633216936192,0.5393237321590296,,,,,,,,,,,,,
0.07070351280741913,11.870884529780596,12.642985345526974,0.016129032258064516,3.6765826659857943,0.5634073651510064,,,,,,,,,,,,,
0.03243018455748715,13.388555627316236,14.737811807025643,0.29545454545454547,1.6215092278743573,0.6662993292385758,,,,,,,,,,,,,
-0.10290439748387865,7.029498938005418,8.532484924862306,0.017676767676767676,-4.733602284258418,0.5304172717162803,,,,,,,,,,,,,
,,,,,,-0.30814975000000017,23,0.04978706315159798,12,16,281,17.5625,,,,,,
0.12170135650523546,18.14271781500429,13.055641502598524,0.3829787234042553,9.249303094397895,0.33872176966257717,,,,,,,,,,,,,
-0.058031322407138916,19.141983955865726,15.199446216084013,0.4523809523809524,-4.004161246092585,1.079952137282779,,,,,,,,,,,,,
-0.19348564406208651,4.40262189344503,6.584757916425629,0.052083333333333336,-7.158968830297201,0.4291116282184105,,,,,,,,,,,,,
-0.12889658936849877,9.777864972595125,9.99558658119428,0.04736842105263158,-6.8315192365304345,0.7733819745166512,,,,,,,,,,,,,
,,,,,,-0.6909053500000002,29,0.04978706315159798,12,20,359,17.95,,,,,,
-0.05098963260153726,9.416257259435952,11.103241463724329,0.10714285714285714,-2.3965127322722513,0.7548036530653708,,,,,,,,,,,,,
0.08005306137425533,14.272629770915955,12.277191470991527,0.04234527687296417,5.123395927952341,0.5638615266026826,,,,,,,,,,,,,
-0.053645776604650974,17.826989210676402,12.88139464830785,0.06746031746031746,-4.077079021953474,1.1168612674651048,,,,,,,,,,,,,
-0.012232702663768207,32.101179307559505,20.944415652149328,0.07240704500978473,-1.0275470237565294,0.7707307638281682,,,,,,,,,,,,,
,,,,,,-0.6763085833333333,35,0.04978706315159798,12,24,449,18.708333333333332,,,,,,
0.041917068834096134,15.880206580040976,12.665820219383443,0.38461538461538464,2.8922777495526333,0.6450698613141945,,,,,,,,,,,,,
0.12809276099248312,15.286593946744688,14.214871879801123,0.03723404255319149,7.5574728985565045,0.5071850739909345,,,,,,,,,,,,,
0.06394097696045473,44.64737489167601,18.748498388463172,0.7758620689655172,8.312327004859114,0.8546697943554525,,,,,,,,,,,,,
-0.06743670192283453,11.348778415936977,13.12762154719178,0.029850746268656716,-3.236961692296058,0.5070505756339722,,,,,,,,,,,,,
,,,,,,-0.03032374999999995,42,0.04978706315159798,12,28,551,19.678571428571427,,,,,,
0.03652203509559394,33.76733003323898,21.396666935026545,0.5862068965517241,3.1408950182210784,0.7452942538717483,,,,,,,,,,,,,
0.04609426184768354,17.57845989591442,13.33613655125746,0.15178571428571427,3.318786853033215,0.4006357712855597,,,,,,,,,,,,,
0.11376437780108978,16.747797447256744,14.428918151865446,0.38636363636363635,7.167155801468656,0.5078089499118982,,,,,,,,,,,,,
-0.09581249795598598,9.375286584254354,10.414889698653466,0.0140625,-4.694812399843313,0.4077290956579269,,,,,,,,,,,,,
,,,,,,0.24927634374999993,48,0.04978706315159798,13,32,641,20.03125,,,,,,
-0.037528587902128714,7.366946239955723,10.617802367143106,0.15555555555555556,-1.46361492818302,0.46186866443523766,,,,,,,,,,,,,
-0.18524265009855867,5.170384064782411,9.514013401067269,0.008183306055646482,-5.55727950295676,0.4153738472875122,,,,,,,,,,,,,
-0.050811704612560654,17.1474209013395,14.78388537554323,0.40476190476190477,-3.251949095203882,0.5414571129372729,,,,,,,,,,,,,
-0.0490573352144169,16.997761328704655,14.121859440363034,0.2222222222222222,-3.2377841241515153,0.8059853434281752,,,,,,,,,,,,,
,,,,,,-0.15472119444444452,54,0.04978706315159798,13,36,707,19.63888888888889,,,,,,
0.01950804735071737,26.161815350176767,16.460349405972213,0.10572687224669604,1.6972001195124111,0.9983373996704753,,,,,,,,,,,,,
-0.11000215445079731,7.606320873135701,12.504899894734308,0.01804123711340206,-3.740073251327108,0.712138969044513,,,,,,,,,,,,,
0.04827713631247768,12.172743857838213,12.751037453437148,0.25,2.558688224561317,0.4440173289156559,,,,,,,,,,,,,
0.018859226466431744,10.827369279693812,8.681786989008003,0.03731343283582089,1.3012866261837903,0.45825100257000206,,,,,,,,,,,,,
,,,,,,-0.0947675750000001,60,0.04978706315159798,13,40,788,19.7,,,,,,
-0.11381027269173705,7.37106545898132,10.819469742190826,0.14893617021276595,-4.3247903622860076,0.6920377172937051,,,,,,,,,,,,,
-0.1153423371778411,13.228382050292566,12.573259612580806,0.05627705627705628,-6.689855556314784,1.304322736789241,,,,,,,,,,,,,
-0.0478323496172634,16.015142927411944,11.457842270634636,0.15625,-3.683090920529282,0.5400664868349416,,,,,,,,,,,,,
-0.12338787167026112,7.752338027115911,10.304325358197485,0.0440251572327044,-5.182290610150967,0.805453979709001,,,,,,,,,,,,,
,,,,,,-0.5379711590909092,66,0.04978706315159798,13,44,860,19.545454545454547,,,,,,
0.10806700828352607,10.937554359901696,10.730945471165285,0.13095238095238096,6.05175246387746,0.2377113306935427,,,,,,,,,,,,,
-0.03322768315605975,8.434497276786715,11.793933998103702,0.046242774566473986,-1.2958796430863302,0.37053072741423776,,,,,,,,,,,,,
-0.1013223404253096,17.55099691473879,15.800109862486632,0.05952380952380952,-6.180662765943886,0.8841936331885728,,,,,,,,,,,,,
0.12635513042854216,29.82743069785647,16.47404485209101,0.07281553398058252,12.509157912425675,0.4997278956739495,,,,,,,,,,,,,
,,,,,,-0.2645157916666668,72,0.04978706315159798,13,48,945,19.6875,,,,,,
-0.06514846085382836,7.027124890591949,10.307419488535835,0.15384615384615385,-2.4756415124454776,0.5859806812582042,,,,,,,,,,,,,
0.09222818829463406,13.453354649944231,11.580753019752157,0.03009259259259259,5.90260405085658,0.412054576645615,,,,,,,,,,,,,
0.07165112298702293,16.393314865184948,13.0215389551355,0.27586206896551724,4.943927486104583,0.5985928230204285,,,,,,,,,,,,,
0.2801451614256269,15.033813703572378,13.480856530141638,0.03189066059225513,17.08885484696324,0.1299358363797007,,,,,,,,,,,,,
,,,,,,0.2440502884615383,78,0.04978706315159798,13,52,1022,19.653846153846153,,,,,,
0.004678242399220551,20.395677422406152,14.726854772367455,0.3103448275862069,0.35554642234076184,0.9013758219926808,,,,,,,,,,,,,
0.015412532703314828,11.350733895786107,12.76747163478223,0.03900709219858156,0.7552141024624266,0.640625751782714,,,,,,,,,,,,,
0.06540966872030134,11.310164778260514,10.414170533150658,0.25,3.92458012321808,0.1698482529413699,,,,,,,,,,,,,
-0.09542881098192675,9.556918089045212,9.955413276752333,0.018726591760299626,-5.057726982042118,1.0451535522305773,,,,,,,,,,,,,
,,,,,,0.2242771428571427,83,0.04978706315159798,13,56,1101,19.660714285714285,,,,,,
0.027291744691797105,26.910885963588953,18.62552467832598,0.6222222222222222,2.1560478306519713,1.089838330726064,,,,,,,,,,,,,
-0.09819663447352965,8.219379448331892,8.705935101333568,0.01556420233463035,-5.106224992623542,0.7764280752472755,,,,,,,,,,,,,
-0.06842766801842545,8.246624750667252,8.616310992730115,0.19047619047619047,-3.6266664049765494,0.6603876382332525,,,,,,,,,,,,,
0.006543443626888846,11.021551600424573,11.502820144741122,0.019064124783362217,0.3468025122251088,0.5468596337816279,,,,,,,,,,,,,
,,,,,,0.10427898333333321,89,0.04978706315159798,13,60,1180,19.666666666666668,,,,,,
-0.06344648878418616,7.195170521503314,9.301911742410265,0.030837004405286344,-2.6647525289358187,0.5886788294332957,,,,,,,,,,,,,
-0.05924674373638417,10.03603095607832,9.695871022705058,0.025495750708215296,-3.3770643929738977,0.7239863424079624,,,,,,,,,,,,,
-0.058921945849842554,12.35659094620496,12.620351852534547,0.2727272727272727,-3.181785075891498,0.7697430990815228,,,,,,,,,,,,,
-0.2141761152911921,4.919567958218977,8.189794761588438,0.011661807580174927,-7.281987919900532,0.6805959588968067,,,,,,,,,,,,,
,,,,,,-0.1612748750000001,94,0.04978706315159798,13,64,1242,19.40625,,,,,,
-0.0008829492109142758,24.218064795946702,13.367589041150634,0.48936170212765956,-0.0874119718805133,0.8815954279964925,,,,,,,,,,,,,
-0.16954074761351617,7.186023982823826,10.492275777285633,0.02364864864864865,-6.4425484093136145,0.8915338539852644,,,,,,,,,,,,,
-0.15972882387827148,5.161398667609319,7.650154410792589,0.0625,-5.909966483496045,0.3773673713398021,,,,,,,,,,,,,
-0.04937553589718679,21.990510400384665,15.191675657324062,0.08906882591093117,-3.900667335877756,0.9488578995753043,,,,,,,,,,,,,
,,,,,,-0.39366464705882365,101,0.04978706315159798,13,68,1326,19.5,,,,,,
-0.030253724312389863,6.489002152811736,7.763640606906974,0.07142857142857142,-1.3916713183699336,0.237361478646446,,,,,,,,,,,,,
