custom/mean_reward,custom/avg_speed,custom/routes_completed,custom/total_reward,custom/avg_center_dev,custom/total_distance,time/fps,train/std,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/learning_rate,train/n_updates,train/ent_coef,train/critic_loss,train/ent_coef_loss,train/actor_loss
0.19064993706415723,15.719788391015182,0.04292929292929293,11.05769634972112,0.4575567041489538,16.628794627496973,,,,,,,,,,,,,
,,,,,,38,0.04978706315159798,24,925,3.15307325,57.8125,16,,,,,,
0.08994722074296087,13.516467315630742,0.3404255319148936,5.666674906806534,0.6146670160697001,15.535746462177485,,,,,,,,,,,,,
0.23802386381654111,15.788421704103676,0.5476190476190477,18.565861377690208,0.34755808208312594,22.77872308762744,,,,,,,,,,,,,
-0.16161560780984735,7.056591723597336,0.052083333333333336,-5.818161881154505,0.3806094811766354,4.5492676452267915,,,,,,,,,,,,,
-0.01707582838510321,10.8244310579355,0.04736842105263158,-0.8025639340998509,0.6333682112398885,9.246101405937225,,,,,,,,,,,,,
,,,,,,38,0.04978706315159798,29,1145,3.3994313,57.25,20,,,,,,
0.02132043786893834,8.052737331097372,0.07142857142857142,0.9167788283643485,0.17724726052806264,6.394839052809402,,,,,,,,,,,,,
0.08858942447357963,16.71048212376959,0.09446254071661238,8.947531871831544,0.9278155882052471,30.98785771918483,,,,,,,,,,,,,
0.11231362324978783,15.84649417947256,0.09523809523809523,9.546657976231966,0.896299124471902,24.687166881980374,,,,,,,,,,,,,
0.028682421807700656,10.615982428364344,0.023483365949119372,1.6922628866543388,0.5438493138568129,11.390429488616064,,,,,,,,,,,,,
,,,,,,39,0.04978706315159798,36,1429,3.7091718750000005,59.541666666666664,24,,,,,,
0.05803410840159914,12.323312937892325,0.358974358974359,3.830251154505543,0.5516698207241261,14.829406022792682,,,,,,,,,,,,,
0.14525136652989332,12.08741432286689,0.026595744680851064,7.262568326494666,0.4453358550487948,10.97304740245454,,,,,,,,,,,,,
-0.09378883038877191,10.461990189123055,0.15517241379310345,-4.40807502827228,0.8505803881250696,8.918071279069409,,,,,,,,,,,,,
0.05894326559396481,12.682083984489239,0.050746268656716415,4.361801653953396,0.7161993783482306,17.145872958702967,,,,,,,,,,,,,
,,,,,,39,0.04978706315159798,42,1662,3.5712429285714293,59.357142857142854,28,,,,,,
-0.05284610845228489,10.421708095536156,0.1724137931034483,-2.906535964875669,0.7843875887424503,10.41246142075397,,,,,,,,,,,,,
-0.12549607432159368,7.672756702185393,0.044642857142857144,-4.392362601255779,0.30823484263352174,4.825157006038353,,,,,,,,,,,,,
0.0752662376242394,14.571805035721383,0.38636363636363635,4.741772970327082,0.6298140211642684,16.75017027440481,,,,,,,,,,,,,
0.036871248051262545,18.42619102564297,0.046875,3.429026068767417,0.718842169424004,31.35870830132626,,,,,,,,,,,,,
,,,,,,39,0.04978706315159798,48,1904,3.150955,59.5,32,,,,,,
0.18905110482429963,15.290955627003445,0.35555555555555557,10.77591297498508,0.4792302870167909,15.885136059951037,,,,,,,,,,,,,
0.10135477344604306,12.580172207605978,0.01800327332242226,5.169093445748196,0.49955878297241274,11.62300738855265,,,,,,,,,,,,,
-0.05649130934336551,10.02774862941517,0.21428571428571427,-2.655091539138179,0.622207159573274,8.524749755859375,,,,,,,,,,,,,
0.11139356064924054,16.670927771467987,0.2777777777777778,7.686155684797598,0.5442373141006347,21.05167338787578,,,,,,,,,,,,,
,,,,,,39,0.04978706315159798,54,2124,3.3794969722222223,59.0,36,,,,,,
0.09625058737879151,16.776978659016518,0.1277533039647577,8.662552864091236,0.7042034494064022,27.609109438490123,,,,,,,,,,,,,
0.10951283104330614,14.104930832344593,0.041237113402061855,7.118334017814899,0.502376690499063,16.721290809102356,,,,,,,,,,,,,
0.04067911580170683,13.134647916867218,0.36363636363636365,2.766179874516064,0.4759828996778282,16.223156719934195,,,,,,,,,,,,,
0.07409906970487506,12.832690185687788,0.05223880597014925,4.3718451125876285,0.6222947877706415,13.807525359792635,,,,,,,,,,,,,
,,,,,,39,0.04978706315159798,60,2402,3.6127111249999997,60.05,40,,,,,,
0.023737130438233056,9.596465563881484,0.19148936170212766,1.258067913226352,0.47003773279334793,9.184804858872667,,,,,,,,,,,,,
-0.08242652241177452,10.39546113907728,0.03896103896103896,-4.038899598176951,0.7858324497663729,9.23187783244066,,,,,,,,,,,,,
0.22628561151707186,14.902981259579235,0.1875,15.613707194677957,0.41777267938139584,18.75177476159297,,,,,,,,,,,,,
0.1499209764099817,12.46159104018246,0.0880503144654088,9.295100537418865,0.5013370744888738,14.12857051170431,,,,,,,,,,,,,
,,,,,,39,0.04978706315159798,66,2631,3.7847851363636362,59.79545454545455,44,,,,,,
0.10619089684515538,17.46987965139864,0.2857142857142857,7.858126366541498,0.9345627909338269,23.67298647260759,,,,,,,,,,,,,
0.12985446112417587,11.656836241888291,0.07514450867052024,7.661413206326376,0.33458068469193164,12.607680245302618,,,,,,,,,,,,,
0.11606849024905593,13.410347522666248,0.047619047619047616,6.151629983199964,0.526030089481995,12.946436565136537,,,,,,,,,,,,,
-0.04780594100568196,11.94599625988939,0.024271844660194174,-2.246879227267052,0.7068845800674548,10.17842608410865,,,,,,,,,,,,,
,,,,,,39,0.04978706315159798,72,2860,3.8717510625,59.583333333333336,48,,,,,,
0.0846686657127985,16.298000660010953,0.7435897435897436,8.212860574141455,0.9688768449589711,29.01128435181454,,,,,,,,,,,,,
0.006406772018311434,15.72442545829808,0.046296296296296294,0.4805079013733575,0.8283789044967326,21.571548371692188,,,,,,,,,,,,,
0.14252670854035313,19.823557686614418,0.6206896551724138,14.252670854035312,0.6709034262848182,36.39671376417391,,,,,,,,,,,,,
0.07680974487959936,12.13213086200327,0.03189066059225513,5.453491886451555,0.49753507467523017,15.870701373787597,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,79,3199,4.11801351923077,61.51923076923077,52,,,,,,
0.22656534762774352,15.943111885936279,0.3103448275862069,14.047051552920099,0.4514246489698534,18.012041657231748,,,,,,,,,,,,,
0.08902178085914882,12.007196647414522,0.03900709219858156,4.807176166394036,0.5453601702910128,11.810063092736527,,,,,,,,,,,,,
-0.04150495681012012,12.658232840981757,0.22727272727272727,-1.8677230564554055,0.728061347044125,10.329908903921023,,,,,,,,,,,,,
0.18733696559156948,13.957751710378949,0.035580524344569285,14.237609384959281,0.43198858447833016,19.38073119672481,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,85,3432,4.379509107142858,61.285714285714285,56,,,,,,
-0.07278205429741472,12.568781640414294,0.28888888888888886,-4.00301298635781,0.9662840275866739,12.580841687275097,,,,,,,,,,,,,
0.113028681473919,20.167659343806502,0.07392996108949416,11.641954191813657,0.46276786738965936,38.15993651258759,,,,,,,,,,,,,
0.0664221684272751,12.261292932401219,0.38095238095238093,4.715973958336532,0.632125563121783,15.892568005947396,,,,,,,,,,,,,
0.18944274183436044,19.719163918855152,0.05545927209705372,17.04984676509244,0.47911198568781543,32.56593743688427,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,92,3747,4.5758421333333335,62.45,60,,,,,,
0.19292111585298805,14.93331208718575,0.08370044052863436,12.73279364629721,0.4013529615098995,18.042764933314174,,,,,,,,,,,,,
-0.09832394466884019,11.03837598629805,0.0226628895184136,-4.522901454766648,0.7853139499375948,9.173652173485607,,,,,,,,,,,,,
0.16089240133685329,11.835504469842585,0.29545454545454547,9.33175927753749,0.2721600641382245,12.572359803132713,,,,,,,,,,,,,
0.02511398008363336,14.583827200341753,0.043731778425655975,1.4314968647671016,0.7676142927182206,15.149318914161995,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,97,3970,4.58574215625,62.03125,64,,,,,,
-0.06734209824015887,9.856041693875923,0.1702127659574468,-3.0977365190473076,0.5908226679305024,8.16496402095072,,,,,,,,,,,,,
0.10009924069509965,14.816310628545663,0.060810810810810814,6.9068476079618755,0.5574027817626068,18.65028774784878,,,,,,,,,,,,,
-0.053991865999244076,6.765048757399254,0.052083333333333336,-2.051690907971275,0.16231000756325453,4.603099794127047,,,,,,,,,,,,,
0.1099492312497293,17.48618620663228,0.1214574898785425,10.445176968724283,0.8225844966178447,30.470512955682352,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,103,4214,4.494924367647059,61.970588235294116,68,,,,,,
-0.12940015159249127,8.727659150030195,0.07142857142857142,-5.04660591210716,0.44377995594591,6.193037051009014,,,,,,,,,,,,,
-0.010588886699417424,11.533139956479271,0.028350515463917526,-0.5929776551673758,0.7185554192554738,11.768747922265902,,,,,,,,,,,,,
0.02391689915279497,10.910890337461119,0.03968253968253968,1.3154294534037234,0.5580389572431366,10.894596193684265,,,,,,,,,,,,,
0.18847740700758847,18.46519738773048,0.06857142857142857,13.758850711553958,0.6168117372610118,24.714350166730583,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,109,4433,4.37423388888889,61.56944444444444,72,,,,,,
0.05648830939666676,12.582940312994648,0.358974358974359,3.389298563800006,0.7571540356141954,13.804354612715542,,,,,,,,,,,,,
-0.013501172246144194,15.01392390908618,0.09313725490196079,-0.8910773682455169,0.9204346782969163,18.088780674384907,,,,,,,,,,,,,
0.13759135394519204,16.406581257528696,0.43103448275862066,11.420082377450939,0.6367145929735707,24.956591543275863,,,,,,,,,,,,,
0.10726649533350983,12.282792736241372,0.02,6.328723224677081,0.5528395328688374,13.222702762810513,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,115,4697,4.408515171052632,61.80263157894737,76,,,,,,
-0.023056593499381606,11.67596896351989,0.1724137931034483,-1.1297730814696987,0.6456158227683731,10.396347425878048,,,,,,,,,,,,,
0.1378757678600244,13.792480359228644,0.04664723032069971,8.410421839461488,0.642149167739894,15.359442091081291,,,,,,,,,,,,,
-0.046399347707651785,10.480454887148248,0.25,-2.5055647762131965,0.682480496320719,10.253937918692827,,,,,,,,,,,,,
0.13576563194780072,12.970507305590752,0.042328042328042326,9.23206297245045,0.4945452788717328,16.075159104540944,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,121,4925,4.36272645,61.5625,80,,,,,,
0.01670939365670675,16.45862599344692,0.5111111111111111,1.2364951305962997,0.635534518189395,22.27298593102023,,,,,,,,,,,,,
0.046017217745112554,13.522125142573804,0.0392156862745098,2.668998629216528,0.6337175467846085,14.285195024916902,,,,,,,,,,,,,
0.17750430327825173,14.7968488030238,0.35714285714285715,10.117745286860348,0.4025214347322366,15.334173943381757,,,,,,,,,,,,,
0.012211203323975099,11.355290963099202,0.05429864253393665,0.7693058094104313,0.5942001780657826,13.038675972959027,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,127,5173,4.329356130952381,61.583333333333336,84,,,,,,
0.11099253011125398,11.711451536327464,0.05726872246696035,6.548559276563985,0.36614982146469344,12.767070044530556,,,,,,,,,,,,,
-0.024544150367328744,19.18799131196601,0.12302839116719243,-2.699856540406162,1.3491773976137886,38.693452635081485,,,,,,,,,,,,,
0.09583523959957262,15.834231951027215,0.45454545454545453,6.612631532370511,0.5551247300209318,19.94371420238167,,,,,,,,,,,,,
0.18883863932045647,12.38514770768234,0.026981450252951095,13.407543391752409,0.2284811461196854,16.08944002073258,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,134,5478,4.402993261363636,62.25,88,,,,,,
0.18881079905109738,16.039858143966615,0.44680851063829785,13.02794513452572,0.5836831528994935,20.235014432808384,,,,,,,,,,,,,
0.21911991570321304,16.259051529732314,0.05689277899343545,18.406072919069896,0.47300443789369045,25.020896171452478,,,,,,,,,,,,,
-0.019550031069866202,7.40709269460361,0.0625,-0.8211013049343805,0.1731411041569645,5.7253823259379715,,,,,,,,,,,,,
0.11025579572824429,14.061003954219053,0.05725190839694656,6.505091947966413,0.5458020399228626,15.076552416663617,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,140,5728,4.614622152173912,62.26086956521739,92,,,,,,
0.01702913851789872,9.144484674597065,0.08333333333333333,0.66413640219805,0.21621495723167783,6.461981713073328,,,,,,,,,,,,,
0.1707655640098107,18.779721698283137,0.10084033613445378,17.75961865702031,0.5537568270206408,35.86483465577476,,,,,,,,,,,,,
0.11799042984578567,13.050127699709195,0.051587301587301584,6.961435360901355,0.47148538706942833,14.018691678065807,,,,,,,,,,,,,
0.04012067289626633,11.961454000995976,0.03768115942028986,2.527602392464779,0.763497898078212,13.763990039471537,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,147,5989,4.7123513125,62.385416666666664,96,,,,,,
0.19198511519523753,13.216306828345843,0.38461538461538464,11.903077142104728,0.30740361145578515,14.928321441169828,,,,,,,,,,,,,
0.15923630569605246,13.639472725997859,0.04904632152588556,11.942722927203935,0.3953971556191375,18.698357465211302,,,,,,,,,,,,,
-0.02979450257403146,11.10069310826416,0.1896551724137931,-1.5791086364236673,0.6455631524711289,10.672612023656256,,,,,,,,,,,,,
0.027966329157820387,10.990384174660914,0.011611030478955007,1.2584848121019174,0.47663107966356427,8.893074184656143,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,153,6220,4.75838593,62.2,100,,,,,,
-0.020638565479294557,15.816206358754716,0.3793103448275862,-1.527253845467797,1.1993642246048986,21.438965067267418,,,,,,,,,,,,,
0.24515745962604987,13.368093180329438,0.06070287539936102,19.12228185083189,0.3927902548318538,19.066450274083763,,,,,,,,,,,,,
0.029596157751047257,11.85687527446892,0.3181818181818182,1.8349617805649299,0.6396496740854312,13.380597212351859,,,,,,,,,,,,,
-0.03897285549642568,12.076562434541897,0.1134020618556701,-1.948642774821284,0.7118449527367257,10.947920519625768,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,159,6480,4.908778999999999,62.56,104,,,,,,
0.07776691646397592,16.0505621491022,0.5777777777777777,6.610187899437953,0.7826883790542826,24.960513085126877,,,,,,,,,,,,,
0.1666752875716835,14.87194118840083,0.04922279792746114,11.500594842446162,0.43286806363205654,18.745931304525584,,,,,,,,,,,,,
0.16161651007289596,18.465292573522635,0.6904761904761905,14.707102416633532,0.5215397775430717,30.8008193471469,,,,,,,,,,,,,
-0.028909966144546106,17.625671269375065,0.0942622950819672,-2.2838873254191423,1.0075891077436367,25.50937809725292,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,166,6800,4.92112675,63.28,108,,,,,,
-0.026885751905306815,11.188082472534333,0.039647577092511016,-1.2098588357388067,0.7052831879148933,9.118621969828382,,,,,,,,,,,,,
0.1991105358336026,19.204866943937397,0.8717948717948718,17.52172715335703,0.6463466800825868,31.006834135157987,,,,,,,,,,,,,
-0.013668991764954223,12.415730233182696,0.29545454545454547,-0.7381255553075281,0.600773031246063,12.44106718734838,,,,,,,,,,,,,
0.21226339231926628,17.335424259004895,0.07277628032345014,19.528232093372498,0.43249764096564286,29.265247715637088,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,172,7075,5.25437164,63.87,112,,,,,,
0.2961439385645579,17.879133468185827,0.5957446808510638,25.17223477798742,0.35410047102280734,27.82858803984709,,,,,,,,,,,,,
0.2198055507443715,18.844154346152486,0.06986027944111776,22.420166175925893,0.6835615483834429,35.371703487006016,,,,,,,,,,,,,
0.19098523211409965,13.379965237376885,0.15625,12.032069623188278,0.38361932442990176,15.365618570125662,,,,,,,,,,,,,
-0.03306844710790882,12.720018935629295,0.062146892655367235,-1.68649080250335,0.6647173491999139,11.779128417372704,,,,,,,,,,,,,
,,,,,,41,0.04978706315159798,179,7372,5.6608294599999995,64.47,116,,,,,,
0.16927811398654902,10.487515943944578,0.13095238095238096,9.818130611219843,0.20489400331487653,11.143955586943775,,,,,,,,,,,,,
-0.024578592803076553,11.110552788917737,0.031055900621118012,-1.2289296401538277,0.6204807292238622,10.081433315295726,,,,,,,,,,,,,
0.010288895681690415,10.45033673531535,0.03968253968253968,0.5761781581746632,0.5868014145340935,10.619817935861647,,,,,,,,,,,,,
-0.021719623524933705,8.881353330805581,0.01834862385321101,-0.7819064468976133,0.23660854129695508,5.736425522482023,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,185,7568,5.567850149999999,64.23,120,,,,,,
-0.11577341440488882,10.076026798035873,0.20512820512820512,-5.325577062624886,0.7700980184188563,8.38965588575229,,,,,,,,,,,,,
-0.052573539346590356,11.724640762038115,0.03496503496503497,-2.365809270596566,0.7929258638216599,9.727253682678565,,,,,,,,,,,,,
0.020981763139702323,14.769640061303184,0.3620689655172414,1.636577524896781,0.920308141602735,21.06703098095022,,,,,,,,,,,,,
0.06766203862524173,17.17247121855955,0.07294117647058823,6.766203862524172,1.228292963213779,31.519883802277036,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,191,7833,5.363569759999999,64.04,124,,,,,,
0.035495830096413744,13.817590926074455,0.27586206896551724,2.2362372960740657,0.7452322520866318,15.887599649839103,,,,,,,,,,,,,
-0.04734061181115928,10.13305845008377,0.036036036036036036,-2.177668143313327,0.6110398250448316,8.429660945665091,,,,,,,,,,,,,
0.03436379662508584,11.301402267172907,0.25,1.7525536278793776,0.39879447735246637,10.518388790776953,,,,,,,,,,,,,
-0.025506074207552576,13.035132773471767,0.14018691588785046,-1.6323887492833649,1.014394751076357,15.183500512735918,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,196,8053,5.25452498,63.91,128,,,,,,
0.058412592043616186,13.51630720156992,0.37777777777777777,4.147294035096749,0.7043336480641101,17.500699650030583,,,,,,,,,,,,,
-0.0102124913623013,20.512421564799702,0.26811594202898553,-1.051886610317034,1.3287917467276351,38.82039216789417,,,,,,,,,,,,,
0.2859026919967191,16.23993144357349,0.6666666666666666,27.160755739688312,0.3960391797222797,28.309574684360996,,,,,,,,,,,,,
-0.011546175654131569,11.35947654332702,0.016,-0.5657626070524469,0.5867614374461042,10.066769195254892,,,,,,,,,,,,,
,,,,,,41,0.04978706315159798,203,8367,5.541984070000001,64.63,132,,,,,,
0.13668955752231715,17.644985659188,0.1277533039647577,11.891991504441592,0.6099093083536361,28.103179526748136,,,,,,,,,,,,,
-0.0881786566573947,12.34808456630072,0.02536997885835095,-4.673468802841919,0.8899703085665445,11.887904637726024,,,,,,,,,,,,,
-0.0848185266328275,10.02326681624432,0.18181818181818182,-3.9864707517428926,0.7545964527633001,8.51424787985161,,,,,,,,,,,,,
0.15827433969564828,14.177329805509252,0.12337662337662338,11.712301137477972,0.7430968373804734,19.23172521404922,,,,,,,,,,,,,
,,,,,,41,0.04978706315159798,210,8624,5.4827618099999995,65.0,136,,,,,,
0.060110379634240756,12.473081914770912,0.2765957446808511,3.3661812595174823,0.5395248418777071,12.66466816724278,,,,,,,,,,,,,
0.1263973744544097,12.86601428370394,0.04218362282878412,8.97421358626309,0.4367407552566127,16.643425135873258,,,,,,,,,,,,,
-0.034393338253501646,9.28709872678809,0.08333333333333333,-1.547700221407574,0.3347209866294466,7.73797879263293,,,,,,,,,,,,,
0.1643809298050392,13.20475180160717,0.03368421052631579,9.698474858497313,0.42321750660639684,14.213652848033234,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,215,8851,5.45815112,64.49,140,,,,,,
0.2313632239107818,17.107685630394112,0.30952380952380953,17.583605017219416,0.34767776455552635,23.76422637538053,,,,,,,,,,,,,
0.2082872442315074,14.953762571232758,0.07051282051282051,16.454692294289085,0.46378672821357025,21.58412781660445,,,,,,,,,,,,,
0.11836136435428901,16.788560175103758,0.1111111111111111,11.244329613657456,0.5542586023036077,29.23246974335052,,,,,,,,,,,,,
0.0038585936881591052,17.550157508326897,0.06637168141592921,0.366566400375115,1.1701913516777454,30.6122540878132,,,,,,,,,,,,,
,,,,,,41,0.04978706315159798,223,9192,5.693705230000001,65.61,144,,,,,,
0.00923226101579489,16.603382979077885,0.6153846153846154,0.7201163592320015,0.6851017091143335,23.68621567590162,,,,,,,,,,,,,
0.16979636413921403,14.972191965642775,0.1310344827586207,12.055541853884197,0.46061762964956887,19.40999230160378,,,,,,,,,,,,,
0.01911100307882675,12.020495889466812,0.22413793103448276,1.127549181650778,0.6162479164227039,12.900941647705622,,,,,,,,,,,,,
-0.01998894544987423,9.547994679466978,0.03669724770642202,-1.0194362179435856,0.5173700144572164,8.78313068090938,,,,,,,,,,,,,
,,,,,,41,0.04978706315159798,229,9447,5.628322539999999,65.87,148,,,,,,
0.1348127735527209,11.609975929670627,0.25862068965517243,9.841332469348625,0.43571192604118514,15.463830655440688,,,,,,,,,,,,,
-0.029103669607756472,10.566357744160495,0.03879310344827586,-1.4551834803878236,0.6804361662258749,9.587312423042022,,,,,,,,,,,,,
0.19048594446073377,14.532029687520566,0.4090909090909091,13.14353016779063,0.5069876091590785,18.2980213961564,,,,,,,,,,,,,
0.17517503450376853,15.168300058661334,0.06460674157303371,14.014002760301484,0.5839123507944528,22.224502032622695,,,,,,,,,,,,,
,,,,,,41,0.04978706315159798,236,9715,5.699394229999999,65.16,152,,,,,,
0.13608107597964253,18.24874048304658,0.7333333333333333,12.247296838167827,0.33253496098787405,30.06441665365128,,,,,,,,,,,,,
-0.028578337512315363,10.677269125321759,0.058823529411764705,-1.2860251880541913,0.5484601545141233,8.653368563391268,,,,,,,,,,,,,
0.3282711730868167,17.216612145578537,0.7142857142857143,32.49884613559485,0.3714514097443647,31.315359877422452,,,,,,,,,,,,,
0.24539344475294406,15.959895123646298,0.10714285714285714,15.70518046418842,0.3669470029728391,18.657900483580306,,,,,,,,,,,,,
,,,,,,41,0.04978706315159798,243,10009,5.979157169999999,65.77,156,,,,,,
-0.023074468980711527,1.35805603768758,0.022026431718061675,-5.699393838235747,0.24179902055909872,6.009691586950794,,,,,,,,0.0004898328039424,256,1.0196428317576647,8.023240322247148,0.03824599242398108,13.674180567264557
-0.1355969758440197,9.047946797120039,0.027522935779816515,-5.017088106228729,0.4853995578269711,6.199523540213704,,,,,,,,,,,,,
-0.13239197703839078,7.801320470253165,0.11363636363636363,-5.295679081535631,0.647176262109173,5.5585829061456025,,,,,,,,0.000489769588035584,320,0.9929385436698794,3.3186233807355165,-0.02225421525508864,10.853111386299133
-0.08669367219715747,7.408101892340505,0.047244094488188976,-4.508070954252188,0.5308477534390119,6.909364142105915,,,,,,,,0.0004897063762165759,384,0.9617011435329914,3.003390245139599,-0.12364526349119842,8.811419934034348
,,,,,,40,0.049699150025844574,254,10381,5.47987885,66.34,160,,,,,,
-0.24445205069244327,9.645186974381486,0.0851063829787234,-7.089109470080855,0.6592701177212457,4.891658787382767,,,,,,,,,,,,,
-0.2709619082420974,11.581622659110975,0.01179245283018868,-7.31597152253663,0.7524383893386429,5.487961077480577,,,,,,,,0.000489643168485376,448,0.9308616751804948,2.436799382790923,-0.2301266840659082,7.279020808637142
0.05584825710202654,9.813146849824493,0.11458333333333333,3.4067436832236186,0.5133728092645582,10.891709355870262,,,,,,,,,,,,,
-0.0733052933085693,3.13982429714428,0.0055248618784530384,-6.597476397771237,0.19296141721972557,4.899971238570288,,,,,,,,0.0004895167652864001,576,0.8723474154248834,1.9880265481770039,-0.440846795681864,4.478458262979984
,,,,,,40,0.04969961941242218,261,10584,5.1142008,66.14,164,,,,,,
-0.18966739878895925,14.290201303537348,0.08333333333333333,-5.500354564879818,0.7034271745101601,7.34374931990169,,,,,,,,,,,,,
-0.1389645103410465,11.786580320239349,0.016666666666666666,-4.1689353102313955,0.5257490513940305,6.159049001114909,,,,,,,,0.0004894535698186241,640,0.8445465648546815,1.760109436698258,-0.5484791751950979,3.1484099980443716
-0.43539482467177615,4.636819664752708,0.003968253968253968,-8.272501668763747,0.1719836447076059,1.5093800945323892,,,,,,,,,,,,,
-0.30400867184582253,8.4509040046338,0.006006006006006006,-8.208234139837208,0.6991715538062472,3.933317550458014,,,,,,,,,,,,,
,,,,,,40,0.04969951510429382,266,10685,4.7306581,64.71,168,,,,,,
-0.04930614594195785,14.194930035675297,0.20512820512820512,-1.5284905242006932,0.18072113742023976,7.844573555281386,,,,,,,,0.000489390378438656,704,0.8177456166595221,1.869325703009963,-0.649181998334825,1.7858892888762057
0.10623852843819635,15.658314082762095,0.0425531914893617,4.0370640806514615,0.3101686142726263,10.729283136315644,,,,,,,,,,,,,
-0.13914513156944847,10.456350457673286,0.10344827586206896,-4.870079604930696,0.6134340721609196,6.518269535852596,,,,,,,,0.000489327191146496,768,0.7920220494270325,1.6148446155712008,-0.761677079834044,0.741026654606685
-0.1308558885580226,9.478386977470468,0.019169329073482427,-4.841667876646836,0.5196868040285247,6.361661825096235,,,,,,,,0.0004892640079421439,832,0.7669858913868666,1.8618401009589434,-0.8494631098583341,-0.26897710864432156
,,,,,,39,0.04969748482108116,272,10822,4.564640120000001,63.89,172,,,,,,
-0.03122267951315758,12.545758190188755,0.13793103448275862,-1.1240164624736728,0.5118131265810008,8.078129871282727,,,,,,,,,,,,,
-0.07744082262268288,8.2815004530101,0.011235955056179775,-3.2525145501526813,0.4327616284904029,6.102021440630779,,,,,,,,0.0004892008288255999,896,0.7428614189848304,1.6800555903464556,-0.9687958545982838,-1.2287168763577938
-0.15980741332598722,7.665386488097681,0.11363636363636363,-6.392296533039489,0.6118145098461844,5.466601277235895,,,,,,,,,,,,,
