custom/avg_speed,custom/total_reward,custom/avg_center_dev,custom/routes_completed,custom/mean_reward,custom/total_distance,time/episodes,train/std,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/n_updates,train/learning_rate
13.442779747550965,2.696415782194004,0.49603080016514656,0.07488986784140969,0.03852022545991434,17.126446947455406,,,,,,,,,,,,,
12.611663939116744,6.027488563775158,0.5504909847654003,0.03350515463917526,0.10045814272958596,13.792618927313015,,,,,,,,,,,,,
9.397911338858384,-0.004095125563491564,0.5308823110961984,0.18181818181818182,-7.875241468253008e-05,8.857165105640888,,,,,,,,,,,,,
10.744995080390352,-4.0490331355532865,0.8002087831516238,0.033582089552238806,-0.08614964118198482,9.154131962219253,,,,,,,,,,,,,
,,,,,,40,0.04978706315159798,63,4.603331825,2502,39,62.55,,,,,,
14.649319011294759,16.323973284235,0.41730998484806303,0.3829787234042553,0.2365793229599275,18.404229420004413,,,,,,,,,,,,,
12.545187229999337,9.4446280805312,0.5425524543815301,0.06060606060606061,0.14991473143700315,14.446119197644293,,,,,,,,,,,,,
19.1812686282277,6.209140054593302,0.98064139299805,0.3229166666666667,0.06899044505103669,31.675924784038216,,,,,,,,,,,,,
16.703802832670164,22.62773333304061,0.35312067007543135,0.16981132075471697,0.25424419475326526,27.250918205594644,,,,,,,,,,,,,
,,,,,,44,0.04978706315159798,70,5.423474386363636,2809,39,63.84090909090909,,,,,,
11.495931698167023,-1.1485647927048603,0.6326333885244309,0.11904761904761904,-0.023440097810303272,10.217702173860744,,,,,,,,,,,,,
16.81690660164914,8.390119044051719,0.9404574665009693,0.1676300578034682,0.08225606905933058,31.516039703041315,,,,,,,,,,,,,
18.78689180887449,12.5368443095824,0.6077927745350026,0.12698412698412698,0.1333706841444936,32.389178566634655,,,,,,,,,,,,,
15.430411486238999,12.382454971181371,0.5159671235854915,0.050970873786407765,0.16733047258353204,20.88376803533174,,,,,,,,,,,,,
,,,,,,48,0.04978706315159798,78,5.638494000000001,3124,39,65.08333333333333,,,,,,
15.587951841566605,20.807855672644465,0.4276833133324504,0.6153846153846154,0.24479830203111136,24.238749775919132,,,,,,,,,,,,,
13.073902080645507,4.537241540761617,0.5236897015440486,0.03009259259259259,0.08102217037074315,13.295000208541751,,,,,,,,,,,,,
11.154136746636498,1.3088052488539752,0.5794540891192328,0.1724137931034483,0.02566284801674461,10.340694278478622,,,,,,,,,,,,,
12.918738780162373,-1.8009677623968745,0.7264852021266179,0.025056947608200455,-0.04002150583104166,10.528975660912693,,,,,,,,,,,,,
,,,,,,52,0.04978706315159798,84,5.680618615384616,3357,39,64.5576923076923,,,,,,
13.9921782506833,14.11890928132151,0.4331169076780464,0.3275862068965517,0.18577512212265146,19.40443589084316,,,,,,,,,,,,,
9.502767285060118,-4.0265807140593415,0.5177337996677581,0.024822695035460994,-0.09587096938236528,7.359369927551597,,,,,,,,,,,,,
18.210918201184832,19.928286323184008,0.3993600873270962,0.7045454545454546,0.19537535610964712,34.092493722215295,,,,,,,,,,,,,
11.467462997644889,-0.45478931851463145,0.7856242953263707,0.024344569288389514,-0.007218878071660817,13.194909018464386,,,,,,,,,,,,,
,,,,,,56,0.04978706315159798,90,5.801456982142857,3636,40,64.92857142857143,,,,,,
9.656190952716397,-3.5453463181460707,0.7157165953978653,0.17777777777777778,-0.0754329003860866,8.220626031979918,,,,,,,,,,,,,
13.676673962072645,2.635084709147396,0.5036838037004908,0.027237354085603113,0.04705508409191778,13.97747271717526,,,,,,,,,,,,,
13.660798935391101,6.474467451026026,0.5792025311219708,0.38095238095238093,0.10116355392228166,16.111451868433505,,,,,,,,,,,,,
12.053283867629156,2.5111795274336988,0.5555097736259049,0.019064124783362217,0.04829191398910959,11.350102667696774,,,,,,,,,,,,,
,,,,,,60,0.04978706315159798,96,5.5480356833333335,3851,39,64.18333333333334,,,,,,
12.10037651035502,-4.1537354879055375,0.8414403042829114,0.05726872246696035,-0.07161612910181961,12.78064002445899,,,,,,,,,,,,,
14.10493415749437,-1.1346409651558034,0.7661643368254272,0.0339943342776204,-0.022692819303116066,12.839769095182419,,,,,,,,,,,,,
11.493262352204596,0.7272779729910805,0.5654519886626652,0.22727272727272727,0.014260352411589815,10.63018115144223,,,,,,,,,,,,,
16.716354198305922,11.17516524934177,0.5818247287884403,0.06705539358600583,0.14900220332455694,22.92064059805125,,,,,,,,,,,,,
,,,,,,64,0.04978706315159798,102,5.302375265624999,4081,39,63.765625,,,,,,
9.69593506288624,-0.5062316852656981,0.5432123400955275,0.1702127659574468,-0.01033125888297343,8.5960619491525,,,,,,,,,,,,,
19.13766520362203,19.82919677980784,0.6897961172835593,0.11824324324324324,0.20029491696775598,34.746549802832305,,,,,,,,,,,,,
21.176111435971283,2.812849507477358,0.7867453026788287,0.4479166666666667,0.02557135915888507,42.81125104078092,,,,,,,,,,,,,
12.587017200883363,-5.077914625527191,0.8547763594709005,0.048582995951417005,-0.09403545602828131,12.315188808366656,,,,,,,,,,,,,
,,,,,,68,0.04978706315159798,109,5.240802823529411,4389,40,64.54411764705883,,,,,,
11.964348509248541,4.289606794730922,0.6711736498768653,0.15476190476190477,0.07032142286444135,13.321327446494251,,,,,,,,,,,,,
18.685107054418836,1.7004717923901325,0.8807967411452555,0.09536082474226804,0.015600658645781031,37.39092529658228,,,,,,,,,,,,,
17.237116408131172,16.42988038366474,0.5744929014844159,0.1111111111111111,0.18255422648516378,28.457707137800753,,,,,,,,,,,,,
8.805935109473609,-0.0691788299074485,0.2764078839016019,0.02,-0.0016088099978476397,6.934259525383823,,,,,,,,,,,,,
,,,,,,72,0.04978706315159798,116,5.258591694444444,4688,40,65.11111111111111,,,,,,
11.717441171431634,0.746410655311708,0.6003110086325136,0.28205128205128205,0.014354051063686693,11.04408554895781,,,,,,,,,,,,,
14.819934753759801,10.76818707627758,0.6279559181597707,0.09803921568627451,0.14955815383718862,19.535287967999466,,,,,,,,,,,,,
15.760071887493838,3.4234542412214815,0.9645057592534186,0.43103448275862066,0.0393500487496722,25.18071239220444,,,,,,,,,,,,,
17.85806066179348,6.141561873957272,0.8959859924487514,0.046153846153846156,0.06823957637730302,29.42386777093634,,,,,,,,,,,,,
,,,,,,76,0.04978706315159798,123,5.258255960526316,4985,40,65.59210526315789,,,,,,
17.260712919829675,5.192010350874794,0.5910086172251741,0.43103448275862066,0.06572165001107334,24.941991903120652,,,,,,,,,,,,,
11.987539480809815,4.537286761430039,0.36749165435740533,0.03206997084548105,0.09452680752979248,10.525037880637683,,,,,,,,,,,,,
11.966992648990496,1.372318005748438,0.6316117029579957,0.3181818181818182,0.021442468839819345,13.941053311456926,,,,,,,,,,,,,
11.392350830925512,6.452854520869309,0.29911933884051406,0.031746031746031744,0.11522954501552338,11.695103684207425,,,,,,,,,,,,,
,,,,,,80,0.04978706315159798,129,5.213419324999999,5228,40,65.35,,,,,,
11.515036786733344,-2.3551410262591173,0.9033646127918735,0.26666666666666666,-0.04282074593198395,11.551648830529302,,,,,,,,,,,,,
21.399645228879297,6.809013227050844,0.5030443356994517,0.1092436974789916,0.06741597254505786,39.649532047333196,,,,,,,,,,,,,
11.161389243056973,-4.645032552035003,0.9150422247779813,0.23809523809523808,-0.09290065104070006,10.135194009286352,,,,,,,,,,,,,
10.462804455912249,-0.9707934268124454,0.5934037274774411,0.04524886877828054,-0.017977656052082323,10.258387754438445,,,,,,,,,,,,,
,,,,,,84,0.04978706315159798,135,4.950897773809523,5484,40,65.28571428571429,,,,,,
14.941373165899666,5.952863566801861,0.6973340276720567,0.07488986784140969,0.09758792732462068,16.61087355739437,,,,,,,,,,,,,
17.451220043270595,6.657255174988816,0.698428781072243,0.0914826498422713,0.0723614692933567,29.466073457617313,,,,,,,,,,,,,
10.015093687365788,-4.110607142167243,0.7190079340869986,0.20454545454545456,-0.08221214284334487,9.081936090486124,,,,,,,,,,,,,
11.875547547645521,1.2108524914323198,0.5678527951648413,0.01854974704890388,0.02328562483523692,11.168984905118123,,,,,,,,,,,,,
,,,,,,88,0.04978706315159798,141,4.835379772727273,5735,40,65.17045454545455,,,,,,
20.125769250729284,8.201391626810718,1.0481825457837202,0.8936170212765957,0.0752421250166121,40.34585819882341,,,,,,,,,,,,,
16.63883518521037,21.08330606665065,0.3696633571899838,0.0525164113785558,0.2635413258331331,24.333441296126693,,,,,,,,,,,,,
13.784954524339696,5.986618758732956,0.7645279204194153,0.20833333333333334,0.07877129945701257,19.17921110894531,,,,,,,,,,,,,
14.751290421688141,7.061480003832383,0.6227587114158443,0.061068702290076333,0.11576196727594071,16.4038002663292,,,,,,,,,,,,,
,,,,,,92,0.04978706315159798,149,5.084124782608696,6057,40,65.83695652173913,,,,,,
10.638465521415748,6.889652925372133,0.28028753092727027,0.13095238095238096,0.12087110395389707,11.103362500900403,,,,,,,,,,,,,
11.529011372099703,2.080339311116436,0.5803364034994486,0.036414565826330535,0.03525998832400739,12.343395627336577,,,,,,,,,,,,,
11.973079913719657,5.226530753137839,0.41871800477003984,0.03968253968253968,0.10453061506275678,10.81986093847081,,,,,,,,,,,,,
15.33984353397587,-1.072063467492896,1.1536293592551525,0.06086956521739131,-0.014487344155309405,20.786718239542097,,,,,,,,,,,,,
,,,,,,96,0.04978706315159798,155,5.00824565625,6293,40,65.55208333333333,,,,,,
11.74839886916387,19.10660076524049,0.15627679518446258,0.38461538461538464,0.2769072574672535,14.864115627249703,,,,,,,,,,,,,
13.96474657275284,11.144407412304911,0.5314389061726196,0.04904632152588556,0.15060010016628259,18.848193356301636,,,,,,,,,,,,,
12.535896713590711,-1.893711093165651,0.739053245183315,0.1896551724137931,-0.03945231444095106,10.924609769252129,,,,,,,,,,,,,
15.147003514902341,5.917271580047261,0.7565252513636742,0.03193033381712627,0.07216184853716172,22.727048368309624,,,,,,,,,,,,,
,,,,,,100,0.04978706315159798,162,5.14995597,6562,40,65.62,,,,,,
15.005881043875847,12.765309888802797,0.4540124908422865,0.3275862068965517,0.1797930970253915,19.447093326598406,,,,,,,,,,,,,
18.217026777026454,17.075674784322832,0.4020095206744987,0.10543130990415335,0.1760378843744622,32.74297777772881,,,,,,,,,,,,,
14.267634754953935,17.02841453054407,0.24445281695289287,0.4090909090909091,0.26197560816221643,17.055480482289568,,,,,,,,,,,,,
12.051743540933117,3.0501424122688032,0.6049408939059691,0.12371134020618557,0.05648411874571858,11.837840664433315,,,,,,,,,,,,,
,,,,,,104,0.04978706315159798,168,5.597130470000001,6845,40,66.07,,,,,,
16.925298557145023,14.86906518066494,0.5195525906374248,0.5333333333333333,0.2036858243926704,22.598422505892813,,,,,,,,,,,,,
11.274520317459775,-2.539522413204044,0.7209263262595673,0.02849740932642487,-0.048836969484693155,10.639816774521023,,,,,,,,,,,,,
18.915979689932765,9.782197727831392,0.8302056430138811,0.7380952380952381,0.10189789299824366,33.34917519846931,,,,,,,,,,,,,
16.611163894601443,23.486011502840846,0.3477240220775504,0.09016393442622951,0.30110271157488266,23.740154740866274,,,,,,,,,,,,,
,,,,,,108,0.04978706315159798,175,5.77602609,7140,40,66.37,,,,,,
19.677473162495954,14.410229564718339,0.6157273156038885,0.14096916299559473,0.1715503519609326,30.27996893413365,,,,,,,,,,,,,
12.836163767778947,2.27577757488746,0.7952742042873804,0.38461538461538464,0.035011962690576305,15.22618668852374,,,,,,,,,,,,,
12.351761277535156,-3.0954851487520463,0.6311930279100104,0.29545454545454547,-0.056281548159128114,12.481267395894974,,,,,,,,,,,,,
12.745678085055376,-0.2939752754543328,0.70410423799768,0.03504043126684636,-0.005345005008260596,12.825151533819735,,,,,,,,,,,,,
,,,,,,112,0.04978706315159798,181,5.776074809999999,7395,40,66.43,,,,,,
13.14579011406657,12.29458315548003,0.2205188117872952,0.40425531914893614,0.1639277754064004,17.99433087813668,,,,,,,,,,,,,
12.25126645712389,7.672453658541592,0.47360029073972015,0.029940119760479042,0.1111949805585738,15.652739027980715,,,,,,,,,,,,,
8.02063760521521,-2.758528627928487,0.21044889360688282,0.052083333333333336,-0.08620401962276522,4.589074522489682,,,,,,,,,,,,,
10.106782339755126,-5.258844541537889,0.7609653555384412,0.04519774011299435,-0.11432270742473671,8.418882583500817,,,,,,,,,,,,,
,,,,,,116,0.04978706315159798,187,5.679964590000001,7613,40,66.3,,,,,,
9.497793183367493,-2.397063760227004,0.37547726624256345,0.07142857142857142,-0.06658510445075011,6.21497221942991,,,,,,,,,,,,,
16.6619382123769,9.995871317140857,0.6377559401076299,0.08695652173913043,0.10748248728108448,28.387088731164113,,,,,,,,,,,,,
17.379256095395213,3.477297741383797,1.108535749903243,0.11904761904761904,0.0358484303235443,30.92113160644658,,,,,,,,,,,,,
13.785796852346634,4.329298312328222,0.7207084196806377,0.04892966360856269,0.06764528613012846,16.0966793888947,,,,,,,,,,,,,
,,,,,,120,0.04978706315159798,194,5.56143936,7899,40,66.61,,,,,,
9.667985917514551,-4.266452571737937,0.6656330504624572,0.20512820512820512,-0.09274896895082473,8.023339483421296,,,,,,,,,,,,,
12.020924278062843,-1.075100016457263,0.8329572417810007,0.045454545454545456,-0.018222034177241747,12.95925679570064,,,,,,,,,,,,,
13.896316453686415,10.004427868503466,0.5195112559614881,0.3103448275862069,0.14292039812147808,17.773451311746612,,,,,,,,,,,,,
20.282393791938023,9.248908606877357,0.8716928600433143,0.08705882352941176,0.08979522919298405,38.35757256054785,,,,,,,,,,,,,
,,,,,,124,0.04978706315159798,200,5.261051759999999,8173,40,66.32,,,,,,
20.92782913839226,3.5551708900495935,0.8727281120934074,0.7241379310344828,0.03118570956183854,43.89034805982374,,,,,,,,,,,,,
12.307355106312317,-3.439802401846727,0.7719919994914953,0.06306306306306306,-0.055480683900753655,13.896470146020874,,,,,,,,,,,,,
10.531746467016783,-5.554106748626637,0.851645557488949,0.25,-0.10479446695521957,10.270524579333141,,,,,,,,,,,,,
12.800703175015322,3.510804639877202,0.6241690404105578,0.11214953271028037,0.0650149007384667,12.538925858447328,,,,,,,,,,,,,
,,,,,,128,0.04978706315159798,207,5.16915426,8452,40,66.96,,,,,,
11.907476590503903,-5.377937537543424,0.8874767700808875,0.24444444444444444,-0.10755875075086849,10.818807160831057,,,,,,,,,,,,,
10.496166371746062,-1.8903285577194442,0.6847135763098743,0.06521739130434782,-0.03857813383100907,9.32319336780347,,,,,,,,,,,,,
14.019898584976394,9.891831180872497,0.7386660697831836,0.42857142857142855,0.14335987218655794,17.68131462112069,,,,,,,,,,,,,
11.762685003148354,7.343353154074961,0.31776683590475696,0.0208,0.1223892192345827,12.861043029930443,,,,,,,,,,,,,
,,,,,,132,0.04978706315159798,213,5.14450161,8676,40,66.65,,,,,,
13.368692263950765,12.906399424946503,0.4521934271136364,0.07929515418502203,0.17925554756870143,17.537570017157122,,,,,,,,,,,,,
9.845155024607832,0.4377358421669335,0.304549212338663,0.016913319238900635,0.009948541867430306,7.941484314855188,,,,,,,,,,,,,
19.48801783212058,10.672185951761968,0.6248372554616838,0.7045454545454546,0.11353389310385072,33.60817262972705,,,,,,,,,,,,,
13.98172116227352,7.3196192747408695,0.44396744290665097,0.09090909090909091,0.13308398681347036,13.985979097662494,,,,,,,,,,,,,
,,,,,,136,0.04978706315159798,219,5.2430393,8937,40,66.6,,,,,,
12.362928170150948,6.2598501619468365,0.5470019785065294,0.3191489361702128,0.09781015878041932,14.41323031950742,,,,,,,,,,,,,
12.01211254506013,7.696767484013247,0.3675980609847388,0.03225806451612903,0.1327028876554008,12.79408548003994,,,,,,,,,,,,,
21.172553737388874,7.544604576449224,0.7410031096043567,0.46875,0.06503969462456227,45.168916057329625,,,,,,,,,,,,,
9.706397566626602,-1.9961130578363253,0.6554242414615747,0.023157894736842106,-0.04158568870492344,8.434720429126173,,,,,,,,,,,,,
,,,,,,140,0.04978706315159798,226,5.392475340000001,9219,40,67.17,,,,,,
13.081654541285632,1.2233894706260422,0.6824125187824568,0.14285714285714285,0.02398802883580475,12.11712235037703,,,,,,,,,,,,,
14.648069238641517,10.195376001681439,0.4797101208556409,0.060897435897435896,0.1477590724881368,18.455836807843298,,,,,,,,,,,,,
12.875607724303471,3.9908562947296744,0.5697913073558316,0.05555555555555555,0.06334692531316943,14.74914106912911,,,,,,,,,,,,,
9.417341634897777,-2.038825762664918,0.5681002198670694,0.017699115044247787,-0.039976975738527806,8.659196401480585,,,,,,,,,,,,,
,,,,,,144,0.04978706315159798,232,4.98047742,9449,40,66.4,,,,,,
11.007303182206934,9.127560072066078,0.4194101845109366,0.358974358974359,0.1267716676675844,14.46778704971075,,,,,,,,,,,,,
10.962382625010859,-1.3301575162270272,0.6709556650333178,0.06206896551724138,-0.0277116149213964,9.524939836002886,,,,,,,,,,,,,
14.26001722779398,14.36973220335005,0.4500783711543514,0.29310344827586204,0.21131959122573604,17.70429695385974,,,,,,,,,,,,,
16.028732808743314,22.631880124915604,0.47309420260200363,0.11467889908256881,0.26625741323430124,24.97393514192663,,,,,,,,,,,,,
,,,,,,148,0.04978706315159798,238,5.106877979999999,9718,40,65.94,,,,,,
16.788451449624556,6.712729306290097,0.6494459447725086,0.43103448275862066,0.08287320131222342,24.88554841070436,,,,,,,,,,,,,
12.96893784779847,3.824916202198887,0.46049156703267846,0.04741379310344827,0.07355608081151706,12.225314643699676,,,,,,,,,,,,,
16.74436556620774,29.29958444485642,0.37427566866542916,0.6590909090909091,0.2929958444485642,30.827145115006715,,,,,,,,,,,,,
16.593638102793673,15.31681810881113,0.3969490917449048,0.056179775280898875,0.24312409696525603,19.066393776331097,,,,,,,,,,,,,
,,,,,,152,0.04978706315159798,246,5.410610189999999,10010,40,66.53,,,,,,
12.40014402741977,-1.8570891581891562,0.8273984053745247,0.26666666666666666,-0.0269143356259298,15.451852148864418,,,,,,,,2.944261779077351,-0.045493427201108716,-1.86713599646464,0.9847881095483899,64,0.0004900224761896961
7.021861727408581,-5.642933464534239,0.9020674692480309,0.03980099502487562,-0.08422288753036178,8.604763146489859,,,,,,,,2.798744193278253,-0.14475755242165178,-3.2006470039486885,0.9533599205315113,128,0.000489959248019456
5.010969107235871,-6.158201262011239,0.4555928663160726,0.11904761904761904,-0.09774922638113079,5.601264625089243,,,,,,,,2.6285055428743362,-0.2540281554684043,-4.37408609688282,0.9231211394071579,192,0.0004898960239370241
5.29756250722417,-5.999148700156935,0.3711227609127543,0.01639344262295082,-0.10907543091194427,5.0794835078995675,,,,,,,,2.444811088964343,-0.3600643118843436,-5.367490068078041,0.8935612924396992,256,0.0004898328039424
,,,,,,156,0.04987617954611778,254,4.918413479999999,10260,40,66.24,,,,,,
8.976023990469198,-8.205943000016868,0.7295594325306192,0.013215859030837005,-0.2930693928577453,4.308349360479042,,,,,,,,,,,,,
9.121711935894641,-8.19486701524174,0.6874052873687371,0.015789473684210527,-0.2926738219729193,4.4141781982034445,,,,,,,,2.2243265686556697,-0.4615476271137595,-6.185102097690105,0.8652115818113089,320,0.000489769588035584
9.84424132279239,-7.0705148205223916,0.718692852621381,0.11363636363636363,-0.22095358814132474,5.538180342176929,,,,,,,,,,,,,
9.663784217545208,-6.803686223826828,0.6860991062127705,0.031496062992125984,-0.21261519449458838,5.4590507274260744,,,,,,,,2.006735903210938,-0.5794940646737814,-7.13970211148262,0.8379952637478709,384,0.0004897063762165759
,,,,,,160,0.049886591732501984,259,4.53565787,10376,39,65.25,,,,,,
8.247563089447407,1.4188909571966448,0.2844890368814952,0.3404255319148936,0.013513247211396618,15.705031632445753,,,,,,,,1.7614822499454021,-0.6689466484822333,-7.757821761071682,0.8114298591390252,448,0.000489643168485376
6.695904054331545,-5.157234910716962,0.6866072825373629,0.01702127659574468,-0.10744239397327005,5.7420139741152525,,,,,,,,1.847261325456202,-0.7931128614582121,-8.5680171251297,0.7859872598201036,512,0.0004895799648419841
4.659183387475015,-7.365488098640364,0.45727871017035193,0.052083333333333336,-0.10993265818866216,5.558001697761938,,,,,,,,1.8983589075505733,-0.8650798918679357,-9.05295280367136,0.76140346378088,576,0.0004895167652864001
7.907814475119445,-7.525424003844897,0.7645302988139236,0.009398496240601503,-0.20338983794175397,5.210091443033889,,,,,,,,1.648028344847262,-0.9751781327649951,-9.5715212225914,0.7378437733277678,640,0.0004894535698186241
,,,,,,164,0.04989754781126976,267,4.28394767,10629,39,65.48,,,,,,
9.572964127530005,-8.018834349600489,0.7447433937652989,0.03571428571428571,-0.2969938648000181,4.454386341676582,,,,,,,,,,,,,
9.108131662687754,-7.775474496167684,0.6822671284717333,0.004524886877828055,-0.2776955177202744,4.440201803809032,,,,,,,,,,,,,
9.863781699642752,-7.3140287291353925,0.673187984457714,0.015873015873015872,-0.2612153117548354,4.848562709055841,,,,,,,,1.7233985606580973,-1.1035410603508353,-10.28539165854454,0.714950630441308,704,0.000489390378438656
9.387993264035652,-8.075978765722965,0.7212396031561561,0.008130081300813009,-0.2884278130615345,4.585532406112179,,,,,,,,,,,,,
,,,,,,168,0.049907952547073364,272,3.80078859,10736,39,63.47,,,,,,
10.711433303962496,-8.068426253595623,0.7846786014787435,0.1282051282051282,-0.28815808048555797,5.277819917537272,,,,,,,,1.8061329443007708,-1.1735458336770535,-10.465237259864807,0.6927753891795874,768,0.000489327191146496
14.647924363019836,-2.053687623644894,0.6095304916372607,0.0299625468164794,-0.06223295829226951,8.654635915765539,,,,,,,,,,,,,
13.429410846481481,-4.065523502064768,0.6486479394390348,0.1206896551724138,-0.1355174500688256,7.1878045573830605,,,,,,,,1.7011008858680725,-1.2977714464068413,-10.89346295595169,0.6715302392840385,832,0.0004892640079421439
8.638619585141422,-8.19710715737701,0.6815114214842801,0.011194029850746268,-0.2927538270491789,4.182549267192371,,,,,,,,,,,,,
,,,,,,172,0.0499049574136734,277,3.35305913,10851,39,61.63,,,,,,
8.703039331306709,-8.134864436462534,0.6991497299898584,0.05172413793103448,-0.28051256677457015,4.352640022756532,,,,,,,,,,,,,
