custom/avg_speed,custom/avg_center_dev,custom/routes_completed,custom/total_reward,custom/mean_reward,custom/total_distance,time/total_timesteps,time/fps,train/std,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/actor_loss,train/n_updates,train/critic_loss
,,,,,,1541,39,0.04978706315159798,5.8105205,64.20833333333333,24,39,,,,,,
10.273308942011107,0.8380501581021683,0.23076923076923078,-4.294383065443092,-0.08946631386339775,8.926014970289543,,,,,,,,,,,,,
9.41344037614779,0.27232592654076604,0.026595744680851064,4.393575185156596,0.07575129629580338,9.966255778912455,,,,,,,,,,,,,
11.731986789089381,0.5482649827389463,0.22413793103448276,4.987460984874449,0.08312434974790749,12.813416634686291,,,,,,,,,,,,,
11.65395780641525,0.598249385787614,0.03283582089552239,1.7108209275505448,0.03227964014246311,11.21882253291551,,,,,,,,,,,,,
,,,,,,1756,38,0.04978706315159798,5.221920964285714,62.714285714285715,28,45,,,,,,
13.502773154134344,0.7483408207865562,0.2413793103448276,-1.4293216219007743,-0.025523600391085255,13.736225260421634,,,,,,,,,,,,,
18.146117723313044,0.7482392574189531,0.25892857142857145,3.3984409330169374,0.037345504758427885,30.200690978206694,,,,,,,,,,,,,
16.153136378859266,0.5598570848271761,0.4090909090909091,8.56894501656555,0.13820879058976693,18.284805805888027,,,,,,,,,,,,,
12.64477622184534,0.54928621875763,0.0171875,4.219320385123066,0.08438640770246131,11.432572602061555,,,,,,,,,,,,,
,,,,,,2011,39,0.04978706315159798,5.0292185,62.84375,32,51,,,,,,
9.98858160778766,0.6384067480577641,0.17777777777777778,-3.0064931655010287,-0.06396793969151125,8.465786959975958,,,,,,,,,,,,,
16.447632063972033,0.5407226823438472,0.03273322422258593,7.909894440426566,0.11632197706509656,20.4569968781434,,,,,,,,,,,,,
17.02770829062423,0.9527996522689474,0.6666666666666666,7.313815306294746,0.08311153757153121,27.392477079527453,,,,,,,,,,,,,
14.631307806261962,0.4823360448781493,0.2361111111111111,7.757009365713468,0.11753044493505255,17.597811141749844,,,,,,,,,,,,,
,,,,,,2276,39,0.04978706315159798,5.024251083333334,63.22222222222222,36,57,,,,,,
14.402187953541302,0.606517240423618,0.08370044052863436,-0.7899057945043229,-0.010820627321977026,19.147964124334976,,,,,,,,,,,,,
12.525353996797374,0.5721737226749584,0.03350515463917526,5.175220485601443,0.08771560145087191,13.475986900739372,,,,,,,,,,,,,
9.055316176999549,0.5236630277435852,0.18181818181818182,-0.9224978474557872,-0.018088193087368375,8.346107742981985,,,,,,,,,,,,,
11.234747773696153,0.8638303948007926,0.03731343283582089,-4.014656642994908,-0.07871875770578252,10.388344330713153,,,,,,,,,,,,,
,,,,,,2506,39,0.04978706315159798,4.5053166000000004,62.65,40,63,,,,,,
14.448987110102873,0.4325645628378218,0.3617021276595745,15.536713779050796,0.2390263658315507,17.12003636226291,,,,,,,,,,,,,
12.54498279389067,0.5081770095772068,0.06060606060606061,9.437175080887055,0.15221250130462993,14.180390626890585,,,,,,,,,,,,,
18.727412437060124,0.8933189228093835,0.3125,7.785484883817148,0.09052889399787381,29.675746069522575,,,,,,,,,,,,,
17.258216148300427,0.3377619121232934,0.18238993710691823,22.94577407121742,0.25495304523574913,28.725373686291277,,,,,,,,,,,,,
,,,,,,2805,39,0.04978706315159798,5.360167477272728,63.75,44,70,,,,,,
11.456963661786672,0.6301718455474847,0.11904761904761904,-0.7972916281048406,-0.015633169178526286,10.584019389469177,,,,,,,,,,,,,
17.144360364641262,0.7563507377098729,0.1676300578034682,11.090543542015183,0.11090543542015183,31.474957988364622,,,,,,,,,,,,,
17.128303674915582,0.9826468828904552,0.0992063492063492,0.3239654121078903,0.004049567651348629,25.07558654854074,,,,,,,,,,,,,
19.271012877623672,0.556066297403063,0.08009708737864078,18.30646466884109,0.19069234030042803,33.93607472279109,,,,,,,,,,,,,
,,,,,,3128,39,0.04978706315159798,5.516063562500001,65.16666666666667,48,78,,,,,,
15.476079207191981,0.42776271078094047,0.6153846153846154,11.179397832890032,0.12999299805686085,24.30918672750704,,,,,,,,,,,,,
12.31195215129353,0.6133531108622914,0.02546296296296296,0.6323548628949798,0.012399114958725093,11.38539063790813,,,,,,,,,,,,,
11.084738277668174,0.5781657940199265,0.1724137931034483,1.1625329769307058,0.02279476425354325,10.276107121957466,,,,,,,,,,,,,
12.847815575574653,0.7353888523412097,0.025056947608200455,-1.8387783030900806,-0.04086174006866846,10.472220978466794,,,,,,,,,,,,,
,,,,,,3357,39,0.04978706315159798,5.304524307692309,64.5576923076923,52,84,,,,,,
13.509309346270935,0.4056079878198926,0.3103448275862069,15.632033917100642,0.20842711889467525,18.488278004457243,,,,,,,,,,,,,
9.499865404807414,0.5502014981937312,0.024822695035460994,-4.005102712092038,-0.09314192353702413,7.36077421111986,,,,,,,,,,,,,
18.249093544103946,0.3813850307417791,0.7045454545454546,19.909139680308975,0.1971201948545443,33.808430002303794,,,,,,,,,,,,,
11.526284217455723,0.7926613661883076,0.024344569288389514,-0.39664181343869664,-0.0062959018006142325,13.222956078825518,,,,,,,,,,,,,
,,,,,,3635,40,0.04978706315159798,5.4816909464285715,64.91071428571429,56,90,,,,,,
9.60257795374019,0.6877430357220047,0.15555555555555556,-3.631849215271873,-0.08070776033937496,7.778055354487151,,,,,,,,,,,,,
15.865706427530874,0.5253608515137071,0.03696498054474708,7.722098831800579,0.11700149745152393,19.174688878702,,,,,,,,,,,,,
14.185133204342103,0.3329565186558559,0.40476190476190477,14.499058070314518,0.23385577532765353,16.214194373460487,,,,,,,,,,,,,
11.774208660967851,0.6269539259091015,0.01559792027729636,-0.38752725753500883,-0.00824526079861721,10.007116552209482,,,,,,,,,,,,,
,,,,,,3851,40,0.04978706315159798,5.419607900000001,64.18333333333334,60,96,,,,,,
12.032593197010431,0.8380392856646866,0.05726872246696035,-4.183084103674949,-0.0721221397185336,12.7004710144829,,,,,,,,,,,,,
14.285520076404307,0.7743122917909169,0.036827195467422094,-0.4888513344700094,-0.009400987201346335,13.528461447916925,,,,,,,,,,,,,
10.841636504888323,0.5491405589457069,0.22727272727272727,0.28859237091489653,0.005658673939507775,9.997380724409595,,,,,,,,,,,,,
15.899510820685098,0.7243271874741944,0.061224489795918366,3.8017629024051054,0.053545956371902896,20.613082223106176,,,,,,,,,,,,,
,,,,,,4079,40,0.04978706315159798,5.070114500000001,63.734375,64,101,,,,,,
9.791942852924645,0.4862959432977719,0.19148936170212766,0.6362151119808619,0.012724302239617237,8.843790270388126,,,,,,,,,,,,,
19.7380528382143,0.7478143349531702,0.125,19.617085554515654,0.18682938623348241,38.05302954115905,,,,,,,,,,,,,
16.78436239769232,0.6628579523049711,0.2708333333333333,1.8591291757924466,0.022399146696294538,25.556422766996548,,,,,,,,,,,,,
10.963635289288632,0.5279683602650621,0.03643724696356275,1.1631661196966725,0.02326332239393345,9.918172355508432,,,,,,,,,,,,,
,,,,,,4363,40,0.04978706315159798,5.11309655882353,64.16176470588235,68,108,,,,,,
17.748745641714585,0.4637550530672641,0.2619047619047619,18.182674907372256,0.26351702764307616,22.41975143412128,,,,,,,,,,,,,
11.565843695860192,0.47890238747404684,0.028350515463917526,4.059859595383632,0.07381562900697512,11.647292022360489,,,,,,,,,,,,,
14.195411449405402,0.8608780413126228,0.06746031746031746,1.1019606251833114,0.016447173510198677,17.36307412874885,,,,,,,,,,,,,
17.49104241408589,0.6651360279807609,0.07714285714285714,13.609579989453028,0.16201880939825034,26.932016872800887,,,,,,,,,,,,,
,,,,,,4634,40,0.04978706315159798,5.341304152777777,64.36111111111111,72,115,,,,,,
11.945514593337714,0.49341655793250516,0.3333333333333333,8.121375413759782,0.12891072085332989,13.725950360298157,,,,,,,,,,,,,
11.369385680051796,0.5993029880340202,0.049019607843137254,-1.1603789430337148,-0.023681202919055403,10.104185219388455,,,,,,,,,,,,,
14.588374621208693,0.6071878398095236,0.29310344827586204,9.607917756578285,0.15250663105679818,16.804097616346553,,,,,,,,,,,,,
12.801774104853422,0.9356186170346309,0.024615384615384615,-1.8722604080664524,-0.028367581940400795,15.444146304624155,,,,,,,,,,,,,
,,,,,,4871,40,0.04978706315159798,5.2521326578947365,64.09210526315789,76,121,,,,,,
11.430958293707954,0.6272803327587051,0.20689655172413793,-0.7883404436658878,-0.0135920766149291,12.040401554433629,,,,,,,,,,,,,
15.82710894936977,0.5698642103283527,0.061224489795918366,4.0354742305894025,0.05604825320263059,20.808531768620014,,,,,,,,,,,,,
11.301732136580473,0.39030393712678024,0.25,2.326060669397064,0.04652121338794128,10.291023334022611,,,,,,,,,,,,,
14.97640888699697,0.3780596128615033,0.04497354497354497,3.4615397474893648,0.05769232912482274,16.42781058838591,,,,,,,,,,,,,
,,,,,,5107,40,0.04978706315159798,5.10156385,63.8375,80,127,,,,,,
12.760250485766086,0.5711022909751869,0.3333333333333333,5.30991163739672,0.08045320662722302,15.37032783718314,,,,,,,,,,,,,
12.112347954928623,0.43165972724473545,0.0392156862745098,7.477280126247567,0.11683250197261824,14.172685783356428,,,,,,,,,,,,,
16.740425232416143,0.5930825080109225,0.6904761904761905,6.678682845180283,0.06814982495081921,30.03369883261621,,,,,,,,,,,,,
16.97764225604622,0.46001944477313816,0.1085972850678733,16.195927311868708,0.2076400937419065,24.22417856915854,,,,,,,,,,,,,
,,,,,,5409,40,0.04978706315159798,5.282746797619047,64.39285714285714,84,134,,,,,,
12.43133771745209,0.22104817184987072,0.07048458149779736,14.916021348776123,0.21308601926823034,15.921522480202839,,,,,,,,,,,,,
15.810609054687472,0.5543394747250379,0.06309148264984227,12.917800862609159,0.18996765974425234,19.652627943083644,,,,,,,,,,,,,
18.353797838678588,0.5276573183133582,0.75,12.803191059266553,0.12932516221481366,33.40211416431703,,,,,,,,,,,,,
6.784662390343712,0.22948886007209504,0.008431703204047217,-3.5799798679613524,-0.09675621264760412,4.67982700583525,,,,,,,,,,,,,
,,,,,,5679,40,0.04978706315159798,5.462080113636364,64.5340909090909,88,140,,,,,,
12.197226006709807,0.5153084436528225,0.2553191489361702,3.324799021610602,0.060450891302010944,12.187144683906808,,,,,,,,,,,,,
18.58622821079981,0.6498138285087811,0.07221006564551423,6.333164014439795,0.06666488436252416,32.70651210844517,,,,,,,,,,,,,
15.802808777145863,0.2768010418894904,0.28125,18.24414796275853,0.20499042654784863,25.832386085996404,,,,,,,,,,,,,
6.689383919221153,0.23461364643643137,0.019083969465648856,-4.071584239503827,-0.10714695367115334,4.711845177458599,,,,,,,,,,,,,
,,,,,,5952,40,0.04978706315159798,5.482857054347827,64.69565217391305,92,147,,,,,,
13.023848507244628,0.49719113869721326,0.19047619047619047,9.780291606596933,0.1377505860084075,16.83586218743585,,,,,,,,,,,,,
15.185345979069526,0.5235090653353967,0.05042016806722689,11.348447786105798,0.17459150440162766,18.040373973781243,,,,,,,,,,,,,
8.28282588132463,0.6769276763422598,0.027777777777777776,-4.83372917787391,-0.09295633034372905,7.763261070474982,,,,,,,,,,,,,
11.258636875760827,0.6222573966790399,0.028985507246376812,-1.0311979272265912,-0.020219567200521395,10.398529302794486,,,,,,,,,,,,,
,,,,,,6187,40,0.04978706315159798,5.413025864583332,64.44791666666667,96,153,,,,,,
8.761326375459138,0.6599721264029029,0.15384615384615385,-5.746249456579156,-0.14015242577022333,6.439755955245346,,,,,,,,,,,,,
16.433789815212897,0.4925428497981155,0.07084468664850137,21.957656798036258,0.2412929318465523,27.490595953539014,,,,,,,,,,,,,
10.539696071790837,0.5970432902895861,0.20689655172413793,1.9824833549513095,0.03197553798308564,11.912108458345756,,,,,,,,,,,,,
11.309962445735719,0.6313398236782576,0.01741654571843251,0.6912112345147907,0.011331331713357224,12.55171830067411,,,,,,,,,,,,,
,,,,,,6438,40,0.04978706315159798,5.383930879999999,64.38,100,159,,,,,,
12.03804239490873,0.655870090099516,0.1896551724137931,-0.3355877808779848,-0.006711755617559696,10.932143296813592,,,,,,,,,,,,,
15.901587892280231,0.6174969496477589,0.07667731629392971,9.609950876975976,0.11719452288995093,23.851384477922693,,,,,,,,,,,,,
14.379801990905337,0.4815079372929197,0.38636363636363635,10.543684579166964,0.16221053198718405,17.034287077141926,,,,,,,,,,,,,
18.660371732405743,0.4754362700882975,0.32989690721649484,11.813841650540407,0.1205494045973511,33.55578248668462,,,,,,,,,,,,,
,,,,,,6729,40,0.04978706315159798,5.651650249999999,64.91,104,166,,,,,,
15.464271621469598,0.4823998650678494,0.4444444444444444,16.544932104586085,0.22979072367480674,20.401207266375422,,,,,,,,,,,,,
11.267831398606344,0.7056832350166673,0.023316062176165803,-1.1923781088394918,-0.026497291307544264,9.173081600805745,,,,,,,,,,,,,
15.02187256188282,0.26003610024617735,0.4523809523809524,15.365616066222088,0.23281236463972863,18.12466223607771,,,,,,,,,,,,,
9.742273010629818,0.7024781689224551,0.03278688524590164,-4.613929082250687,-0.10030280613588449,8.078849095618352,,,,,,,,,,,,,
,,,,,,6954,40,0.04978706315159798,5.646144240000001,64.53,108,171,,,,,,
16.121339961831723,0.8971733582479361,0.09691629955947137,5.709497438732495,0.07821229368126704,21.5491301958682,,,,,,,,,,,,,
17.29911479669474,0.3756437345056257,0.6923076923076923,22.488681437106088,0.25849059123110446,27.55901048425585,,,,,,,,,,,,,
11.882515576846265,0.5465264527825577,0.25,2.027113539642489,0.038247425276273374,11.41765707032755,,,,,,,,,,,,,
16.87324109761626,0.7159358629641779,0.06199460916442048,8.208445264234946,0.10944593685646595,23.176337700570002,,,,,,,,,,,,,
,,,,,,7238,40,0.04978706315159798,5.852987770000001,64.88,112,178,,,,,,
17.19400152562769,0.790587619065641,0.6170212765957447,3.1650069356946933,0.03478029599664498,28.61329727061093,,,,,,,,,,,,,
14.197711222957109,0.671668982343754,0.029940119760479042,3.9141035851820902,0.06748454457210501,15.026355398236774,,,,,,,,,,,,,
8.025382006975065,0.179769742669958,0.07291666666666667,1.4565752142541637,0.03166467857074269,6.705503722187132,,,,,,,,,,,,,
10.998165979553688,0.6182912800247651,0.05084745762711865,-1.8315498503516583,-0.037378568374523635,9.737954794429243,,,,,,,,,,,,,
,,,,,,7478,40,0.04978706315159798,5.742423359999999,64.94,116,184,,,,,,
7.800316650630839,0.19735025545896517,0.07142857142857142,0.521347999237987,0.01158551109417749,6.351155276643112,,,,,,,,,,,,,
12.659391125414418,0.7185492359921548,0.031055900621118012,-3.252395704666366,-0.07227546010369702,10.320341609301977,,,,,,,,,,,,,
10.073336827660421,0.7743077468055045,0.031746031746031744,-5.190585636483853,-0.11534634747741895,8.199589875759557,,,,,,,,,,,,,
8.9552327824657,0.2586008050522242,0.01834862385321101,-1.1571794228238872,-0.032143872856219086,5.742422092007473,,,,,,,,,,,,,
,,,,,,7645,40,0.04978706315159798,5.39164276,64.07,120,189,,,,,,
17.08225467351058,0.4041337651377997,0.7435897435897436,17.941806114367125,0.19501963167790354,28.779950953554362,,,,,,,,,,,,,
15.967600403842376,1.1204265718963047,0.0944055944055944,4.339466884344642,0.048216298714940466,26.33686420158483,,,,,,,,,,,,,
13.82022741590008,0.7586854429617986,0.29310344827586204,3.100019678968872,0.046969995135892,16.67075782874599,,,,,,,,,,,,,
11.085953118165328,0.5654436593259392,0.021176470588235293,1.3172417603377387,0.026344835206754773,10.055797485169023,,,,,,,,,,,,,
,,,,,,7939,40,0.04978706315159798,5.18966178,63.98,124,196,,,,,,
18.83554424915692,1.05978989206106,0.5862068965517241,2.933841797296987,0.029634765629262493,34.262489296495914,,,,,,,,,,,,,
10.226447017715232,0.6826146295579542,0.036036036036036036,-3.181826575852579,-0.07231424036028589,8.10198270669207,,,,,,,,,,,,,
18.420215304415724,0.9339065395207318,0.6818181818181818,0.5122308029679825,0.005391903189136658,32.086083956528455,,,,,,,,,,,,,
23.376354114939023,1.1536720902264244,0.5981308411214953,6.213289993715009,0.041147615852417274,65.00683347601444,,,,,,,,,,,,,
,,,,,,8324,40,0.04978706315159798,5.1861006099999996,65.68,128,204,,,,,,
10.419717324003134,0.5960592348333726,0.2,-0.5600691048301769,-0.011201382096603539,9.46001953445375,,,,,,,,,,,,,
15.38573828755065,0.4222768088857895,0.14492753623188406,14.69285021343773,0.1933269764926017,21.363775234203786,,,,,,,,,,,,,
11.19935328891827,0.9031235828181678,0.21428571428571427,-5.530826375272907,-0.13489820427494895,8.315373079152778,,,,,,,,,,,,,
14.208437931737686,0.5851135238034714,0.0288,4.322269340439735,0.0635627844182314,17.643557183095254,,,,,,,,,,,,,
,,,,,,8555,40,0.04978706315159798,5.167053169999999,65.44,132,210,,,,,,
13.520453220725189,0.7750142581300696,0.07929515418502203,8.170975599133076,0.1134857722101816,17.79774025385268,,,,,,,,,,,,,
9.608804469039564,0.2448902040316077,0.016913319238900635,1.8687399273567138,0.04247136198537986,7.640375787625089,,,,,,,,,,,,,
14.458800418561777,0.6336494713879176,0.4090909090909091,7.1449384990047236,0.10207054998578176,18.48835213575512,,,,,,,,,,,,,
17.711987459203826,0.5899388142286744,0.14935064935064934,3.6018121579190954,0.05002516885998744,23.346382548566908,,,,,,,,,,,,,
,,,,,,8809,40,0.04978706315159798,5.174812290000001,65.33,136,216,,,,,,
15.150764984925976,0.5983385509777718,0.425531914893617,11.904052144427375,0.1676627062595405,19.669664904475212,,,,,,,,,,,,,
15.484944978190283,0.48158309954451056,0.04218362282878412,7.643557423735704,0.12530422006124103,17.220463138539344,,,,,,,,,,,,,
12.179915718611952,0.4524836799974865,0.14583333333333334,8.228708119832767,0.13061441460052012,13.983046481385827,,,,,,,,,,,,,
12.905052515863087,0.40646475011216776,0.035789473684210524,12.531602802573733,0.19580629379021458,15.090420663356781,,,,,,,,,,,,,
,,,,,,9064,40,0.04978706315159798,5.583047010000001,65.58,140,223,,,,,,
14.240819835622014,0.8748991545477195,0.19047619047619047,2.924520074800048,0.046420953568254736,16.348558619618416,,,,,,,,,,,,,
11.391046541902025,0.754119322956156,0.041666666666666664,-0.2956224545182522,-0.005010550076580546,12.241118528414518,,,,,,,,,,,,,
9.758290715704934,0.8135317625199843,0.031746031746031744,-5.651933945353548,-0.11082223422261858,9.009780563646927,,,,,,,,,,,,,
17.571211520511245,0.8408216800848825,0.059734513274336286,5.349626057207052,0.06523934216106161,26.4019888760522,,,,,,,,,,,,,
,,,,,,9315,40,0.04978706315159798,5.0492422999999995,65.1,144,229,,,,,,
18.601593856417903,0.7280149513509739,0.7948717948717948,5.629845930769434,0.06255384367521594,30.65795491891913,,,,,,,,,,,,,
9.543525365929835,0.5890577092551527,0.05517241379310345,-3.0393669249987765,-0.06332014427080784,8.258067001821473,,,,,,,,,,,,,
11.176229913628628,0.43154992066708225,0.2413793103448276,8.660559106081912,0.12372227294402732,14.266250068321824,,,,,,,,,,,,,
11.020345862322367,0.6721715284988291,0.04128440366972477,-1.2434576469630816,-0.0259053676450642,9.579178212676197,,,,,,,,,,,,,
,,,,,,9567,40,0.04978706315159798,4.859357719999999,64.39,148,235,,,,,,
14.380093713420694,0.4427115979150122,0.29310344827586204,14.848846196608136,0.2216245700986289,17.56534358637873,,,,,,,,,,,,,
16.133288973669902,0.43058677962100056,0.10344827586206896,24.460562360274523,0.28777132188558263,25.136173654347658,,,,,,,,,,,,,
17.008694555577133,0.5797859079014384,0.6136363636363636,8.763616555321171,0.10432876851572823,26.147700695553795,,,,,,,,,,,,,
9.073877835271594,0.1503013782956024,0.019662921348314606,1.865434813766381,0.04549841009186295,6.77067074785009,,,,,,,,,,,,,
,,,,,,9840,40,0.04978706315159798,5.24737662,64.83,152,242,,,,,,
17.92343870268816,0.5935345603083534,0.6222222222222222,18.45426650257157,0.21969364884013776,27.663640788174234,,,,,,,,,,,,,
20.120755406586206,0.6822696007173166,0.25,16.162223628641737,0.16162223628641736,36.966086766216904,,,,,,,,,,,,,
8.577363247433322,0.5728823737158971,0.16666666666666666,-4.28241179012455,-0.09516470644721223,6.935303249629214,,,,,,,,0.0004900224761896961,0.984839491546154,-0.04423036797015811,-1.8597804536111653,64,2.9404427260160446
8.0772221676879,0.5503383152302984,0.018912529550827423,-4.817637220833993,-0.09831912695579578,7.095909554511309,,,,,,,,0.000489959248019456,0.9534417679533362,-0.1466931018512696,-3.212456615641713,128,3.078797759488225
,,,,,,10114,40,0.049866922199726105,5.1907849599999984,64.79,156,249,,,,,,
6.78868840969594,0.6521055297192644,0.01762114537444934,-6.830887427534085,-0.15885784715195547,5.147669069701806,,,,,,,,,,,,,
9.273218373948719,0.6706247001293549,0.047619047619047616,4.748717561735912,0.05161649523625991,15.592694170540199,,,,,,,,0.0004898328039424,0.8942272225394845,-0.3425763624254614,-5.043150130659342,256,2.8098582290112972
12.819125127822383,0.6758486016247809,0.13636363636363635,-5.8331630505104926,-0.19443876835034976,6.807635602890514,,,,,,,,,,,,,
12.435444061114492,0.6761661365706012,0.011650485436893204,-5.756353477032484,-0.19187844923441613,6.6267570136114955,,,,,,,,0.000489769588035584,0.8662195019423962,-0.45844028471037745,-6.061543874442577,320,2.4337275363504887
,,,,,,10305,40,0.04990318417549133,4.87168737,64.54,160,256,,,,,,
7.91867201925933,0.7118442674630767,0.06382978723404255,-8.376951752034667,-0.27923172506782223,4.046466278610751,,,,,,,,,,,,,
8.128528258181968,0.7379591976402511,0.009287925696594427,-8.493139885653907,-0.28310466285513025,4.138343871454708,,,,,,,,,,,,,
7.790941802454841,0.7465289304526809,0.0625,-7.172536782631068,-0.16301219960525157,6.134073436027393,,,,,,,,0.0004897063762165759,0.8387650856748223,-0.5653058527968824,-6.91557402908802,384,2.4112626714631915
9.5556047494605,0.48276299535666933,0.016203703703703703,-2.575905979931793,-0.049536653460226794,8.886313548544422,,,,,,,,0.000489643168485376,0.8119295099750161,-0.6753737814724445,-7.73901441693306,448,1.945424704812467
,,,,,,10457,39,0.049921710044145584,4.611680830000001,63.78,164,262,,,,,,
8.738328993100714,0.723522087518165,0.047619047619047616,-7.4171731394340314,-0.22476282240709186,5.055354597046971,,,,,,,,,,,,,
2.329513234178837,0.24717924288861817,0.00554016620498615,-7.610178200693525,-0.0731747903912839,4.153439727379009,,,,,,,,0.0004895167652864001,0.7612004624679685,-0.8905002474784851,-9.105585910379887,576,1.8814210072159767
3.0582267942334194,0.16126363045173106,0.003968253968253968,-8.367985098853932,-0.288551210305308,1.5257413170766085,,,,,,,,,,,,,
12.632749404579538,0.6650783172773764,0.02909090909090909,-3.7607606295696776,-0.10164217917755886,8.386314315255731,,,,,,,,0.0004894535698186241,0.7373648378998041,-0.9789558947086334,-9.528976052999496,640,1.859093464910984
,,,,,,10656,39,0.04992010071873665,4.10735054,62.93,168,269,,,,,,
12.647835288265957,0.7544460025957205,0.1794871794871795,-5.581357464669799,-0.1641575724902882,7.676249874988571,,,,,,,,0.000489390378438656,0.7143412139266729,-1.0934033151715994,-10.133582040667534,704,1.9374878741800785
10.280797393344358,0.7560393000615596,0.010638297872340425,-8.213604304500066,-0.32854417218000265,4.411895730765536,,,,,,,,,,,,,
10.152281231097225,0.7523805787201872,0.05172413793103448,-8.281553288895529,-0.3312621315558211,4.347734584007412,,,,,,,,,,,,,
11.545241853365335,0.8184347449122245,0.014084507042253521,-7.923581458075848,-0.28298505207413743,5.696229679975659,,,,,,,,0.000489327191146496,0.6921387640759349,-1.2204317804425955,-10.600108340382576,768,1.893827449530363
,,,,,,10764,39,0.04993906617164612,3.4374400099999995,61.3,172,274,,,,,,
13.694830523834565,0.6232271439119087,0.1206896551724138,-4.338897895495748,-0.14462992984985826,7.2826366988010705,,,,,,,,,,,,,
15.405955430055643,0.3914550464078235,0.008938547486033519,2.397732908826134,0.06850665453788954,9.608671481022611,,,,,,,,0.0004892640079421439,0.6701854057610035,-1.3134806156158447,-10.991108909249306,832,1.9919204749166965
10.49663868649342,0.6714315432282256,0.09090909090909091,-7.848347530755818,-0.31393390123023274,4.530115114990622,,,,,,,,,,,,,
