custom/total_reward,custom/avg_speed,custom/avg_center_dev,custom/mean_reward,custom/routes_completed,custom/total_distance,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/std,time/fps,rollout/ep_len_mean,time/time_elapsed,train/ent_coef,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/critic_loss
12.420051887156738,16.269750660328494,0.3037014027064428,0.18000075198777882,0.5384615384615384,20.44598454516381,,,,,,,,,,,,,
-1.08678302108326,11.243676140342115,0.7405966977236613,-0.01975969129242291,0.046610169491525424,11.259152280166745,,,,,,,,,,,,,
-4.962439565306281,10.068829003732219,0.7898326782284424,-0.11027643478458402,0.13793103448275862,8.19103427277878,,,,,,,,,,,,,
-3.9911690174963868,8.708446319521498,0.37592153109075865,-0.10786943290530775,0.11320754716981132,5.850367092527449,,,,,,,,,,,,,
,,,,,,202,4,0.58612,0.04978706315159798,30,50.5,6,,,,,,
5.19605398954352,16.243335802820745,0.6802373850464787,0.07993929214682338,0.3275862068965517,19.270348475081846,,,,,,,,,,,,,
-2.408079410110121,10.191546754302248,0.5573528728567111,-0.04816158820220242,0.02284263959390863,9.295728710945696,,,,,,,,,,,,,
-0.7098235381815172,11.192721348099129,0.7084163254335305,-0.01365045265733687,0.25,10.640969756990671,,,,,,,,,,,,,
15.258957067562932,12.535446036439428,0.2209216016319078,0.21491488827553426,0.03764705882352941,16.311891943216324,,,,,,,,,,,,,
,,,,,,436,8,2.4421235,0.04978706315159798,34,54.5,12,,,,,,
9.462603640027066,15.957404955413324,0.47501294556802964,0.1412328901496577,0.4222222222222222,19.520833994960412,,,,,,,,,,,,,
8.300949034327576,15.220432907697706,0.4329332448326785,0.12577195506556935,0.046703296703296704,18.26882846141234,,,,,,,,,,,,,
1.2115650183065938,10.08108708182044,0.5423852323990958,0.022859717326539505,0.23809523809523808,9.685380707960576,,,,,,,,,,,,,
5.587114283600785,17.679669058078,0.4896971007472776,0.08216344534707037,0.05665024630541872,21.946271528489888,,,,,,,,,,,,,
,,,,,,686,12,3.6658904166666666,0.04978706315159798,37,57.166666666666664,18,,,,,,
-1.058329038876229,14.799560930792763,0.9009955838198055,-0.01603528846782165,0.07929515418502203,17.799199400004,,,,,,,,,,,,,
11.456404449036544,16.771353063075583,0.5115537109150011,0.15074216380311242,0.03372434017595308,23.338400328648277,,,,,,,,,,,,,
-5.760090838240931,8.885644761693582,0.6981867256496922,-0.13395560088932398,0.1590909090909091,6.881360955769196,,,,,,,,,,,,,
9.195811761483395,16.026154307082926,0.4884852991989225,0.15326352935805657,0.04292929292929293,17.535169206093997,,,,,,,,,,,,,
,,,,,,927,16,3.607246625,0.04978706315159798,38,57.9375,24,,,,,,
5.345002645194979,13.689600030451361,0.6138803135607793,0.08762299418352425,0.3191489361702128,15.208823023596779,,,,,,,,,,,,,
18.68242881991598,15.799922252931891,0.35586710988585707,0.23648644075843012,0.5476190476190477,22.913841906236485,,,,,,,,,,,,,
-5.895646763694879,6.957029693098038,0.3839321544138999,-0.16376796565819107,0.052083333333333336,4.449616700294428,,,,,,,,,,,,,
-1.6151528232747552,10.746641537204601,0.6895650047744531,-0.03436495368669692,0.042105263157894736,9.192670977208763,,,,,,,,,,,,,
,,,,,,1146,20,3.70620215,0.04978706315159798,38,57.3,30,,,,,,
0.7701346023659283,8.330022741130742,0.20900209164441702,0.017910107031765776,0.07142857142857142,6.404563381453045,,,,,,,,,,,,,
8.57537981683108,16.71326992668937,0.8931885906773289,0.0857537981683108,0.09120521172638436,30.670370549196377,,,,,,,,,,,,,
11.067700166083657,16.435085234693755,0.8483505258140401,0.12297444628981842,0.10714285714285714,27.1249021012336,,,,,,,,,,,,,
7.338438091812705,11.454024848388308,0.41999746883397976,0.11648314431448738,0.0273972602739726,13.133743463316932,,,,,,,,,,,,,
,,,,,,1438,24,4.244820666666667,0.04978706315159798,38,59.916666666666664,37,,,,,,
-1.950282903236264,10.451904902333194,0.7059813889129147,-0.036116350059930816,0.2564102564102564,10.276743240538053,,,,,,,,,,,,,
8.011742422341133,12.319238064119507,0.45157693882902944,0.14836560041372468,0.02925531914893617,12.07296854373999,,,,,,,,,,,,,
-4.751602001518086,10.191239329019409,0.81684398019846,-0.09899170836496013,0.15517241379310345,8.838881810428575,,,,,,,,,,,,,
4.393657471042745,12.325527062515587,0.683307578704393,0.058582099613903274,0.050746268656716415,16.873712142230943,,,,,,,,,,,,,
,,,,,,1665,28,3.8408225714285713,0.04978706315159798,38,59.464285714285715,42,,,,,,
-1.359085563465774,12.46941523855243,0.9934446150892033,-0.02059220550705718,0.25862068965517243,15.025070539209992,,,,,,,,,,,,,
17.31106184045872,17.95685521262217,0.4129075247560359,0.21371681284516938,0.23214285714285715,26.60350594902411,,,,,,,,,,,,,
3.593347975954135,19.439341412670135,0.817982472861844,0.035577702732219156,0.75,35.97994686383754,,,,,,,,,,,,,
6.505362947026111,13.016025280723236,0.6240368045869821,0.11827932630956565,0.01875,12.996594498399645,,,,,,,,,,,,,
,,,,,,1964,32,4.172572593749999,0.04978706315159798,39,61.375,49,,,,,,
2.5429308891040385,12.339987358683276,0.5950686996922484,0.051896548757225276,0.24444444444444444,10.926050886977464,,,,,,,,,,,,,
-3.4350565273732103,7.153148527106189,0.27011834734333817,-0.08807837249674898,0.008183306055646482,5.11965680681169,,,,,,,,,,,,,
5.553586607146645,17.474570189796253,0.5731873317628656,0.07307350798877164,0.5952380952380952,24.320283903041855,,,,,,,,,,,,,
10.446291087150875,16.8665154128671,0.5201831303630728,0.1173740571589986,0.375,27.473690459504724,,,,,,,,,,,,,
,,,,,,2213,36,4.126626166666666,0.04978706315159798,39,61.47222222222222,55,,,,,,
7.13724118772479,14.124529807990427,0.5079559294613734,0.10980371058038138,0.07488986784140969,16.744802605360746,,,,,,,,,,,,,
2.1158103337381675,13.251875168035406,0.5057337662961969,0.0306639178802633,0.041237113402061855,16.627542190486565,,,,,,,,,,,,,
5.635921738297654,12.976708173290287,0.6065647446936475,0.09239215964422383,0.3181818181818182,14.426749162026681,,,,,,,,,,,,,
0.1294007645547275,9.380172981550098,0.4897977546837099,0.002537269893229951,0.029850746268656716,8.662863498437218,,,,,,,,,,,,,
,,,,,,2455,40,4.086752425,0.04978706315159798,39,61.375,61,,,,,,
-4.01865845240183,10.560713392428395,0.7823172538655573,-0.08372205109170479,0.19148936170212766,9.203122318722308,,,,,,,,,,,,,
16.52638875363679,14.784114610301938,0.4242887207167249,0.23951288048748973,0.07792207792207792,18.610044652828947,,,,,,,,,,,,,
9.071823736578978,10.373736119611385,0.11785285318067132,0.1851392599301832,0.10416666666666667,9.283059807028621,,,,,,,,,,,,,
14.035747148635831,20.56775001868435,0.805173544373397,0.13760536420231206,0.23270440251572327,38.814945448888466,,,,,,,,,,,,,
,,,,,,2719,44,4.522220818181818,0.04978706315159798,39,61.79545454545455,68,,,,,,
25.81158985401214,16.446231906157912,0.3047962891934044,0.2966849408507143,0.32142857142857145,26.18362574512139,,,,,,,,,,,,,
-0.1772275941428738,11.613984682945112,0.6403574914493853,-0.003408222964286035,0.057803468208092484,10.967080771457404,,,,,,,,,,,,,
13.275075149922898,18.724011093359028,0.8674027321871839,0.11155525336069662,0.15873015873015872,41.08882742654532,,,,,,,,,,,,,
9.366529994647816,19.08887429544907,0.6768396241506878,0.11284975897166044,0.0703883495145631,29.018856500741094,,,,,,,,,,,,,
,,,,,,3056,48,5.149550333333333,0.04978706315159798,39,63.666666666666664,76,,,,,,
4.3482611522123875,14.16048615606132,0.6496328370632486,0.06394501694429981,0.4358974358974359,17.56221009721048,,,,,,,,,,,,,
21.619825639647708,17.327960090708174,0.41368373724364216,0.2299981451026352,0.0625,29.80450824392028,,,,,,,,,,,,,
-2.8670942517533975,11.216130216167784,0.6434476401893126,-0.05973113024486245,0.1724137931034483,9.715473699849099,,,,,,,,,,,,,
1.1104329958995205,11.22013361637646,0.6118842744831469,0.021354480690375394,0.025056947608200455,10.595961925340816,,,,,,,,,,,,,
,,,,,,3314,52,5.219035423076923,0.04978706315159798,40,63.73076923076923,82,,,,,,
-1.964036954841033,12.624436905037914,0.7244750448020666,-0.043645265663134064,0.1724137931034483,10.286648513749242,,,,,,,,,,,,,
14.776237811292887,14.259664800044836,0.46488916665871305,0.19189919235445307,0.0673758865248227,20.070750801824033,,,,,,,,,,,,,
-4.107723254115256,11.314519699967496,0.7143700055428319,-0.08215446508230512,0.25,10.311131084570661,,,,,,,,,,,,,
11.231692861902953,17.402758032058696,0.4186347819574119,0.1276328734307154,0.054307116104868915,28.065387800103053,,,,,,,,,,,,,
,,,,,,3570,56,5.200323660714285,0.04978706315159798,40,63.75,88,,,,,,
-0.20736356627144836,11.37077162568664,0.8262758731895818,-0.0033994027257614485,0.28888888888888886,12.661477678222582,,,,,,,,,,,,,
-0.2590869502099,10.37034384679833,0.5500058289348596,-0.005512488302338299,0.01556420233463035,8.813721464946866,,,,,,,,,,,,,
10.27114755415607,16.99082687141491,0.5606056525047776,0.1426548271410565,0.5714285714285714,22.388499784749,,,,,,,,,,,,,
15.775777486380878,20.120558804196953,0.6748487683419514,0.15935128774122098,0.060658578856152515,36.56775865308009,,,,,,,,,,,,,
,,,,,,3845,60,5.2776092,0.04978706315159798,40,64.08333333333333,95,,,,,,
-6.196599584637447,9.447069035386047,0.8175845413369953,-0.1347086866225532,0.03524229074889868,7.857267119921744,,,,,,,,,,,,,
6.743180112734439,18.26072414931278,0.5832820066752082,0.09772724801064404,0.06515580736543909,23.05561226187274,,,,,,,,,,,,,
0.68352476140379,11.177838797197058,0.5638395073292962,0.013402446302035098,0.22727272727272727,10.334529030602425,,,,,,,,,,,,,
6.026345582924272,16.059697958319674,0.6702911984855765,0.0848781068017503,0.061224489795918366,20.824366915854625,,,,,,,,,,,,,
,,,,,,4078,64,5.05944728125,0.04978706315159798,40,63.71875,101,,,,,,
1.0612075630940563,9.726679322419418,0.4826039570363403,0.02080799143321679,0.19148936170212766,8.998846350703388,,,,,,,,,,,,,
24.50648804460625,19.161709935184483,0.44503319750430476,0.2450648804460625,0.11824324324324324,35.145226885098964,,,,,,,,,,,,,
3.668513942077432,20.950499454934118,0.7377654970619619,0.03428517702876105,0.4270833333333333,41.19813146837987,,,,,,,,,,,,,
-3.932125090669598,12.240653306548392,0.8444312784353148,-0.07710049197391369,0.044534412955465584,11.306123221525922,,,,,,,,,,,,,
,,,,,,4383,68,5.132895514705883,0.04978706315159798,40,64.45588235294117,108,,,,,,
10.937176243651898,13.655679165430897,0.5844590892149382,0.16826424990233688,0.19047619047619047,16.215780915459618,,,,,,,,,,,,,
-4.082699675148473,11.280285373841124,0.9112376895857769,-0.07290535134193701,0.028350515463917526,11.510747354011983,,,,,,,,,,,,,
12.39818962622725,21.86974832938217,0.3253252673303762,0.1265121390431352,0.15476190476190477,39.3480917098932,,,,,,,,,,,,,
17.091673532760986,15.704922739629145,0.440401647909181,0.18378143583613962,0.07428571428571429,26.867253219825216,,,,,,,,,,,,,
,,,,,,4691,72,5.350541111111111,0.04978706315159798,40,65.15277777777777,115,,,,,,
-0.179397547436281,11.969915318035717,0.6605115046229131,-0.00358795094872562,0.2564102564102564,10.841526348842308,,,,,,,,,,,,,
10.345903110436918,14.471761311809047,0.6193168183917024,0.14779861586338455,0.09313725490196079,18.538492236752063,,,,,,,,,,,,,
2.542265827241801,15.334467935509217,0.9665730814347355,0.029221446290135643,0.43103448275862066,24.461755173746496,,,,,,,,,,,,,
6.175633886227342,18.560726670545854,0.83908819858098,0.0671264552850798,0.04923076923076923,31.297432981897146,,,,,,,,,,,,,
,,,,,,4986,76,5.316445618421053,0.04978706315159798,40,65.60526315789474,122,,,,,,
3.16115478523367,16.32357086658686,0.5737300051358633,0.042718307908563104,0.3793103448275862,22.076029292773455,,,,,,,,,,,,,
5.61685998996326,11.663937445079663,0.26935526608580657,0.11701791645756791,0.03206997084548105,10.380356649286114,,,,,,,,,,,,,
6.13141319874055,13.018963549146918,0.5863667742196909,0.0915136298319485,0.36363636363636365,15.925485081039369,,,,,,,,,,,,,
13.108137859661642,11.77696428193803,0.19902405181972596,0.2148875058960925,0.037037037037037035,13.217388040618971,,,,,,,,,,,,,
,,,,,,5232,80,5.3994982375,0.04978706315159798,40,65.4,128,,,,,,
-2.569694736125647,16.97902494138328,1.053361501734783,-0.02676765350130882,0.6666666666666666,29.8681782563217,,,,,,,,,,,,,
8.281750800729665,13.206151859965221,0.41031307385961585,0.14278880690913215,0.0392156862745098,13.942337587708607,,,,,,,,,,,,,
-4.9072983474947725,11.498345760210807,1.0048307576619404,-0.09259053485839193,0.2619047619047619,11.101698980666697,,,,,,,,,,,,,
-1.6166246111107156,10.755782867752739,0.6652635314537403,-0.03169852178648462,0.04072398190045249,9.975455983774737,,,,,,,,,,,,,
,,,,,,5486,84,5.1314221190476195,0.04978706315159798,40,65.30952380952381,134,,,,,,
4.629856239544473,14.510178957308943,0.6936847863960819,0.07716427065907455,0.07048458149779736,15.899784591281787,,,,,,,,,,,,,
14.99826892765346,17.220567460076495,0.5571049441990097,0.16481614206212591,0.0914826498422713,28.758818283793516,,,,,,,,,,,,,
-4.1265336765123015,9.920556688612173,0.7151752758068415,-0.08253067353024603,0.20454545454545456,8.997232892783359,,,,,,,,,,,,,
1.2881174261688795,11.777266428745413,0.5587548647389147,0.024771488964786145,0.01854974704890388,11.099090363713913,,,,,,,,,,,,,
,,,,,,5735,88,5.087323318181817,0.04978706315159798,40,65.17045454545455,140,,,,,,
7.553196033430975,19.739521140326353,1.0033545905552004,0.0726268849368363,0.8297872340425532,37.70236559887417,,,,,,,,,,,,,
21.80275628403143,16.920866520737018,0.3663576401583159,0.2595566224289456,0.05908096280087528,26.02046287781559,,,,,,,,,,,,,
5.964921064005537,13.62535400788525,0.7509939733712746,0.07746650732474723,0.20833333333333334,19.208901730598882,,,,,,,,,,,,,
7.604605580387862,17.299511744359656,0.8278790349009713,0.10561952194983142,0.08778625954198473,22.77323822933249,,,,,,,,,,,,,
,,,,,,6068,92,5.331930141304348,0.04978706315159798,40,65.95652173913044,148,,,,,,
0.2363906251779877,8.692582462859823,0.26786949490526885,0.005138926634304081,0.08333333333333333,7.359999185893685,,,,,,,,,,,,,
2.080339311116436,11.529011372099703,0.5803364034994486,0.03525998832400739,0.036414565826330535,12.343395627336577,,,,,,,,,,,,,
5.226530753137839,11.973079913719657,0.41871800477003984,0.10453061506275678,0.03968253968253968,10.81986093847081,,,,,,,,,,,,,
-1.0006117964712757,18.091688156439677,1.2969665339041123,-0.010532755752329218,0.08405797101449275,31.79323095548898,,,,,,,,,,,,,
,,,,,,6314,96,5.1771652604166665,0.04978706315159798,40,65.77083333333333,154,,,,,,
5.032294576767173,11.264321659969207,0.5388871344110913,0.07862960276198708,0.3333333333333333,13.12882119603455,,,,,,,,,,,,,
1.524321662142869,11.850150494101205,0.6437383271370025,0.024585833260368856,0.035422343324250684,13.364078199025244,,,,,,,,,,,,,
0.01673968809302373,12.131249651833638,0.6375113199450549,0.0003347937618604746,0.1896551724137931,10.990177292609587,,,,,,,,,,,,,
