custom/total_distance,custom/avg_speed,custom/avg_center_dev,custom/mean_reward,custom/routes_completed,custom/total_reward,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/std,time/total_timesteps,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef,train/ent_coef_loss,train/n_updates,train/critic_loss
18.03301713592373,14.962800832176866,0.4687333809538689,0.22172450218399495,0.0891089108910891,14.633817144143666,,,,,,,,,,,,,
,,,,,,16,28,5.355515125,59.625,0.04978706315159798,954,32,,,,,,
18.586394159821793,14.703582294327223,0.2901628584945684,0.21534165176908623,0.40425531914893614,14.85857397206695,,,,,,,,,,,,,
23.415578266838565,15.977717515542711,0.8084253828148876,0.10770444985634371,0.03605015673981191,8.616355988507497,,,,,,,,,,,,,
22.71162441582419,15.433857988991628,0.46825164796021357,0.17613536745466046,0.23958333333333334,14.090829396372836,,,,,,,,,,,,,
8.570192687911913,9.426685110737036,0.6763110101040682,-0.04205629065812886,0.03626943005181347,-2.102814532906443,,,,,,,,,,,,,
,,,,,,20,29,6.052134799999999,61.45,0.04978706315159798,1229,41,,,,,,
25.391333014005795,16.898437909700004,0.3454931272353712,0.27904023190063565,0.30952380952380953,22.88129901585212,,,,,,,,,,,,,
211.12594328884734,13.17286321548148,0.33331235289559324,0.269370535333477,1.0304,32.863205310684194,,,,,,,,,,,,,
13.921647845767438,13.194710032911765,0.5343562624724405,0.10599897629184211,0.051587301587301584,6.147940624926843,,,,,,,,,,,,,
22.67442556587048,16.317704270603066,0.4913214538029682,0.18590819881623485,0.048034934497816595,14.129023110033849,,,,,,,,,,,,,
,,,,,,24,29,8.204977083333333,65.125,0.04978706315159798,1563,52,,,,,,
10.322432821849361,11.359199581698673,0.7649039733691566,-0.03645868339755072,0.2564102564102564,-1.822934169877536,,,,,,,,,,,,,
21.569172255462036,17.375922001469164,0.5713339579760283,0.07614686395202558,0.045951859956236324,5.177986748737739,,,,,,,,,,,,,
19.701002868590876,14.790266343896276,0.4501007754073073,0.20569363787364292,0.3448275862068966,15.015635564775934,,,,,,,,,,,,,
21.562399458372965,16.61188086879731,0.3902033612565682,0.2811327364065092,0.24175824175824176,19.960424284862153,,,,,,,,,,,,,
,,,,,,28,29,8.399289,65.03571428571429,0.04978706315159798,1821,60,,,,,,
16.31395413656719,14.456010146579432,1.1950047446116632,-0.033551606143616325,0.27586206896551724,-2.080199580904212,,,,,,,,,,,,,
17.950459575513378,16.54438653691774,0.18397630994396122,0.19805506880211585,0.13333333333333333,11.685249059324835,,,,,,,,,,,,,
10.016854845220223,11.00502964876683,0.8577488733899904,-0.06791067701881015,0.22727272727272727,-3.3955338509405077,,,,,,,,,,,,,
39.36614661547355,19.458586967198478,0.4041608126139847,0.32765254486905904,0.2695035460992908,36.041779935596495,,,,,,,,,,,,,
,,,,,,32,30,8.66748984375,65.5625,0.04978706315159798,2098,69,,,,,,
29.69731449149549,17.408298272833882,0.4210378408392645,0.22448405217485784,0.6888888888888889,20.87701685226178,,,,,,,,,,,,,
10.750945910578594,11.874564555499417,0.6263621869670374,0.002690386483371157,0.022123893805309734,0.13451932416855783,,,,,,,,,,,,,
15.98509972030297,13.632117457493406,0.7547992455248321,0.049202732941092286,0.38095238095238093,3.1489749082299063,,,,,,,,,,,,,
7.957978249527514,9.171985613541514,0.5379397500890738,-0.016679629767541854,0.06862745098039216,-0.8006222288420091,,,,,,,,,,,,,
,,,,,,36,30,8.350313,65.25,0.04978706315159798,2349,78,,,,,,
12.454441165085882,11.778385304970286,0.5746181737724216,0.07401860255224774,0.05726872246696035,4.293078948030368,,,,,,,,,,,,,
18.78232241293881,12.51411895198407,0.4023435750583833,0.19922890121698847,0.10843373493975904,16.336769899793055,,,,,,,,,,,,,
20.323927593883127,16.61948312634357,0.40234257270819124,0.14908020658482748,0.45454545454545453,9.988373841183442,,,,,,,,,,,,,
20.095695759402588,15.261815673000434,0.44359292671527667,0.23099171542503816,0.07168458781362007,16.63140351060275,,,,,,,,,,,,,
,,,,,,40,30,8.6928561,65.6,0.04978706315159798,2624,86,,,,,,
20.132378136273474,17.276096131467533,0.3320262333713627,0.12398094993919095,0.425531914893617,7.934780796108221,,,,,,,,,,,,,
15.266795948613435,12.322371098269802,0.29290781632260265,0.2387184253178751,0.07614213197969544,16.232852921615507,,,,,,,,,,,,,
14.170980762457475,14.604405348683422,0.49346890058248477,0.09008664891200283,0.13541666666666666,4.7745923923361495,,,,,,,,,,,,,
29.770474528428167,16.218534990394993,0.4735009196800313,0.2336044757424616,0.11363636363636363,23.36044757424616,,,,,,,,,,,,,
,,,,,,44,30,9.09047134090909,66.02272727272727,0.04978706315159798,2905,96,,,,,,
25.056698471773416,16.463527077779972,0.6099206769151986,0.2503997317841513,0.30952380952380953,20.78317773808456,,,,,,,,,,,,,
14.373252709163353,12.943622284984556,0.5032037964563255,0.15341570872802204,0.05737704918032787,9.358358232409344,,,,,,,,,,,,,
13.303197002969682,12.805522456165619,0.518427943752231,0.14206446167619727,0.051587301587301584,8.097674315543244,,,,,,,,,,,,,
19.795878574019298,15.051457914213184,0.4961846716780275,0.2064740476062049,0.050397877984084884,14.866131427646753,,,,,,,,,,,,,
,,,,,,48,30,9.437799958333333,66.125,0.04978706315159798,3174,104,,,,,,
12.12799663853366,12.865019585822466,0.7196142527312861,0.0005402221258546861,0.3076923076923077,0.028091550544443677,,,,,,,,,,,,,
20.684251819504425,15.490191435273553,0.9527624447961434,0.05633181166182832,0.036585365853658534,4.112222251313467,,,,,,,,,,,,,
12.028575863572769,10.356379876575998,0.5695284951148647,0.024326494057459597,0.20689655172413793,1.5568956196774142,,,,,,,,,,,,,
42.694888500962406,19.856915052275415,0.6632674032289326,0.1795118872816969,0.24157303370786518,21.002890811958537,,,,,,,,,,,,,
,,,,,,52,30,9.224583096153847,66.84615384615384,0.04978706315159798,3476,114,,,,,,
10.779795706970617,11.223892044719262,0.7491531747530187,-0.06518216712237822,0.1896551724137931,-3.4546548574860454,,,,,,,,,,,,,
7.84617806901224,10.143763911662074,0.7803862312306543,-0.11616422677824303,0.017369727047146403,-4.99506175146445,,,,,,,,,,,,,
11.09005431435071,11.49659689682464,0.6348827522582058,0.036573316093593496,0.25,1.9383857529604551,,,,,,,,,,,,,
7.246886712033302,9.324252255573972,0.7202439216564634,-0.1184894417660336,0.02364864864864865,-5.0950459959394445,,,,,,,,,,,,,
,,,,,,56,30,8.356484321428571,65.42857142857143,0.04978706315159798,3664,121,,,,,,
23.94367683911696,16.781216134280072,0.4454029170553525,0.1945384730279557,0.5555555555555556,15.174000896180544,,,,,,,,,,,,,
27.9664593138732,17.764249808050305,0.8153664132569187,0.061846647399551376,0.05304518664047151,5.318811676361419,,,,,,,,,,,,,
33.36614601302426,19.142452987896956,0.41482874116653373,0.18170078846301532,0.7380952380952381,17.261574903986457,,,,,,,,,,,,,
8.421347649767995,9.91333664955603,0.5977587315556986,-0.04324772855336116,0.014084507042253521,-2.0326432420079747,,,,,,,,,,,,,
,,,,,,60,30,8.392920349999999,66.1,0.04978706315159798,3966,130,,,,,,
8.855170882772654,9.04502213198361,0.585520229768363,-0.008406958967967927,0.039647577092511016,-0.4539757842702681,,,,,,,,,,,,,
4.429577457020059,7.442856449366131,0.1562593980914872,-0.06850404975299475,0.013289036544850499,-2.260633641848827,,,,,,,,,,,,,
26.731358414981514,17.591570461556888,0.7400529124931172,0.13588832855233415,0.6136363636363636,11.278731269843735,,,,,,,,,,,,,
6.148129319772124,7.789118321782749,0.6774391510539699,-0.11983281725413301,0.009077155824508321,-5.272643959181853,,,,,,,,,,,,,
,,,,,,64,30,7.9186767499999995,65.25,0.04978706315159798,4176,137,,,,,,
18.826213222229853,15.157912437305242,1.0234244777139707,0.01487647538658788,0.40425531914893614,1.0116003262879758,,,,,,,,,,,,,
20.599419210804626,15.682714982064235,0.33255308465163613,0.2879313635656304,0.026385224274406333,20.44312681315976,,,,,,,,,,,,,
6.735762318130583,7.952447652493389,0.6897286379032024,-0.12286329278346789,0.0625,-5.774574760822991,,,,,,,,,,,,,
47.16898886614945,19.42382187092997,1.3547663142766546,0.08886541199741214,0.09631147540983606,11.730234383658402,,,,,,,,,,,,,
,,,,,,68,30,7.854379485294118,66.02941176470588,0.04978706315159798,4490,147,,,,,,
30.020232415990904,16.533149097479935,0.5195092160203656,0.1621445360998589,0.40476190476190477,16.052309073886033,,,,,,,,,,,,,
12.94279401190579,12.067904549002948,0.35960652403500365,0.07500664827223834,0.017663043478260868,4.425392248062062,,,,,,,,,,,,,
8.781847485108301,9.880224815668473,0.7329360332070838,-0.08015354071545197,0.031746031746031744,-3.9275234950571463,,,,,,,,,,,,,
13.23145134979859,13.460427090504488,0.43293528613599136,0.1755158023604346,0.026156941649899398,9.477853327463468,,,,,,,,,,,,,
,,,,,,72,30,7.778036152777777,65.93055555555556,0.04978706315159798,4747,156,,,,,,
15.225654028821737,12.102264397739576,0.4631726725432925,0.03721655087390449,0.38461538461538464,2.5679420102994097,,,,,,,,,,,,,
11.770459286402911,10.760305910881213,0.8738217766168787,-0.015526886348524312,0.07894736842105263,-0.9316131809114587,,,,,,,,,,,,,
13.438864980824292,12.948924243741404,0.5155559395756394,0.1376733193349485,0.22413793103448276,7.847379202092064,,,,,,,,,,,,,
15.429176609730348,14.343955382033911,0.742573540778526,0.040407849927484196,0.04833836858006042,2.3840631457215675,,,,,,,,,,,,,
,,,,,,76,30,7.523877723684211,65.63157894736842,0.04978706315159798,4988,164,,,,,,
42.15450515248813,19.95624511358706,0.41388507889560355,0.23574825584778553,0.7068965517241379,27.111049422495334,,,,,,,,,,,,,
21.76408737502061,15.278296535562696,0.3051805493507894,0.20651929131317695,0.05851063829787234,15.901985431114625,,,,,,,,,,,,,
10.250327203422785,11.550183360414442,0.5097886561839813,0.029623772517389096,0.25,1.4515648533520658,,,,,,,,,,,,,
7.88201621407643,9.52334895049519,0.5002219228676739,-0.013490885635083726,0.020895522388059702,-0.6205807392138514,,,,,,,,,,,,,
,,,,,,80,30,7.6948296124999995,65.8875,0.04978706315159798,5271,173,,,,,,
12.75494502694346,11.263501518390765,0.26258556339896594,0.19369263798208977,0.28888888888888886,12.008943554889566,,,,,,,,,,,,,
6.912413871381432,8.539742536336256,0.6649623995247397,-0.1151297113467613,0.05,-5.180837010604258,,,,,,,,,,,,,
16.507146197836846,13.892371541902495,0.4576243858499007,0.1310709519511487,0.40476190476190477,8.519611876824666,,,,,,,,,,,,,
7.900833839317784,9.832559836447624,0.6156146738367769,-0.04420214108150799,0.01951219512195122,-1.9448942075863513,,,,,,,,,,,,,
,,,,,,84,30,7.4866980238095255,65.27380952380952,0.04978706315159798,5483,180,,,,,,
24.754206300829537,17.10498650833669,0.765850015323716,0.009609255335601741,0.10572687224669604,0.7591311715125375,,,,,,,,,,,,,
31.710022666258737,17.825222880954687,0.5113743380508039,0.2049398245657759,0.07441860465116279,19.674223158314486,,,,,,,,,,,,,
14.624581595882773,13.373616936251132,0.8324252146085951,-0.01886414767223513,0.3409090909090909,-1.1318488603341077,,,,,,,,,,,,,
6.606834359001368,8.974084712477175,0.7698410514937333,-0.152117989951194,0.011090573012939002,-6.236837587998954,,,,,,,,,,,,,
,,,,,,88,30,7.2936333636363635,65.39772727272727,0.04978706315159798,5755,189,,,,,,
29.901340147247538,18.154952312115906,0.226817664267293,0.18495815272730493,0.6595744680851063,16.646233745457444,,,,,,,,,,,,,
28.913871606229804,17.353736147204653,0.7440858495546148,0.048364134924126015,0.13131313131313133,4.352772143171341,,,,,,,,,,,,,
5.774899668293074,7.986315827618411,0.23187752737737682,-0.04237607071463286,0.0625,-1.6526667578706817,,,,,,,,,,,,,
15.351845972705632,13.567453382390205,0.4656642101031075,0.19613515149151886,0.03271028037383177,12.16037939247417,,,,,,,,,,,,,
,,,,,,92,30,7.3178283913043485,65.56521739130434,0.04978706315159798,6032,197,,,,,,
14.283798299962655,12.823585225591646,0.7927656181209668,0.03532132509530226,0.16666666666666666,2.154600830813438,,,,,,,,,,,,,
9.773018766194582,11.438240325633613,0.8107560604552366,-0.06338728159982039,0.02122641509433962,-2.9792022351915586,,,,,,,,,,,,,
17.2132900810102,13.878027394789973,0.41560975408375045,0.19376130668621266,0.06349206349206349,13.175768854662461,,,,,,,,,,,,,
9.18609995697625,9.376283352465338,0.7722924034664201,-0.06812143549612226,0.022670025188916875,-3.678557516790602,,,,,,,,,,,,,
,,,,,,96,30,7.102127989583333,65.1875,0.04978706315159798,6258,205,,,,,,
14.626847189385444,12.675809719621368,0.4178879130152281,0.147587176000481,0.38461538461538464,9.297992088030302,,,,,,,,,,,,,
10.410498398821801,11.725981970979804,0.7128055444709714,-0.020666207872855516,0.038314176245210725,-1.0126441857699202,,,,,,,,,,,,,
22.01158759696409,16.278117336007572,0.5196419442719047,0.21747880694129124,0.3793103448275862,16.09343171365555,,,,,,,,,,,,,
26.396960475714877,18.732998334205448,0.533705865825852,0.19817956528241065,0.1875,15.25982652674562,,,,,,,,,,,,,
,,,,,,100,30,7.21367358,65.17,0.04978706315159798,6517,214,,,,,,
45.022523645311594,20.949279339602782,0.5443626578699275,0.18514501047326345,0.7241379310344828,21.661966225371824,,,,,,,,,,,,,
27.911090593552217,16.187666680020588,1.0440731453872012,0.008336037980996554,0.125,0.7835875702136761,,,,,,,,,,,,,
32.42375175433699,17.475071048572786,0.4507591087621682,0.30153360691702674,0.6818181818181818,30.4548942986197,,,,,,,,,,,,,
11.39428915665485,12.821061402601709,0.6604633324044188,0.03791373620261644,0.0267639902676399,1.8577730739282057,,,,,,,,,,,,,
,,,,,,104,30,7.42917661,65.73,0.04978706315159798,6874,224,,,,,,
31.622948458825704,19.80642281286843,0.5300259345880174,0.16378538188329045,0.7555555555555555,14.24932822384627,,,,,,,,,,,,,
7.736551186535507,9.741996013655081,0.7497943057761002,-0.11927733167903849,0.02527075812274368,-5.248202593877694,,,,,,,,,,,,,
11.616505263373256,12.05443662258514,0.6716185514480613,-0.01335498662806218,0.2857142857142857,-0.7078142912872956,,,,,,,,,,,,,
7.0404701113002375,8.116124218368169,0.22117145318806145,0.04543252841410165,0.017045454545454544,2.1353288354627775,,,,,,,,,,,,,
,,,,,,108,30,7.285242099999998,65.66,0.04978706315159798,7101,232,,,,,,
21.157458012457937,15.856126311770645,0.49508823932263446,0.14680934004492086,0.09251101321585903,10.717081823279223,,,,,,,,,,,,,
8.857991153374314,10.657632471273889,0.5712665676098104,0.0013227892635354235,0.02425876010781671,0.06084830612262948,,,,,,,,,,,,,
11.28897806094028,12.198361166495594,0.631093836629984,-0.0007786057614782135,0.25,-0.03970889383538889,,,,,,,,,,,,,
17.65877611655742,16.145405855489365,0.19311390691325522,0.27605201534385176,0.055900621118012424,16.287068905287253,,,,,,,,,,,,,
,,,,,,112,30,7.5091069599999996,66.04,0.04978706315159798,7326,239,,,,,,
12.065869036596268,12.755030902170947,0.5909383599135118,0.08552761397417497,0.2553191489361702,4.447435926657098,,,,,,,,,,,,,
25.104237728053704,18.541134552722042,0.374204324320255,0.2559681951908299,0.07926829268292683,18.941646444121414,,,,,,,,,,,,,
15.328716776217334,13.154340999074497,0.5957740366308216,0.07034652854059048,0.15625,4.502177826597791,,,,,,,,,,,,,
36.95371342566796,20.749033136305655,0.6771228639743246,0.07161464100171651,0.24161073825503357,6.946620177166501,,,,,,,,,,,,,
,,,,,,116,30,7.622954179999999,66.55,0.04978706315159798,7609,248,,,,,,
10.963010255014524,11.421657552091762,0.7156145660768699,-0.03398443678815718,0.13095238095238096,-1.8011751497723303,,,,,,,,,,,,,
11.029299785383046,10.999386843643387,0.6425650585607637,0.03684547299207811,0.040293040293040296,2.026501014564296,,,,,,,,,,,,,
32.25108866253868,19.743375745138923,0.745698888529292,0.0425131380326687,0.12301587301587301,3.783669284907514,,,,,,,,,,,,,
11.686748964944854,12.578618443056893,0.3324240909230771,0.18230067759730634,0.07051282051282051,9.297334557462623,,,,,,,,,,,,,
,,,,,,120,30,7.40174938,66.24,0.04978706315159798,7853,257,,,,,,
23.412014756235294,16.826925682809517,0.6870384033232352,0.1579061284417466,0.6153846153846154,12.00086576157274,,,,,,,,,,,,,
20.157853479729965,14.886538144375411,0.38968364308274767,0.2967642841197877,0.04640371229698376,21.96055702486429,,,,,,,,,,,,,
16.353791907196864,13.769223955293446,0.8084388696350155,0.029660889311754347,0.29310344827586204,1.9279578052640325,,,,,,,,,,,,,
8.625109374290332,10.559190782163995,0.23370863244573947,0.030628786727378336,0.018367346938775512,1.378295402732025,,,,,,,,,,,,,
,,,,,,124,30,7.014573240000002,65.46,0.04978706315159798,8109,265,,,,,,
10.647345354314893,10.460146933575928,0.6925157714014782,-0.016957906124187034,0.1896551724137931,-0.9496427429544738,,,,,,,,,,,,,
16.183689432917163,13.464858332143663,0.5905402238086047,0.10599629439295856,0.04289544235924933,6.995755429935265,,,,,,,,,,,,,
16.922533744131215,14.512199894721027,0.6577128692556307,0.14868735727278165,0.38636363636363635,9.515990865458026,,,,,,,,,,,,,
15.750572599470615,12.499478627580045,0.26335937789061187,0.2128890785581393,0.049689440993788817,14.689346420511612,,,,,,,,,,,,,
,,,,,,128,30,6.93341528,65.39,0.04978706315159798,8360,273,,,,,,
31.456244233762845,19.04164819427696,0.47822894570853974,0.14239813670566248,0.7333333333333333,12.815832303509623,,,,,,,,,,,,,
8.435407935408875,10.850913129120045,0.6226366653864847,-0.024208673543963954,0.027777777777777776,-1.04097296239045,,,,,,,,,,,,,
35.72280322865117,18.343220396312944,0.719558578748094,0.09602325571364487,0.7857142857142857,10.178465105646357,,,,,,,,,,,,,
8.187740507768467,9.061900319441683,0.69820539121719,-0.07411269683241198,0.0446927374301676,-3.705634841620599,,,,,,,,,,,,,
,,,,,,132,30,6.693381980000001,65.47,0.04978706315159798,8645,282,,,,,,
12.642198607325554,11.969879077749582,0.6755356967523982,0.07611857765611697,0.05726872246696035,4.414877504054784,,,,,,,,,,,,,
26.996733646374196,17.917683535397725,0.4981329091766297,0.15705290776936054,0.04599659284497445,12.878338437087564,,,,,,,,,,,,,
12.46108258026652,12.424291169349798,0.515486190760858,0.04967414592792885,0.29545454545454547,2.7320780260360866,,,,,,,,,,,,,
10.578933124663308,11.62333911000721,0.1710406319168684,0.17835325283568382,0.042801556420233464,8.91766264178419,,,,,,,,,,,,,
,,,,,,136,30,6.74921061,65.37,0.04978706315159798,8886,290,,,,,,
12.599516262533143,11.11472429454073,0.5657906047248531,0.03112027010523383,0.2765957446808511,1.9294567465244974,,,,,,,,,,,,,
14.14678498567082,14.385686790428531,0.8764559659940516,-0.031952092583092534,0.0472972972972973,-1.7254129994869967,,,,,,,,,,,,,
35.92927567870356,20.47149394008632,0.5047792402975781,0.15324126679630504,0.375,14.557920345648977,,,,,,,,,,,,,
4.426809249212965,6.972861551685043,0.19909440994441785,-0.08051444423936306,0.0076481835564053535,-2.818005548377707,,,,,,,,,,,,,
,,,,,,140,30,6.39689846,65.04,0.04978706315159798,9128,299,,,,,,
8.264921526773833,8.983317463584605,0.4663076670999694,-0.012755470241441932,0.09523809523809523,-0.6505289823135385,,,,,,,,,,,,,
10.321382657624781,11.89447065617913,0.7842270974725775,-0.019219990650906144,0.014771048744460856,-0.922559551243495,,,,,,,,,,,,,
27.923540523042902,19.546531313636358,0.5332077155552454,0.17452440277164458,0.10714285714285714,13.612903416188278,,,,,,,,,,,,,
13.585410767933354,12.664873183669142,0.6347494098914578,-0.013789522776123534,0.03056768558951965,-0.8135818437912885,,,,,,,,,,,,,
,,,,,,144,30,5.9854287799999994,64.55,0.04978706315159798,9360,307,,,,,,
23.963029242819175,16.3435936915746,0.5584992425749299,0.21131829431322116,0.6410256410256411,16.905463545057692,,,,,,,,,,,,,
17.25602984568104,15.273782542340703,0.6110304085071774,0.14585019894700305,0.07727272727272727,9.042712334714189,,,,,,,,,,,,,
14.184466472826898,13.198949252719038,0.5039292976130977,0.16095087042836415,0.2413793103448276,9.496101355273485,,,,,,,,,,,,,
17.319779253331944,14.813798408872596,0.9007117365633986,0.022761528455135543,0.09883720930232558,1.4567378211286748,,,,,,,,,,,,,
,,,,,,148,30,5.82338577,64.47,0.04978706315159798,9621,316,,,,,,
22.63990685599856,17.69853716267371,0.380244210577327,0.25632528994798603,0.3793103448275862,17.942770296359022,,,,,,,,,,,,,
17.80205265735276,15.223477811030264,0.9747550400763855,-0.02344419296517819,0.04864864864864865,-1.5004283497714042,,,,,,,,,,,,,
11.395344145828858,13.080771908138486,0.647823360787585,0.004050115754241672,0.2727272727272727,0.19440555620360023,,,,,,,,,,,,,
16.632353785680607,15.167643068857023,0.41563399324427075,0.23440370001020336,0.03655913978494624,14.064222000612201,,,,,,,,,,,,,
,,,,,,152,30,5.8626885600000005,63.83,0.04978706315159798,9859,324,,,,,,
10.847169401822612,10.444089184181493,0.525833231889613,0.05017430053523005,0.24444444444444444,2.859935130508113,,,,,,,,,,,,,
13.637533182045445,13.11195544754111,0.7031896091954468,0.0523675364084596,0.03218390804597701,2.9849495752821973,,,,,,,,,,,,,
12.041920303367078,11.802342035821654,0.4765680559521633,0.15121398920300796,0.2857142857142857,8.467983395368446,,,,,,,,,,,,,
5.741962777683511,7.303382697689753,0.681050064011535,-0.109313831481078,0.06060606060606061,-4.809808585167432,,,,,,,,0.0004900224761896961,-1.5687976970802993,0.9840224618092179,-0.04465095965133514,64,2.860514309257269
,,,,,,156,30,6.073786999999999,64.05,0.04986641928553581,10069,333,,,,,,
5.338684074347839,4.08785860629171,0.5050173864347014,-0.07663631815452535,0.022026431718061675,-5.59445122528035,,,,,,,,0.000489959248019456,-3.396468972787261,0.951924841850996,-0.15197873709257692,128,3.0644375616684556
4.78632941050455,6.2742319932952935,0.7636670216680056,-0.15963752369116294,0.013559322033898305,-6.864413518720006,,,,,,,,0.0004898960239370241,-4.445765480399132,0.9209035700187087,-0.26039052032865584,192,3.0971743762493134
5.510484518948942,3.2472254702113292,0.3315274379974434,-0.06821874091871151,0.09090909090909091,-6.5489991281963045,,,,,,,,0.0004898328039424,-5.205681197345257,0.8914519073441625,-0.35552371270023286,256,2.698250182904303
3.7831858054269105,6.248263356826101,0.5091621938398004,-0.2062886016156785,0.015957446808510637,-7.220101056548748,,,,,,,,0.000489769588035584,-6.290528364479542,0.8632261920720339,-0.4753659521229565,320,2.5008488558232784
,,,,,,160,29,5.4546686,63.46,0.04992799088358879,10312,350,,,,,,
4.2156683332286775,8.059130561549031,0.6989586989578495,-0.2527940136049936,0.06382978723404255,-7.583820408149808,,,,,,,,,,,,,
4.465902237221599,8.3185476302,0.7486022787183549,-0.24772622381454448,0.008174386920980926,-7.679512938250879,,,,,,,,0.0004897063762165759,-7.022682674229145,0.8356573544442654,-0.5754067162051797,384,2.392536820843816
4.49893960240297,8.148452625592085,0.32385034781639105,-0.1384284152790941,0.052083333333333336,-4.1528524583728235,,,,,,,,,,,,,
6.055125446990132,9.404830553334405,0.6943066388465977,-0.13752330554262174,0.052083333333333336,-4.9508389995343824,,,,,,,,0.000489643168485376,-7.794982619583607,0.8089702557772398,-0.6891777920536697,448,2.3255082182586193
,,,,,,164,28,5.17771119,62.59,0.04994644597172737,10435,360,,,,,,
11.13570278394036,7.058460862758042,0.5520424620401433,-0.06947107960310989,0.08333333333333333,-6.1829260846767795,,,,,,,,0.0004895799648419841,-8.631662167608738,0.7832771092653275,-0.8012459860183299,512,2.08876783400774
4.22920907381922,9.526778518968666,0.7469548289926766,-0.3071775272183415,0.003289473684210526,-7.986615707676879,,,,,,,,,,,,,
14.427159601589665,17.747047910490355,1.1238979273221728,-0.14134926088547525,0.05555555555555555,-6.360716739846387,,,,,,,,0.0004895167652864001,-9.222252041101456,0.7582988198846579,-0.9015784077346325,576,2.024762323126197
9.32081754365936,10.880126422988482,0.3695733173766628,0.08739515565871514,0.011221945137157107,4.194967471618327,,,,,,,,0.0004894535698186241,-9.633771449327469,0.7348136659711599,-0.9782022191211581,640,2.0289276465773582
,,,,,,168,28,4.740975850000001,61.49,0.04995143786072731,10639,374,,,,,,
3.46909848600626,7.626266298064721,0.4089056158222698,-0.2703582817008501,0.07692307692307693,-7.029315324222102,,,,,,,,,,,,,
4.497955523431301,8.89553580070197,0.6517428859614733,-0.25469912789714616,0.009433962264150943,-7.386274709017238,,,,,,,,0.000489390378438656,-10.275039494037628,0.7119817603379488,-1.1080514155328274,704,1.8938332702964544
9.523765190504491,6.124463808622747,0.3017107852397027,0.025547848358989215,0.15517241379310345,2.1971149588730725,,,,,,,,0.000489327191146496,-10.62944158911705,0.6897330088540912,-1.2022157367318869,768,2.1396415010094643
5.823195624630898,10.94271401159335,0.7544359833121713,-0.21942303053510154,0.017241379310344827,-6.582690916053046,,,,,,,,,,,,,
,,,,,,172,28,4.29302739,60.59,0.049949973821640015,10806,384,,,,,,
15.500463768374175,14.893182693635953,0.6090861381936662,0.168014551399499,0.25862068965517243,9.576829429771443,,,,,,,,0.0004892640079421439,-11.106808289885521,0.6681596366688609,-1.3457059478387237,832,2.0679707657545805
6.493052422069013,9.90496237115968,0.5632440381031906,-0.08596843759274249,0.027624309392265192,-3.180832190931472,,,,,,,,0.0004892008288255999,-11.285612389445305,0.6470725778490305,-1.4043605411425233,896,2.0683287121355534
