custom/avg_center_dev,custom/total_reward,custom/mean_reward,custom/total_distance,custom/avg_speed,custom/routes_completed,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/std,time/time_elapsed,time/episodes,train/actor_loss,train/ent_coef,train/n_updates,train/critic_loss,train/learning_rate,train/ent_coef_loss
0.571276591395818,3.538937656996646,0.05444519472302533,14.451852910686284,12.16458331822368,0.05555555555555555,,,,,,,,,,,,,
0.3985380788709283,6.8246029897828855,0.1421792289538101,10.189786762930453,11.732881739844693,0.019569471624266144,,,,,,,,,,,,,
,,,,,,1541,31,64.20833333333333,6.003916291666666,0.04978706315159798,49,24,,,,,,
0.8421590279433624,-4.291647060803076,-0.08940931376673074,8.948371140984818,10.270620132597122,0.23076923076923078,,,,,,,,,,,,,
0.4216886120042762,9.647559164069879,0.13215834471328602,15.977210891898721,11.94854225366119,0.0425531914893617,,,,,,,,,,,,,
0.7304066049867151,-3.554519979423654,-0.06835615345045488,9.446322503732517,10.006107572757209,0.15517241379310345,,,,,,,,,,,,,
0.7769099614202092,-1.4719453609253588,-0.027772553979723752,11.524522528750822,11.950173740366818,0.03582089552238806,,,,,,,,,,,,,
,,,,,,1763,30,62.964285714285715,5.152894285714284,0.04978706315159798,57,28,,,,,,
0.6374978528475873,8.342704652178845,0.1324238833679182,16.770406019641086,14.581422239033433,0.29310344827586204,,,,,,,,,,,,,
0.58887130919368,1.3139622731624137,0.022654521951076097,12.318334623705596,11.659864752633684,0.10714285714285714,,,,,,,,,,,,,
0.785912004557697,-3.653057372143607,-0.07941429069877406,10.19420736306347,12.227511413502572,0.22727272727272727,,,,,,,,,,,,,
1.0008073936005761,-5.197563096626419,-0.09450114721138943,13.099002837901935,13.09526560753493,0.0203125,,,,,,,,,,,,,
,,,,,,1981,29,61.90625,4.529521031250001,0.04978706315159798,66,32,,,,,,
0.35180930352872414,3.3733273020847285,0.05918118073832857,12.779478479642421,12.12459733732328,0.28888888888888886,,,,,,,,,,,,,
0.8630280886125102,6.098595443525461,0.07009879820144209,31.847458238480613,19.94260407527719,0.05073649754500818,,,,,,,,,,,,,
0.8625581650901959,8.19016177631686,0.09100179751463178,28.032716423040256,17.022861389762205,0.6666666666666666,,,,,,,,,,,,,
0.4773475636445117,7.044709494551654,0.10673802264472203,17.699096344877034,14.693034200719017,0.2361111111111111,,,,,,,,,,,,,
,,,,,,2277,29,63.25,4.7085225555555565,0.04978706315159798,77,36,,,,,,
0.502204835415491,1.901236345231533,0.027554149930891784,16.530915242386982,13.177038024614559,0.07048458149779736,,,,,,,,,,,,,
0.6224213054471565,3.8062015019428017,0.06451188986343731,13.478710604598746,12.532993131171862,0.03350515463917526,,,,,,,,,,,,,
0.5055558309916659,1.089640624798248,0.020559257071665057,9.311063379747793,9.706461902514013,0.20454545454545456,,,,,,,,,,,,,
0.7959675858339565,-3.8709563035585832,-0.07899910823588946,9.526451647747308,10.704561317162652,0.033582089552238806,,,,,,,,,,,,,
,,,,,,2503,28,62.575,4.3081781249999995,0.04978706315159798,86,40,,,,,,
0.41160778124901315,15.473013640268181,0.22754431823923796,18.129154457361437,14.615845801145133,0.3829787234042553,,,,,,,,,,,,,
0.5156340406444897,9.434679006297465,0.15217224203705587,14.304910761071369,12.628627318895324,0.06060606060606061,,,,,,,,,,,,,
0.7019263882187067,8.140682819585464,0.09691289070935076,29.181397467618808,18.835292582856308,0.3125,,,,,,,,,,,,,
0.4107391300715016,22.39287992410523,0.24607560356159594,28.85152197093703,17.256866288164428,0.18238993710691823,,,,,,,,,,,,,
,,,,,,2804,29,63.72727272727273,5.173343022727272,0.04978706315159798,94,44,,,,,,
0.6210531122773951,-0.35746064667949007,-0.0070090322878331385,10.778446596115828,11.64295889147306,0.11904761904761904,,,,,,,,,,,,,
0.7007518955392393,8.488636239285846,0.08751171380707058,31.015925696119666,17.40421303398354,0.16184971098265896,,,,,,,,,,,,,
0.9967922029551173,2.6116836741019878,0.03391796979353231,23.963728395290673,17.005787511109123,0.09523809523809523,,,,,,,,,,,,,
0.4591002470538595,19.5898417928115,0.1978771898263788,37.13179348153062,20.422202747894005,0.08980582524271845,,,,,,,,,,,,,
,,,,,,3124,30,65.08333333333333,5.371837124999999,0.04978706315159798,101,48,,,,,,
0.380986163218752,19.615086023252417,0.23076571792061668,25.32891248096712,16.282770024876978,0.6410256410256411,,,,,,,,,,,,,
0.4926261273817743,4.362106834433726,0.07789476490060225,12.884381112642586,12.700024641035311,0.027777777777777776,,,,,,,,,,,,,
0.5718230209652384,1.2115434636725055,0.02375575418965697,10.260277933324687,11.067596148349532,0.1724137931034483,,,,,,,,,,,,,
0.7313278150360344,-1.7792128974017505,-0.03953806438670557,10.44494523270987,12.786085910495236,0.025056947608200455,,,,,,,,,,,,,
,,,,,,3357,31,64.5576923076923,5.406713576923076,0.04978706315159798,107,52,,,,,,
0.4331169076780464,14.11890928132151,0.18577512212265146,19.40443589084316,13.9921782506833,0.3275862068965517,,,,,,,,,,,,,
0.5394442910784218,-3.9998256225466173,-0.09523394339396708,7.261639451840892,9.55946590330581,0.024822695035460994,,,,,,,,,,,,,
0.3973463354543421,15.789379057172209,0.1547978338938452,33.789370686747134,18.050046446315832,0.7045454545454546,,,,,,,,,,,,,
0.7713708259930622,-0.3457799901142451,-0.005577096614745889,12.963994207791984,11.463701242230957,0.024344569288389514,,,,,,,,,,,,,
,,,,,,3635,31,64.91071428571429,5.4750125178571425,0.04978706315159798,116,56,,,,,,
0.69090342783608,-3.1586063829055595,-0.06866535615012086,8.252616677898914,9.923776381854694,0.17777777777777778,,,,,,,,,,,,,
0.47301772215676074,7.893419880886146,0.12529237906168486,17.773683459265158,15.444210865167314,0.03501945525291829,,,,,,,,,,,,,
0.3430755672486686,13.86809899773613,0.22367901609251822,16.038584290305153,14.010098772407822,0.40476190476190477,,,,,,,,,,,,,
0.5539941187157992,1.7434713067768879,0.03558104707707935,10.880573778413236,12.23823811986373,0.01733102253032929,,,,,,,,,,,,,
,,,,,,3851,30,64.18333333333334,5.446721599999999,0.04978706315159798,125,60,,,,,,
0.8317496814239652,-4.265853414758603,-0.07617595383497507,12.068090265616775,11.857434017467025,0.05286343612334802,,,,,,,,,,,,,
0.7479304481015857,-0.17654454191022495,-0.0033310290926457536,13.504884211579338,13.979189438825701,0.036827195467422094,,,,,,,,,,,,,
0.5657239151145376,0.6368470831808093,0.012487197709427633,10.312416621949524,11.14668464731259,0.22727272727272727,,,,,,,,,,,,,
0.6978135698107057,5.895800198402492,0.08188611386670128,20.986010316060856,15.951278180653057,0.061224489795918366,,,,,,,,,,,,,
,,,,,,4079,30,63.734375,5.13669265625,0.04978706315159798,134,64,,,,,,
0.4900824512691921,0.6872033245860827,0.013744066491721654,8.878548834472895,9.80345651550084,0.19148936170212766,,,,,,,,,,,,,
0.8577905144035739,15.861484247437751,0.15106175473750239,37.60876255691983,19.503830607625602,0.125,,,,,,,,,,,,,
0.6372091281491702,0.8917728604522566,0.01074425133075008,25.546145564178005,16.748035032243916,0.2708333333333333,,,,,,,,,,,,,
0.5350522535213252,3.749603858015817,0.07074724260407202,11.15251933503896,11.588391644579692,0.044534412955465584,,,,,,,,,,,,,
,,,,,,4366,30,64.20588235294117,5.144077632352941,0.04978706315159798,145,68,,,,,,
0.6809121127435788,8.757422101023113,0.13070779255258377,20.933608742721844,17.05522858441998,0.25,,,,,,,,,,,,,
0.47650998647134135,4.046003389143122,0.07492598868783559,11.605755837867036,11.776785705344949,0.030927835051546393,,,,,,,,,,,,,
0.8935129543878348,0.7123277972102944,0.010631758167317826,17.330837093759328,14.183773829120895,0.06746031746031746,,,,,,,,,,,,,
0.6465066646618378,11.898062708718363,0.14872578385897955,24.90539624518715,16.993562481260042,0.07142857142857142,,,,,,,,,,,,,
,,,,,,4630,30,64.30555555555556,5.209781541666667,0.04978706315159798,152,72,,,,,,
0.4217758991582097,10.477281190418484,0.1611889413910536,14.14863384119235,11.925958853018734,0.358974358974359,,,,,,,,,,,,,
0.6470995991839511,-1.49148457695728,-0.031072595353276666,10.096725712297484,11.615783142776628,0.049019607843137254,,,,,,,,,,,,,
0.5828682419482026,11.136241462301825,0.16873093124699734,16.895565544022247,13.997706184612973,0.29310344827586204,,,,,,,,,,,,,
0.8691901958293385,-1.6786551886431678,-0.02505455505437564,15.51020545582287,12.659786898925377,0.024615384615384615,,,,,,,,,,,,,
,,,,,,4872,30,64.10526315789474,5.176842657894736,0.04978706315159798,158,76,,,,,,
0.661559363526206,-0.8968588232281594,-0.015463083159106196,12.294745524646714,11.664033362090708,0.20689655172413793,,,,,,,,,,,,,
0.5813061095771253,3.6455511601498127,0.05134579098802553,20.920200585620478,16.13518584631517,0.061224489795918366,,,,,,,,,,,,,
0.39058652792775356,2.3415436244117505,0.04683087248823501,10.300757562043145,11.310167570312496,0.25,,,,,,,,,,,,,
0.377721903252089,3.4102478422268536,0.056837464037114226,16.386777573497966,14.944470197749235,0.04497354497354497,,,,,,,,,,,,,
,,,,,,5107,30,63.8375,5.023360212499999,0.04978706315159798,164,80,,,,,,
0.573620869452214,5.079148640251239,0.07695679757956422,15.235751590458676,12.65080123615614,0.3333333333333333,,,,,,,,,,,,,
0.4046416775317775,8.08231296923957,0.1262861401443683,14.122827226528898,12.065085852694141,0.0392156862745098,,,,,,,,,,,,,
0.5854325103801066,5.311326695490829,0.054197211178477846,30.01959795295261,16.729513040000064,0.6904761904761905,,,,,,,,,,,,,
0.5339146630827961,13.505042089995548,0.17769792223678352,23.08466578181833,16.61589984954577,0.09954751131221719,,,,,,,,,,,,,
,,,,,,5407,31,64.36904761904762,5.163106119047619,0.04978706315159798,171,84,,,,,,
0.39665645714773407,7.5560632083547254,0.10074750944472967,18.196834378875792,13.124136117446932,0.07929515418502203,,,,,,,,,,,,,
0.6054750139382854,11.66809441498664,0.16910281760850204,20.98443536600098,16.62088156337671,0.06624605678233439,,,,,,,,,,,,,
0.4403621350682385,19.971994167167328,0.25937654762554974,22.050721060251817,15.631886845303878,0.5227272727272727,,,,,,,,,,,,,
0.12353112609750255,0.7555743862486768,0.01757149735462039,5.841176106361672,7.351231058071866,0.01011804384485666,,,,,,,,,,,,,
,,,,,,5667,31,64.39772727272727,5.381184454545454,0.04978706315159798,182,88,,,,,,
0.5188194710016035,10.477978496922681,0.1637184140144169,16.94900773698464,14.539293643511632,0.3617021276595745,,,,,,,,,,,,,
0.5649770074632722,6.86423226962647,0.07225507652238389,32.6434782021679,18.552634002881764,0.0700218818380744,,,,,,,,,,,,,
0.7429360881313616,7.289046975166048,0.0700869901458274,35.040684117237106,18.285746517910134,0.3645833333333333,,,,,,,,,,,,,
0.7456797805857688,2.2935134790098743,0.03699215288725604,13.308103410876356,11.737929097982517,0.04961832061068702,,,,,,,,,,,,,
,,,,,,5988,30,65.08695652173913,5.438701565217391,0.04978706315159798,193,92,,,,,,
0.7060680255473221,11.01038652334378,0.1310760300398069,27.77373288490344,18.06152534910633,0.35714285714285715,,,,,,,,,,,,,
0.5268149972764575,1.374255830564561,0.02498646964662838,10.164477160200477,10.175507479867834,0.028011204481792718,,,,,,,,,,,,,
0.654146159423289,-1.6609643172502064,-0.03194162148558089,10.616925965296105,11.23939363929813,0.03968253968253968,,,,,,,,,,,,,
0.5124550124880674,1.64541991922966,0.03576999824412304,9.330435330746695,11.245044681857854,0.02318840579710145,,,,,,,,,,,,,
,,,,,,6221,30,64.80208333333333,5.339426322916665,0.04978706315159798,200,96,,,,,,
1.244808648732761,1.3461928944888228,0.015125762859424977,27.79948426829651,17.015750882919825,0.717948717948718,,,,,,,,,,,,,
0.43525411654906404,5.525224604101686,0.0877019778428839,12.04170764121227,10.365283440913823,0.0326975476839237,,,,,,,,,,,,,
0.6773505847215838,1.4973741872680808,0.024151196568840013,13.56001353287138,12.028568301479309,0.2413793103448276,,,,,,,,,,,,,
0.6915793406437354,-2.083175165963987,-0.04339948262424973,10.50010194000788,12.097934362970747,0.01451378809869376,,,,,,,,,,,,,
,,,,,,6479,31,64.79,5.188343649999999,0.04978706315159798,207,100,,,,,,
0.8162696430539352,6.006626877176789,0.07325154728264377,22.636246622074395,15.08434111184174,0.39655172413793105,,,,,,,,,,,,,
0.45563358310252133,6.702639974940006,0.09309222187416674,20.282220640219748,15.32101543594154,0.06389776357827476,,,,,,,,,,,,,
0.4062987694028337,17.872053656086678,0.19012823038390084,32.9123267972609,19.077938107801145,0.6818181818181818,,,,,,,,,,,,,
0.6876102727588157,6.174857974269653,0.0743958792080681,26.923652671277523,17.682199608310274,0.27835051546391754,,,,,,,,,,,,,
,,,,,,6806,31,65.71,5.512218670000001,0.04978706315159798,214,104,,,,,,
0.9306634002997288,-5.184569080779033,-0.10165821727017711,10.05906003410928,10.871041156004617,0.2222222222222222,,,,,,,,,,,,,
0.3882029668674845,16.479446361225563,0.23883255595979075,19.832839427050203,15.689683860648229,0.05181347150259067,,,,,,,,,,,,,
0.8243949599720398,-1.7474760692334286,-0.03065747489883208,13.231531635625288,12.737662592009427,0.3333333333333333,,,,,,,,,,,,,
0.47580287990929576,17.74967042525991,0.2218708803157489,24.244940504431725,16.541527692748055,0.09016393442622951,,,,,,,,,,,,,
,,,,,,7059,31,65.57,5.41614048,0.04978706315159798,220,108,,,,,,
0.5022818330119281,21.25420345958013,0.2310239506476101,31.125630321213976,18.46747446436969,0.14096916299559473,,,,,,,,,,,,,
0.5034206186830371,17.835560435586938,0.20739023762310393,28.30858983937651,17.961742087756786,0.717948717948718,,,,,,,,,,,,,
0.914513422690691,0.9569695768907636,0.010180527413731526,29.942494212649763,17.407309434842013,0.6363636363636364,,,,,,,,,,,,,
0.5187496944776319,3.853194999368693,0.0713554629512721,12.726392370066606,12.90470759758845,0.03504043126684636,,,,,,,,,,,,,
,,,,,,7381,32,66.29,5.743508119999999,0.04978706315159798,227,112,,,,,,
0.5226443966726226,3.3590217897494252,0.055983696495823757,12.6795121319592,11.41799764764636,0.2765957446808511,,,,,,,,,,,,,
1.0526398703067157,-2.0917217689501886,-0.03320193284047918,15.347123245475814,13.307727701497432,0.029940119760479042,,,,,,,,,,,,,
0.247186138648861,-2.1857483200118457,-0.059074278919239075,5.749090304598212,8.442692991404638,0.0625,,,,,,,,,,,,,
0.7708899905474603,-2.920791257346724,-0.06792537807783079,9.226446902612224,11.837907225757462,0.04519774011299435,,,,,,,,,,,,,
,,,,,,7580,32,65.96,5.487038330000001,0.04978706315159798,233,116,,,,,,
0.6306684907664571,-0.7971883728546274,-0.016608091101138072,9.864833180559799,11.380364851448084,0.10714285714285714,,,,,,,,,,,,,
0.48491750120112415,3.623280549603175,0.06470143838577098,11.605879548471421,11.280409359995797,0.034161490683229816,,,,,,,,,,,,,
0.5441983537603987,5.678123013880308,0.0822916378823233,15.657235999475233,12.44868214117648,0.05952380952380952,,,,,,,,,,,,,
0.7324065237269246,0.6205585250862367,0.0064641513029816315,30.985154061345384,17.604439132842803,0.09480122324159021,,,,,,,,,,,,,
,,,,,,7845,32,66.07,5.324161280000001,0.04978706315159798,240,120,,,,,,
0.6306402586377062,6.659274240424345,0.09651122087571515,16.911606025416404,13.418556290316015,0.4358974358974359,,,,,,,,,,,,,
0.6500380915671552,0.03329906733268828,0.00044998739638767946,21.73934854241088,16.062916412047414,0.07692307692307693,,,,,,,,,,,,,
0.8289038179564004,0.3636089998505234,0.0062691206870779895,12.456159618217498,11.816122471691504,0.20689655172413793,,,,,,,,,,,,,
0.8997774179181194,-3.354426726499047,-0.06329107031130277,10.217219456098974,10.62555489121432,0.023529411764705882,,,,,,,,,,,,,
,,,,,,8095,32,65.54,4.9113926,0.04978706315159798,246,124,,,,,,
0.5471220393274208,17.393913206139555,0.2258949767031111,23.42540713516064,16.61504432204877,0.39655172413793105,,,,,,,,,,,,,
1.0725995413221001,2.38018881490234,0.025054619104235155,32.85648992215283,18.852695090065506,0.13963963963963963,,,,,,,,,,,,,
0.40455741773440584,3.5140636902927866,0.0616502401805752,10.639941443456337,10.288385202305385,0.25,,,,,,,,,,,,,
0.2271382039129724,-1.5137911518245524,-0.03784477879561381,5.886917914729565,8.043592009146481,0.056074766355140186,,,,,,,,,,,,,
,,,,,,8360,33,65.97,5.1261968200000005,0.04978706315159798,253,128,,,,,,
0.519238691575198,15.19765105819328,0.1688627895354809,28.179124494781718,17.094717488415263,0.6222222222222222,,,,,,,,,,,,,
0.970191751793121,-5.762844461674294,-0.13097373776532487,9.161942988401279,11.521666425553253,0.06521739130434782,,,,,,,,,,,,,
0.5586325493472757,4.543241131060887,0.07327808275904656,14.296925882576033,12.661689695600465,0.3333333333333333,,,,,,,,,,,,,
0.7294666722037708,11.067028287739536,0.15370872621860465,18.538155747926794,14.053724858978745,0.0304,,,,,,,,,,,,,
,,,,,,8624,33,66.43,5.36965604,0.04978706315159798,259,132,,,,,,
0.5917935746889363,3.399364318392097,0.059637970498106964,13.212115199072286,12.756370302866776,0.05726872246696035,,,,,,,,,,,,,
0.42275887713609495,6.5893761267144235,0.09280811446076653,16.990829911781475,13.13613549051377,0.03382663847780127,,,,,,,,,,,,,
0.6921273975846334,-1.3941292323246124,-0.024458407584642322,12.821419776882976,12.359329294521784,0.29545454545454547,,,,,,,,,,,,,
0.5762775530482624,15.565134347638963,0.21033965334647248,21.764225963503122,16.06736207034938,0.14285714285714285,,,,,,,,,,,,,
,,,,,,8879,33,66.02,5.364546750000001,0.04978706315159798,265,136,,,,,,
0.4953138690962213,6.018385115853736,0.09866205107956943,17.4320519764442,15.666982874872298,0.3829787234042553,,,,,,,,,,,,,
0.4868205664307865,7.8705756217019385,0.12297774408909279,14.14011042774655,12.120873736834131,0.034739454094292806,,,,,,,,,,,,,
0.319971228894751,10.404383429279932,0.16781263595612794,13.652615833561867,11.962641912488044,0.14583333333333334,,,,,,,,,,,,,
0.5072096749870556,3.387679114234148,0.0664250806712578,10.89421205711551,11.745724916538752,0.02526315789473684,,,,,,,,,,,,,
,,,,,,9113,33,66.1,5.61206708,0.04978706315159798,271,140,,,,,,
0.6406100236893058,6.693526647284173,0.09990338279528617,16.081515049329028,13.146071934839915,0.19047619047619047,,,,,,,,,,,,,
0.6851680566932418,-4.651268322427446,-0.10111452874842274,7.35895051562693,8.88911494815738,0.022435897435897436,,,,,,,,,,,,,
0.7582584439649582,-0.019290514132949355,-0.00037097142563364145,12.648767498554662,13.376886286687599,0.047619047619047616,,,,,,,,,,,,,
0.5825817718032292,4.903751080869025,0.07783731874395278,15.626206486253068,13.633895188479391,0.033185840707964605,,,,,,,,,,,,,
,,,,,,9337,33,65.33,5.12797955,0.04978706315159798,277,144,,,,,,
0.568008413495407,3.9686907002697893,0.06299509048047285,14.746938128490001,12.872049059515984,0.358974358974359,,,,,,,,,,,,,
0.5649495922935379,-2.05952254965358,-0.04038279509124666,8.558525040978566,9.27055600519069,0.05517241379310345,,,,,,,,,,,,,
0.43572996836301786,9.12163920922345,0.1266894334614368,14.583030451089144,11.113762257024195,0.2413793103448276,,,,,,,,,,,,,
0.6759324167599235,-1.357164005899456,-0.028274250122905336,9.53949131234549,10.976973188999109,0.04128440366972477,,,,,,,,,,,,,
,,,,,,9567,33,64.43,4.92178746,0.04978706315159798,283,148,,,,,,
0.4474167054466197,14.225256929462518,0.21231726760391817,17.477741149486974,14.295562823473958,0.29310344827586204,,,,,,,,,,,,,
0.442723255141643,23.857034060262286,0.2806709889442622,25.142382072284818,16.13796825235838,0.10344827586206896,,,,,,,,,,,,,
0.5676420982809711,8.748930984412702,0.10415394029062741,26.350116175599396,17.138044833558155,0.6136363636363636,,,,,,,,,,,,,
0.1516975740174712,2.0439062132253856,0.0498513710542777,6.925204869825393,9.268702687391528,0.019662921348314606,,,,,,,,,,,,,
,,,,,,9840,33,64.83,5.17610887,0.04978706315159798,290,152,,,,,,
0.7872604700176273,11.582506791079954,0.1412500828180482,26.26911219302565,17.42896173580061,0.6,,,,,,,,,,,,,
0.3523664422339226,17.99210452566009,0.1817384295521221,36.75975591130555,20.2347484811188,0.25,,,,,,,,,,,,,
0.5344298639906665,-3.9394590311246915,-0.09161532630522538,6.491875590290874,8.426256817223742,0.14285714285714285,,,,,,,,-1.7194667826406658,0.9847816321998835,64,2.7883047931827605,0.0004900224761896961,-0.04371183887269581
0.5712451447912654,-4.271849537111517,-0.10679623842778792,6.795168655924499,9.484176868862349,0.016548463356973995,,,,,,,,,,,,,
,,,,,,10100,33,64.65,5.1344821000000005,0.049856409430503845,297,156,,,,,,
0.6281197978789679,-7.138520774265748,-0.17411026278696948,4.9992759365122765,6.925077223601291,0.01762114537444934,,,,,,,,-3.1034284587949514,0.9532118607312441,128,2.8229360608384013,0.000489959248019456,-0.14750347944209352
0.752228834844148,-6.248900330778525,-0.15241220318972012,6.757034644950181,9.17029987130282,0.0291005291005291,,,,,,,,-4.050361305475235,0.9225790677592158,192,2.6103775231167674,0.0004898960239370241,-0.24534857703838497
0.21638935796108807,-0.7181550680836732,-0.008160853046405377,11.386239805142395,7.203761115793994,0.25,,,,,,,,-4.9325061328709126,0.8938288735225797,256,2.140641833655536,0.0004898328039424,-0.34471370186656713
0.6743758076519542,-4.918418061990929,-0.15370056443721652,7.781156481942162,13.644845478238373,0.013592233009708738,,,,,,,,,,,,,
,,,,,,10298,33,64.47,4.74185572,0.04989811033010483,304,160,,,,,,
0.7178707572824086,-8.472397422139911,-0.2824132474046637,3.812333991518244,7.487468146577828,0.06382978723404255,,,,,,,,-5.942165888845921,0.8657155223190784,320,1.8617561631835997,0.000489769588035584,-0.46142627531662583
0.6117078573668501,-8.50812260045617,-0.25023890001341675,3.8213483090512455,6.662585157583434,0.006191950464396285,,,,,,,,,,,,,
0.3056756174947377,29.01249343835964,0.3334769360730993,21.117512391880155,13.253632824396202,0.21875,,,,,,,,-7.510108441114426,0.8114755768328905,448,1.809557649306953,0.000489643168485376,-0.6693095890805125
0.17092525014368753,-6.30402679262672,-0.2626677830261133,2.6279630730859935,5.917232106683861,0.005434782608695652,,,,,,,,,,,,,
,,,,,,10469,33,63.9,4.778964869999999,0.04992333799600601,310,164,,,,,,
0.7121163850871067,-5.96596566619593,-0.1657212685054425,6.311973834875971,9.775722099751023,0.07142857142857142,,,,,,,,-8.250535406172276,0.786043506115675,512,1.6250338982790709,0.0004895799648419841,-0.7861324055120349
0.30656108996758574,-7.809141139386495,-0.07809141139386494,4.242320513119921,2.4564982531571893,0.005934718100890208,,,,,,,,-8.91425834596157,0.7609127424657345,576,1.7060268269851804,0.0004895167652864001,-0.8940979074686766
0.11591685466894669,-7.534457194878699,-0.2283168846932939,1.8560697331558913,3.113430393300563,0.007936507936507936,,,,,,,,-9.393147341907024,0.7369449147954583,640,1.5284681422635913,0.0004894535698186241,-0.9810780473053455
0.1861331383857373,-6.8539324988068255,-0.3115423863094012,2.309532980667427,6.093559015793471,0.006289308176100629,,,,,,,,,,,,,
,,,,,,10656,33,62.9,4.28577003,0.04992653802037239,317,168,,,,,,
0.47118287150419996,-7.467305813340282,-0.29869223253361127,3.773134513059631,8.648851937799318,0.07692307692307693,,,,,,,,,,,,,
0.6720924425445203,-7.18973923952657,-0.2567764014116632,4.8586581603158265,9.975791693133683,0.013333333333333334,,,,,,,,-9.913073644042015,0.7139095477759838,704,1.744966885074973,0.000489390378438656,-1.0883944062516093
0.7308431671353433,-8.352990382507713,-0.32126886086568124,4.299515062943101,9.622290609682775,0.05172413793103448,,,,,,,,,,,,,
0.6977460657827044,-8.223966229287393,-0.31630639343413053,4.348272266797721,9.752375848916794,0.015,,,,,,,,-10.313693895936012,0.6917096972465515,768,1.6771784853190184,0.000489327191146496,-1.2150589786469936
,,,,,,10757,33,61.27,3.719996970000001,0.04994263872504234,323,172,,,,,,
0.7120404014161023,-5.541709642737309,-0.19109343595645892,6.730645109899342,13.090966352625244,0.10344827586206896,,,,,,,,,,,,,
0.6790212913827604,-5.120100473655967,-0.17655518874675746,6.750242338981479,13.1509640483499,0.027149321266968326,,,,,,,,,,,,,
0.692435640735968,-7.993416810667195,-0.3197366724266878,4.460763189243153,10.4087316818866,0.09090909090909091,,,,,,,,-10.814216807484627,0.6697664149105549,832,1.7658928465098143,0.0004892640079421439,-1.3223975375294685
