custom/total_reward,custom/avg_center_dev,custom/avg_speed,custom/mean_reward,custom/total_distance,custom/routes_completed,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance
17.374795728076705,0.6858700978436905,14.493727132357684,0.12870219057834598,35.930918116122484,0.9555555555555556,,,,,,,,,,,,,,,,,
-4.125151406910824,0.9143432652496121,10.379019396037485,-0.09167003126468498,8.41897528199479,0.02922077922077922,,,,,,,,,,,,,,,,,
,,,,,,8,54,149,8192,48.11992861764707,239.11764705882354,,,,,,,,,,,
26.071430801570003,0.42352172025227564,12.20023266786908,0.2228327418937607,26.15402348653879,0.6428571428571429,,,,,,,9.46670997504e-05,4.336137767881155,0.0053760903,0.0650390625,-2.871165983378887,1.0191295146942139,80,0.2,-0.012371154106222092,3.8616724014282227,0.7738602012395859
129.5694534063705,0.4580122577198484,15.909549559351463,0.3296932656650649,115.23225798388012,0.452755905511811,,,,,,,,,,,,,,,,,
133.3932702838585,0.5347180695176058,15.370057641067595,0.33348317570964625,113.29170848615468,0.5374449339207048,,,,,,,,,,,,,,,,,
,,,,,,9,55,167,9216,52.02811818918919,244.24324324324326,,,,,,,,,,,
94.982167176072,0.7889488670038395,14.70925829236396,0.22777498123758272,113.0312569476664,0.2222222222222222,,,,,,,9.40108681216e-05,2.615781620144844,0.008207749,0.07880859375,-2.87758908867836,1.0208377838134766,90,0.2,-0.015784476144472138,0.7121957540512085,0.8876999616622925
29.481393622358098,0.4598137606996111,13.454407175472902,0.25414994502032845,28.663472248939797,0.6590909090909091,,,,,,,,,,,,,,,,,
107.96505880495327,0.4212042692601197,15.46035756193938,0.26527041475418495,326.41765491245314,1.0582959641255605,,,,,,,,,,,,,,,,,
,,,,,,10,55,184,10240,53.934881925,249.35,,,,,,,,,,,
102.27278353244489,0.24029542780629481,14.94186595445776,0.33313610271154687,233.6676422643941,1.1111111111111112,,,,,,,9.335694336e-05,4.3842115446925165,0.0046357056,0.07998046875,-2.880375772714615,1.022301435470581,100,0.2,-0.013917443802347407,1.240086317062378,0.8172285556793213
107.90139763725782,0.6231845133325632,17.237581944542928,0.26063139525907686,131.57037238683552,0.3589041095890411,,,,,,,,,,,,,,,,,
,,,,,,11,55,201,11264,56.36984,254.5952380952381,,,,,,,,,,,
212.65293426663706,0.39221795336550996,16.78539015284798,0.3704754952380437,383.937058809679,1.203931203931204,,,,,,,9.270532546560001e-05,5.037792494893074,0.008810347,0.0814453125,-2.8824988678097725,1.0229146480560303,110,0.2,-0.012025793187785894,1.1183381080627441,0.7169500589370728
72.62618861879423,0.5699541225708409,16.22170905859867,0.2548287319957692,84.96244104811922,0.11764705882352941,,,,,,,,,,,,,,,,,
58.05317114909229,0.6359742038911822,17.12490893122941,0.27255009929151314,67.10168021498248,0.8690476190476191,,,,,,,,,,,,,,,,,
,,,,,,12,56,218,12288,60.23984928888889,261.3777777777778,,,,,,,,,,,
392.37890826750726,0.7078674351144353,15.694222512780062,0.31745866364685055,451.0502959419973,1.0641447368421053,,,,,,,9.205601443840001e-05,3.3164316445589064,0.0073483307,0.10361328125,-2.8847854316234587,1.0243116617202759,120,0.2,-0.01573076761851553,0.9516088962554932,0.9048444852232933
,,,,,,13,55,240,13312,67.46026360869566,282.54347826086956,,,,,,,,,,,
186.62935771737332,0.3737416257018351,15.962547424126416,0.315252293441509,173.98708011722192,0.7142857142857143,,,,,,,9.14090102784e-05,2.881178664416075,0.014873747,0.14892578125,-2.8873321264982224,1.0258402824401855,130,0.2,-0.018487229876336643,0.7188349962234497,0.8052079677581787
35.82838567302315,0.4317882431963312,16.75496885819743,0.2653954494298011,41.48935383418575,0.10594315245478036,,,,,,,,,,,,,,,,,
,,,,,,14,55,259,14336,69.28244304166667,285.875,,,,,,,,,,,
345.3117076696449,0.3950785890665839,16.929546437331886,0.3862547065655983,323.6169328568503,1.5100401606425704,,,,,,,9.07643129856e-05,4.05757802054286,0.00823168,0.09755859375,-2.890534234046936,1.0278241634368896,140,0.2,-0.016190059820655734,0.767566442489624,0.06115162372589111
,,,,,,15,55,276,15360,74.91495387755103,298.265306122449,,,,,,,,,,,
294.8136861483325,0.5239837782758413,16.763675287962442,0.31197215465432016,399.6026045785984,1.390092879256966,,,,,,,9.012192255999999e-05,3.626489798724651,0.0056964518,0.0962890625,-2.893973571062088,1.0293142795562744,150,0.2,-0.018030666321283206,1.242937445640564,0.7592233121395111
222.72364954526566,0.5528343049630368,15.025096734625077,0.3237262348041652,266.67461487371475,1.5091575091575091,,,,,,,,,,,,,,,,,
,,,,,,16,55,292,16384,82.12352754901963,318.54901960784315,,,,,,,,,,,
,,,,,,17,56,308,17408,82.12352754901963,318.54901960784315,8.948183900160001e-05,2.58839513361454,0.011988601,0.103125,-2.8965165987610817,1.0301042795181274,160,0.2,-0.018863740342203526,0.9571861624717712,0.9178035408258438
,,,,,,18,56,324,18432,82.12352754901963,318.54901960784315,8.884406231040001e-05,2.5589559502899646,0.00835453,0.1076171875,-2.898283284902573,1.031594157218933,170,0.2,-0.023640147858532145,0.6862091422080994,0.8582921475172043
883.2376772082654,0.5392282659493445,16.764228699230788,0.33342305670376193,1158.3377828640514,2.8640226628895187,,,,,,,8.82085924864e-05,3.0337997175753117,0.008628243,0.07900390625,-2.9015355080366136,1.0336577892303467,180,0.2,-0.016691862733568995,0.7140851020812988,0.7693160474300385
,,,,,,19,57,340,19456,97.5295688846154,363.34615384615387,,,,,,,,,,,
366.2510448870713,0.6069267132342943,16.971316132391735,0.31986990819831557,573.1631118746009,1.4896331738437,,,,,,,8.75754295296e-05,4.507258691638708,0.0069130864,0.1037109375,-2.905005122721195,1.0346852540969849,190,0.2,-0.017158994323108346,1.2400951385498047,0.7371768653392792
,,,,,,20,57,357,20480,102.59911664150944,378.07547169811323,,,,,,,,,,,
,,,,,,21,57,373,21504,102.59911664150944,378.07547169811323,8.694457343999999e-05,2.812099684774876,0.011255433,0.1150390625,-2.9098452433943747,1.0388362407684326,200,0.2,-0.020822205004515128,0.745747983455658,0.7888484746217728
,,,,,,22,57,389,22528,102.59911664150944,378.07547169811323,8.631602421760002e-05,3.2114790119230747,0.011492605,0.10078125,-2.9175283133983614,1.0426334142684937,210,0.2,-0.020533686538692565,0.7230952382087708,0.5624584257602692
1158.6537646491322,0.4873071538916492,17.800047006533074,0.359383922037572,1394.398353480734,3.5644028103044496,,,,,,,8.56897818624e-05,2.2071754835546016,0.01344474,0.16767578125,-2.9211967632174494,1.042421579360962,220,0.2,-0.01597990342997946,0.3381883502006531,0.7925065010786057
,,,,,,23,57,406,23552,122.1550099074074,430.75925925925924,,,,,,,,,,,
,,,,,,24,57,426,24576,122.1550099074074,430.75925925925924,8.50658463744e-05,3.5122385270893575,0.008586743,0.10419921875,-2.9239456564188004,1.0457732677459717,230,0.2,-0.018764930916950105,0.6608150601387024,0.6869329512119293
,,,,,,25,56,450,25600,122.1550099074074,430.75925925925924,8.44442177536e-05,2.8766530975699425,0.009540108,0.12958984375,-2.9280697077512743,1.0466164350509644,240,0.2,-0.02131616498227231,0.7519506216049194,0.8125494122505188
,,,,,,26,56,474,26624,122.1550099074074,430.75925925925924,8.3824896e-05,2.2122709646821024,0.019653123,0.12958984375,-2.9299131885170935,1.0477216243743896,250,0.2,-0.022825356118846684,0.7021483778953552,0.7777058035135269
,,,,,,27,55,499,27648,122.1550099074074,430.75925925925924,8.320788111360001e-05,2.499250441789627,0.015166845,0.148828125,-2.9304959177970886,1.0473911762237549,260,0.2,-0.021503862662939355,0.7158183455467224,0.7986555397510529
,,,,,,28,54,522,28672,122.1550099074074,430.75925925925924,8.259317309439999e-05,2.3970871046185493,0.010857638,0.1392578125,-2.931684894859791,1.0491580963134766,270,0.2,-0.021553743327967823,0.5798887014389038,0.7595679312944412
,,,,,,29,54,546,29696,122.1550099074074,430.75925925925924,8.198077194240001e-05,2.5801706828176973,0.016621564,0.17060546875,-2.936627487838268,1.0523195266723633,280,0.2,-0.01764640327892266,0.4970875382423401,0.8321054577827454
2575.8459431189153,0.5393996647473303,18.82358398858678,0.38325337644977164,3000.211262309458,6.984051036682615,,,,,,,8.13706776576e-05,2.5467452339828016,0.011540577,0.16767578125,-2.9420919597148893,1.0539264678955078,290,0.2,-0.013851511862594635,0.6476101875305176,0.8764216378331184
,,,,,,30,54,564,30720,166.76757232727275,545.1090909090909,,,,,,,,,,,
,,,,,,31,54,580,31744,166.76757232727275,545.1090909090909,8.076289024e-05,2.8273955903947354,0.00813513,0.13251953125,-2.944591487944126,1.0558485984802246,300,0.2,-0.02241888364951592,0.646148681640625,0.6630409955978394
,,,,,,32,54,595,32768,166.76757232727275,545.1090909090909,8.01574096896e-05,3.132847858965397,0.008869972,0.0783203125,-2.949191015958786,1.059119701385498,310,0.2,-0.01627646547276527,1.1852993965148926,0.5142224133014679
,,,,,,33,55,611,33792,166.76757232727275,545.1090909090909,7.95542360064e-05,3.063401875644922,0.010994828,0.12158203125,-2.9554291695356367,1.0625271797180176,320,0.2,-0.019154504785547033,0.7253997325897217,0.6171876192092896
,,,,,,34,55,627,34816,166.76757232727275,545.1090909090909,7.89533691904e-05,1.6683955136686563,0.021019368,0.1306640625,-2.9596178472042083,1.0632569789886475,330,0.2,-0.019270929496269674,0.19652345776557922,0.7886289060115814
,,,,,,35,55,643,35840,166.76757232727275,545.1090909090909,7.83548092416e-05,2.0789825774729254,0.013115505,0.12021484375,-2.9660036116838455,1.0688964128494263,340,0.2,-0.02411965833744034,0.33205243945121765,0.7626414895057678
2845.67915932153,0.3522548117886517,19.227656228438754,0.4169493273731179,3000.3638830231503,7.318407960199005,,,,,,,7.775855616000002e-05,1.4008130379021169,0.0104813725,0.1052734375,-2.974378627538681,1.0725078582763672,350,0.2,-0.02491567642427981,0.23535633087158203,0.8246631175279617
,,,,,,36,55,660,36864,214.6052792321429,657.2321428571429,,,,,,,,,,,
,,,,,,37,55,676,37888,214.6052792321429,657.2321428571429,7.71646099456e-05,5.724618650972843,0.008013314,0.09072265625,-2.980438594520092,1.0755541324615479,360,0.2,-0.01924250079318881,3.1644062995910645,0.473730206489563
,,,,,,38,56,692,38912,214.6052792321429,657.2321428571429,7.65729705984e-05,2.0619236953556537,0.01682616,0.12431640625,-2.9851162031292917,1.0771348476409912,370,0.2,-0.024224357306957246,0.5568926930427551,0.8196889013051987
,,,,,,39,55,714,39936,214.6052792321429,657.2321428571429,7.59836381184e-05,1.9118328507989646,0.012702597,0.1529296875,-2.9896966844797133,1.0809736251831055,380,0.2,-0.017641277960501613,0.504016637802124,0.5684929490089417
,,,,,,40,55,738,40960,214.6052792321429,657.2321428571429,7.53966125056e-05,1.3514984641224146,0.015502922,0.167578125,-2.9946762576699255,1.0826016664505005,390,0.2,-0.0240499640989583,0.2538493573665619,0.8042044788599014
,,,,,,41,55,763,41984,214.6052792321429,657.2321428571429,7.481189376e-05,1.9491093710064888,0.01296747,0.13017578125,-2.997225946187973,1.0832374095916748,400,0.2,-0.023238788743037732,0.437333345413208,0.7109727263450623
2980.2821208836476,0.2904965078150617,18.939055870296183,0.49009737228805256,3102.089421540266,6.003448275862069,,,,,,,7.422948188160001e-05,1.5106474511325358,0.010962541,0.15419921875,-3.0017351627349855,1.088912844657898,410,0.2,-0.023029314051382244,0.14019182324409485,0.7294937670230865
,,,,,,42,54,786,43008,263.1253047368421,752.3684210526316,,,,,,,,,,,
,,,,,,43,54,802,44032,263.1253047368421,752.3684210526316,7.364937687040001e-05,5.274874733388424,0.010877795,0.13046875,-3.0114844501018525,1.0926390886306763,420,0.2,-0.017256852082209662,3.9770469665527344,0.48075157403945923
,,,,,,44,54,826,45056,263.1253047368421,752.3684210526316,7.30715787264e-05,2.0384343829005958,0.010731525,0.12294921875,-3.01633443236351,1.0938527584075928,430,0.2,-0.026507680432405322,0.4424099624156952,0.602283388376236
,,,,,,45,54,852,46080,263.1253047368421,752.3684210526316,7.24960874496e-05,1.17395072132349,0.01605812,0.13955078125,-3.018258160352707,1.095445156097412,440,0.2,-0.02098405364667997,0.20470461249351501,0.4889499545097351
,,,,,,46,53,875,47104,263.1253047368421,752.3684210526316,7.192290304000002e-05,2.4241253562271594,0.009983396,0.1095703125,-3.024079141020775,1.1005988121032715,450,0.2,-0.019826163322431967,0.4511937201023102,0.5351927876472473
,,,,,,47,53,900,48128,263.1253047368421,752.3684210526316,7.13520254976e-05,1.5471636205911636,0.010685817,0.12587890625,-3.031695805490017,1.1028738021850586,460,0.2,-0.02204075420740992,0.3151737451553345,0.6170675754547119
3106.1719202569816,0.24211494415346796,19.47552836791932,0.5347171492954005,3000.1837077471428,6.925581395348837,,,,,,,7.078345482239999e-05,1.6347758568823338,0.015135657,0.13974609375,-3.032779037952423,1.1020238399505615,470,0.2,-0.021239768154919146,0.18202370405197144,0.6827585995197296
,,,,,,48,53,921,49152,312.14272606896554,839.5344827586207,,,,,,,,,,,
,,,,,,49,53,936,50176,312.14272606896554,839.5344827586207,7.021719101440001e-05,3.6253305308520796,0.012719742,0.12451171875,-3.0320663794875147,1.102285385131836,480,0.2,-0.0206972052808851,0.7749243974685669,0.47776639461517334
,,,,,,50,53,952,51200,312.14272606896554,839.5344827586207,6.96532340736e-05,2.5145676847547294,0.007980416,0.12724609375,-3.0347399041056633,1.1049106121063232,490,0.2,-0.0176749209233094,0.32306110858917236,0.3940916657447815
,,,,,,51,53,968,52224,312.14272606896554,839.5344827586207,6.9091584e-05,1.4022865165024996,0.02419994,0.135546875,-3.037313012778759,1.105736494064331,500,0.2,-0.020247115046367982,0.31452861428260803,0.5767013132572174
,,,,,,52,54,984,53248,312.14272606896554,839.5344827586207,6.853224079360001e-05,2.0202706892043354,0.01474764,0.15361328125,-3.0408508971333505,1.1087572574615479,510,0.2,-0.019197395659284668,0.3912672996520996,0.5953960120677948
,,,,,,53,54,1000,54272,312.14272606896554,839.5344827586207,6.797520445440001e-05,1.707871228083968,0.012777189,0.16923828125,-3.0458085998892783,1.110983967781067,520,0.2,-0.017492750147357582,0.14733843505382538,0.6085242927074432
3724.800112416516,0.20806130520325697,19.861095709910778,0.5800965756761433,3000.1918192808516,6.239625167336011,,,,,,,6.74204749824e-05,1.372273824363947,0.009242022,0.1146484375,-3.049047364294529,1.1124855279922485,530,0.2,-0.02000370289897546,0.34945711493492126,0.5462534129619598
,,,,,,54,54,1017,55296,369.9843766779661,934.1186440677966,,,,,,,,,,,
,,,,,,55,54,1033,56320,369.9843766779661,934.1186440677966,6.686805237759999e-05,3.3702148877084257,0.012708012,0.1009765625,-3.051970672607422,1.1144429445266724,540,0.2,-0.018816638173302636,1.399632215499878,0.41847074031829834
,,,,,,56,54,1049,57344,369.9843766779661,934.1186440677966,6.631793664e-05,2.72920586168766,0.012816563,0.14638671875,-3.0539513647556307,1.1145449876785278,550,0.2,-0.021248489647405222,0.7215927243232727,0.7370157837867737
,,,,,,57,54,1064,58368,369.9843766779661,934.1186440677966,6.57701277696e-05,1.8383884321898223,0.0145624075,0.14404296875,-3.054897864162922,1.115652084350586,560,0.2,-0.026382513434509747,0.2880513668060303,0.6032731831073761
,,,,,,58,54,1081,59392,369.9843766779661,934.1186440677966,6.52246257664e-05,1.5191487167030573,0.011240973,0.10478515625,-3.058019870519638,1.117750644683838,570,0.2,-0.020248249266296627,0.4457739591598511,0.7086167931556702
,,,,,,59,55,1097,60416,369.9843766779661,934.1186440677966,6.46814306304e-05,2.370912467688322,0.014899427,0.11123046875,-3.0602259635925293,1.1183433532714844,580,0.2,-0.023934220033697783,0.7507050633430481,0.7363131046295166
3450.995416022161,0.2374868804713369,20.216188004277214,0.5615940465455104,3000.2778042526916,7.600328947368421,,,,,,,6.414054236160001e-05,2.204518736898899,0.01644105,0.15654296875,-3.060861149430275,1.1187549829483032,590,0.2,-0.022120735462522134,0.715293824672699,0.6477925777435303
,,,,,,60,55,1114,61440,421.3339576833333,1020.95,,,,,,,,,,,
,,,,,,61,55,1130,62464,421.3339576833333,1020.95,6.360196096000001e-05,5.168662855774164,0.012771059,0.1333984375,-3.06202667504549,1.119585394859314,600,0.2,-0.015685934788780286,2.520207405090332,0.6237751841545105
,,,,,,62,55,1147,63488,421.3339576833333,1020.95,6.30656864256e-05,2.157622928544879,0.01832419,0.11025390625,-3.0644439324736594,1.121650218963623,610,0.2,-0.018022599047981203,0.7634861469268799,0.5642386376857758
,,,,,,63,55,1163,64512,421.3339576833333,1020.95,6.253171875840001e-05,1.755531383305788,0.019218847,0.15927734375,-3.069481384754181,1.1253970861434937,620,0.2,-0.025064426712924616,0.4805077016353607,0.6555318236351013
,,,,,,64,55,1180,65536,421.3339576833333,1020.95,6.20000579584e-05,1.7188727363944054,0.010787249,0.1501953125,-3.0757890567183495,1.1282508373260498,630,0.2,-0.020328165640239603,0.6850279569625854,0.7693077623844147
,,,,,,65,55,1196,66560,421.3339576833333,1020.95,6.147070402559999e-05,1.6046961657702923,0.022921946,0.133984375,-3.080579601228237,1.130962610244751,640,0.2,-0.02272516579832882,0.3447534739971161,0.6431801617145538
3326.570909221315,0.21594709084129957,19.989607231682925,0.5887736122515602,3000.3668717471883,8.078902229845626,,,,,,,6.0943656960000014e-05,1.5842462543398141,0.017489716,0.169140625,-3.0832056954503058,1.1311742067337036,650,0.2,-0.022187389963073657,0.19626201689243317,0.6284641623497009
,,,,,,66,55,1213,67584,468.9607929508197,1096.8196721311476,,,,,,,,,,,
,,,,,,67,55,1228,68608,468.9607929508197,1096.8196721311476,6.04189167616e-05,6.595788198709488,0.01368425,0.13271484375,-3.0849002599716187,1.1330479383468628,660,0.2,-0.01874717393075116,0.7563464641571045,0.39655929803848267
,,,,,,68,55,1245,69632,468.9607929508197,1096.8196721311476,5.989648343040002e-05,1.2466172870248555,0.016502699,0.1859375,-3.088301230967045,1.134946584701538,670,0.2,-0.0214792495011352,0.11232808232307434,0.7652324587106705
,,,,,,69,56,1261,70656,468.9607929508197,1096.8196721311476,5.93763569664e-05,0.8872323537245392,0.016933814,0.17265625,-3.0923985064029695,1.137423038482666,680,0.2,-0.030724044947419316,-0.014349400997161865,0.7776674330234528
,,,,,,70,56,1276,71680,468.9607929508197,1096.8196721311476,5.8858537369600015e-05,1.033618258498609,0.014716642,0.1564453125,-3.096632830798626,1.1402721405029297,690,0.2,-0.02345037043560296,0.10491549968719482,0.7974534630775452
,,,,,,71,56,1292,72704,468.9607929508197,1096.8196721311476,5.834302464e-05,1.3919531024992466,0.014797688,0.17900390625,-3.1008887335658075,1.1420238018035889,700,0.2,-0.02305359712918289,0.1646631360054016,0.5235022604465485
3573.106757647759,0.21102684603390484,20.400970593957855,0.6139358690116424,3057.142587697832,6.002053388090349,,,,,,,5.78298187776e-05,1.5040898885577918,0.022427365,0.10625,-3.103210797905922,1.1431854963302612,710,0.2,-0.02275812901207246,0.43909189105033875,0.44775277376174927
,,,,,,72,56,1308,73728,519.0276633548388,1172.983870967742,,,,,,,,,,,
,,,,,,73,56,1324,74752,519.0276633548388,1172.983870967742,5.7318919782400006e-05,7.966086708754301,0.0106872255,0.0974609375,-3.1059035316109656,1.1449803113937378,720,0.2,-0.017775533837266266,1.0659277439117432,0.1712474822998047
,,,,,,74,56,1340,75776,519.0276633548388,1172.983870967742,5.6810327654400004e-05,1.1080750139430164,0.015784048,0.15185546875,-3.110764595866203,1.1486159563064575,730,0.2,-0.022395946725737303,0.12481795251369476,0.6438403725624084
,,,,,,75,56,1355,76800,519.0276633548388,1172.983870967742,5.63040423936e-05,1.2324168857187032,0.016603218,0.11474609375,-3.1161515176296235,1.1516008377075195,740,0.2,-0.02530169559177011,0.46859118342399597,0.6706675887107849
,,,,,,76,56,1371,77824,519.0276633548388,1172.983870967742,5.5800064e-05,1.680799563229084,0.0151913,0.16591796875,-3.1186307266354563,1.1512773036956787,750,0.2,-0.02098224436631426,0.47456562519073486,0.7194640338420868
3746.4023683184478,0.15870008188142215,20.705517581491925,0.6516615704154545,3000.108524175361,8.140625,,,,,,,5.529839247360001e-05,1.2092026922851802,0.016209917,0.11328125,-3.117909948527813,1.1509594917297363,760,0.2,-0.022937787382397802,0.22913093864917755,0.8164771795272827
,,,,,,77,56,1389,78848,570.2552590158731,1245.6031746031747,,,,,,,,,,,
,,,,,,78,56,1406,79872,570.2552590158731,1245.6031746031747,5.47990278144e-05,7.524984173476696,0.0067679724,0.07421875,-3.1176902145147323,1.1509058475494385,770,0.2,-0.014565656648483128,1.053925633430481,0.40671563148498535
,,,,,,79,56,1422,80896,570.2552590158731,1245.6031746031747,5.43019700224e-05,2.12560103982687,0.0137941595,0.117578125,-3.118729594349861,1.1520051956176758,780,0.2,-0.01713392439414747,0.5709273815155029,0.6917482018470764
,,,,,,80,56,1437,81920,570.2552590158731,1245.6031746031747,5.38072190976e-05,1.2560350261628628,0.01551814,0.166796875,-3.12355268150568,1.156562328338623,790,0.2,-0.02725292704999447,0.18655063211917877,0.712010532617569
,,,,,,81,57,1453,82944,570.2552590158731,1245.6031746031747,5.3314775040000004e-05,1.834185828641057,0.013886151,0.13671875,-3.1303698450326918,1.1599409580230713,800,0.2,-0.02531068818643689,0.8871673345565796,0.5774678289890289
