custom/routes_completed,custom/avg_speed,custom/mean_reward,custom/total_reward,custom/avg_center_dev,custom/total_distance,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate
0.02643171806167401,11.924436484095807,-0.22217734957570942,-6.443143137695573,0.775070819608379,6.0948200926650316,,,,,,,-0.39594023145975604,0.44971093150877184,686,0.000489399264479459
0.039568345323741004,15.800675264778354,-0.20941174215934746,-7.957646202055203,1.25584027039695,10.699705212842673,,,,,,,-0.3915455285459757,0.5199014861136675,714,0.000489371619284651
0.22727272727272727,16.464609430206124,-0.198172901980995,-7.13422447131582,0.5547934530562332,10.585987658472732,,,,,,,-0.2685966726291824,0.594798156135791,751,0.000489335089334464
0.02028397565922921,16.252258579672485,-0.22741496396027538,-8.41435366653019,1.09689194493464,10.660431664437056,,,,,,,-0.3468536110528346,0.5281715461186001,786,0.0004893005352336591
,,,,,,284,55.73,1.7815663000000002,10815,184,38,,,,
0.2127659574468085,15.681005745145004,-0.17406036705902844,-6.266173214125024,0.8478048376351317,10.038526371587068,,,,,,,-0.2854916470694459,0.487834182050493,822,0.000489264995148275
0.03,17.40988076815338,-0.19608236194911544,-7.647212116015502,1.0505675188524368,12.149119937326759,,,,,,,-0.34758237791912894,0.4716973202569144,857,0.0004892304435275
0.09375,14.091827854004832,0.11881719987250168,4.158601995537559,0.09407325511969822,8.857921084039845,,,,,,,-0.4048844361187596,0.5004877234367948,895,0.0004891929317234559
0.033112582781456956,15.669788988978832,-0.18390923297769618,-5.885095455286278,0.5105782017403095,8.937267647590488,,,,,,,-0.43804534165674874,0.5377954354181009,929,0.000489159369751916
,,,,,,289,54.13,1.2683894800000002,10953,188,37,,,,
0.09523809523809523,15.042416443732165,-0.12287924337411149,-3.9321357879715677,0.6035819772763351,8.572811254300177,,,,,,,-0.35856844316567144,0.4394322999062077,960,0.0004891287701362909
0.029891304347826088,15.731427120193949,-0.11707467526512569,-4.214688309544525,0.5163777013817752,10.098863066872582,,,,,,,-0.43292300379084003,0.3756018305017102,991,0.000489098171479744
0.03968253968253968,15.876754081899671,0.04501541593289257,1.6205549735841327,0.31822721996755876,10.243746550288051,,,,,,,-0.4905282974243164,0.43798761197498864,1026,0.000489063625762139
0.05625,15.142717516729148,-0.11678014143631109,-4.087304950270888,0.5527402831348096,9.433322358876467,,,,,,,-0.4065030053790126,0.35720336777823314,1061,0.000489029081267084
,,,,,,295,53.63,1.2864385900000002,11088,192,37,,,,
0.2564102564102564,15.803002667914884,0.003874116926364073,0.13559409242274256,0.10409399637744025,9.902360506122932,,,,,,,-0.49447551194359274,0.3719655906452852,1095,0.000488995524928256
0.0335195530726257,17.339974773903556,0.05860045722484919,2.2854178317691183,0.2272974509973647,12.155899675795808,,,,,,,-0.5062756677541662,0.37143948192105575,1129,0.000488961969743116
0.1724137931034483,16.301493449323992,-0.0186541007584357,-0.6902017280621209,0.47776361793843686,10.776724171591923,,,,,,,-0.5174066898854155,0.4066302760651237,1167,0.0004889244682544
0.0446927374301676,14.636812105877263,-0.06242802010497357,-2.184980703674075,0.5853180773165019,9.153442087816074,,,,,,,-0.6315540120833449,0.44839394009775585,1203,0.000488888941857584
,,,,,,300,53.13,1.2331577100000002,11230,196,37,,,,
0.1896551724137931,16.19959622707434,0.010572349120569216,0.40174926658163024,0.27010917873815576,11.009103158023208,,,,,,,-0.47903981519972577,0.4281597260166617,1237,0.0004888553903371
0.016917293233082706,15.186030870915321,-0.07351596165057926,-2.6465746194208535,0.3599674494591585,9.842403799761087,,,,,,,-0.5010902974251155,0.3979537507166734,1274,0.000488818879699211
0.22727272727272727,15.719836351237568,0.05322152156734409,1.809531733289699,0.15534074212797044,9.587310388218611,,,,,,,-0.48915347552725247,0.41435303475175583,1309,0.000488784343866796
0.0325,18.90446080573833,0.0326090398644346,1.4021887141706877,0.43564019378376917,14.645945977652445,,,,,,,-0.5055148992123026,0.43375592024037335,1342,0.000488751782630275
,,,,,,305,51.48,0.9915693600000001,11377,200,37,,,,
0.2222222222222222,15.548759342881798,-0.011869695856776476,-0.41543935498717666,0.18441172877177603,9.694451787509024,,,,,,,-0.5535087751313335,0.41651121172167005,1384,0.000488710342628371
0.0275,16.45201829663327,-0.007440685631949329,-0.2827460540140745,0.2825422956569526,11.151829522568733,,,,,,,-0.5108254914555479,0.4605620560400626,1418,0.000488676797249579
0.2619047619047619,16.76218649998808,-0.030669288245862444,-1.104094376851048,0.19527231460644756,10.81419000448659,,,,,,,-0.6074134528234199,0.392035167764973,1455,0.000488640293295296
0.029801324503311258,15.373905667580944,0.05500178873651652,1.8150590283050452,0.09351363471369303,9.03850856772624,,,,,,,-0.6423555842467716,0.46289369549070086,1490,0.0004886057637852109
,,,,,,310,50.25,0.77957309,11515,204,37,,,,
0.048458149779735685,15.833310111404607,-0.037498535255909925,-1.3499472692127572,0.21229129830126345,10.18064169632271,,,,,,,-0.6368700555758551,0.3999531492590904,1522,0.0004885741950172749
0.09701492537313433,17.820333096672556,-0.010505839221313141,-0.4097277296312125,0.35928869747907993,12.47665579826571,,,,,,,-0.7232731542416981,0.37260024845600126,1557,0.0004885396678475
0.22727272727272727,15.471064310715263,0.04272667954449929,1.4954337840574752,0.13407690571351252,9.69762367149815,,,,,,,-0.6416368453126204,0.4150541816887103,1595,0.0004885021825902559
0.02242152466367713,16.51887996222187,-0.007259379882862355,-0.2613376757830448,0.2550650966144321,10.624153723474592,,,,,,,-0.7535205521785161,0.4333553796305376,1629,0.000488468644371116
,,,,,,315,48.95,0.40516366000000015,11657,208,36,,,,
0.23404255319148937,16.71542537894884,0.034333139050686357,1.2016598667740226,0.15558792397960425,10.454929448664188,,,,,,,-0.6955799217735018,0.39474043548107146,1664,0.000488434120938851
0.04132231404958678,15.81120521843102,0.010285932353900604,0.37029356474042174,0.27887777159935107,10.167571881320328,,,,,,,-0.8383969780715073,0.37699417024850845,1698,0.000488400585061019
0.052083333333333336,10.190742089644386,-0.04658915684506891,-1.2579072348168605,0.12889741038845898,4.843734469497576,,,,,,,-0.8430737454976355,0.45923960038593836,1733,0.000488366064038924
0.004846526655896607,8.284878609746972,-0.286860509892507,-7.171512747312676,0.36035628132764475,3.6664458299055696,,,,,,,-0.8070449301829705,0.3965102921311672,1759,0.000488340420642496
,,,,,,320,47.46,-0.0006261499999999653,11776,212,36,,,,
0.13095238095238096,16.875050125472175,0.028437084160236055,1.08060919808897,0.1694613756244967,11.490430226083845,,,,,,,-0.8955441409101089,0.3841290306299925,1783,0.000488316750413824
0.022222222222222223,16.09731854113618,0.08575720731436642,3.0015022560028246,0.19329149224017442,10.09625748032704,,,,,,,-0.9230213310267474,0.4069303692998113,1820,0.00048828025993753103
0.03571428571428571,15.418755439475147,-0.015327121677955372,-0.5057950153725272,0.22802676132216296,9.05182455969043,,,,,,,-0.7033687098061338,0.43381666304434047,1854,0.00048824672935309096
0.06766917293233082,15.46995275771363,0.10445617666405921,3.551510006578013,0.06508087275236611,9.415893196128309,,,,,,,-0.9357946544187143,0.38600640557706356,1886,0.000488215172209859
,,,,,,325,46.23,0.10360291000000003,11912,216,36,,,,
0.2564102564102564,15.677172796193211,-0.06687916947299484,-2.474529270500809,0.29276062161797717,10.373619120044168,,,,,,,-0.8769348733352892,0.4090676908240174,1919,0.000488182629976256
0.03460207612456748,15.07987888428788,0.059424660002130175,2.079863100074556,0.1235844186831872,9.416666086995974,,,,,,,-1.011913454367055,0.4589056877626313,1955,0.0004881471305972961
0.1896551724137931,16.172079597464574,0.05317397012990805,1.9142629246766898,0.2132808767717807,10.432987275067717,,,,,,,-1.067342724870233,0.395738133612801,1989,0.00048811360459367594
0.014084507042253521,8.826546642503201,-0.19187248484365999,-4.7968121210915,0.23084628294736048,4.071506677777506,,,,,,,-1.0254332172551326,0.4200773205075945,2024,0.00048807909373621105
,,,,,,330,44.96,-0.01115501999999986,12041,220,36,,,,
0.1724137931034483,15.70342396806192,0.024465446337216534,0.8562906218025788,0.17096797906859615,9.812972093292046,,,,,,,-1.0651961068312328,0.3987075773378213,2048,0.00048805542985481905
0.019569471624266144,16.189794902699777,0.03750314458189621,1.3126100603663673,0.16733007732682478,10.152212446322665,,,,,,,-1.14483064150109,0.3686911152566181,2082,0.00048802190700687504
0.22727272727272727,15.740971161319404,0.07026895019965405,2.459413256987892,0.18183755281037378,9.851738342782483,,,,,,,-1.054761265130604,0.44705193402136073,2116,0.00048798838531261896
0.023636363636363636,17.996743946227493,-0.026620956855303923,-1.064838274212157,0.29437303939637965,12.886751885060221,,,,,,,-1.2455854933051502,0.4169346142341109,2150,0.00048795486477205103
,,,,,,335,43.68,-0.08568221999999988,12182,224,36,,,,
0.2222222222222222,15.760392605858057,0.03405290847975257,1.1237459798318348,0.12494015217199854,9.2930888957344,,,,,,,-1.2930710162871923,0.423891625725306,2189,0.000487916416160876
0.05045871559633028,15.888539787839285,0.04452035252484189,1.6917733959439918,0.16222194444979357,10.804878263734281,,,,,,,-1.1815909333527088,0.46994498651474714,2221,0.00048788486971620406
0.2857142857142857,16.60298502239934,0.002914781664543446,0.10784692158810749,0.23538685355742264,11.013778758468106,,,,,,,-1.2827395096018508,0.40978974949669195,2258,0.000487848395413499
0.029239766081871343,15.435504848108321,-0.01924876801336041,-0.6544581124542539,0.1966585742429653,9.392016119440086,,,,,,,-1.3470014019144907,0.4028502028021548,2294,0.000487812908214131
,,,,,,341,41.57,-0.5653345699999999,12320,228,36,,,,
0.05286343612334802,16.425315295615576,0.0064125057479625,0.2500877241705375,0.23426891720766777,11.434874307131395,,,,,,,-1.3395573469725521,0.46148469231345435,2327,0.00048778037941760004
0.029239766081871343,15.818571006918871,0.033421435662464916,1.169750248186272,0.16829993575456265,9.876058836467564,,,,,,,-1.5655964001228935,0.4047400861194259,2365,0.00048774292336183604
0.20454545454545456,15.41519517146998,0.013538829263504958,0.4467813656956636,0.10916315221944416,9.0583893856965,,,,,,,-1.4727072628105389,0.4281513686565792,2399,0.00048770941127033605
0.06666666666666667,15.703122550641588,0.050342582688296486,1.8123329767786736,0.15556483653018194,10.133486000820994,,,,,,,-1.4685898069292307,0.3872857582755387,2431,0.000487677871532224
,,,,,,346,40.18,-0.9351859499999999,12459,232,35,,,,
0.23404255319148937,16.165336712615144,-0.013476842095388849,-0.45821263124322087,0.16535546530150783,9.841581345535815,,,,,,,-1.5090162694454192,0.3902727246284485,2466,0.000487643376113819
0.06741573033707865,17.80499858946154,0.02985730793190209,1.1644350093441815,0.23153435846416465,12.48149843676947,,,,,,,-1.6744912898901738,0.423827456705498,2499,0.00048761085298193604
0.11458333333333333,15.96891398866851,0.07103308783574523,2.486158074251083,0.12328193205031955,10.023901178035885,,,,,,,-1.5988213780679201,0.42529366361467463,2537,0.00048757340344909996
0.01726844583987441,15.997079507284113,-0.023601171194976622,-0.8968445054091116,0.23741029698104943,10.886950982734561,,,,,,,-1.6029421792310827,0.44115491386722117,2571,0.00048753989719390396
,,,,,,351,39.16,-1.0763215399999997,12601,236,35,,,,
0.14285714285714285,16.625734797768807,0.07577435497738967,3.0309741990955867,0.2633635651623253,11.946750452043489,,,,,,,-1.7487977872023712,0.42441012086095037,2608,0.000487503435815299
0.0325,17.145186715752228,0.03124884686479244,1.2187050277269051,0.24782395282539504,12.004110577516258,,,,,,,-1.7553501587647657,0.42641144838088596,2647,0.0004874650050304
0.04365079365079365,16.537268142899904,0.0765090311767429,2.9838522158929734,0.18726259348458993,11.559164053061977,,,,,,,-1.9323544470887435,0.435834459176189,2685,0.00048742756111031605
0.036101083032490974,16.4488262785196,0.03186114721921329,1.1151401526724651,0.1118416858138087,10.30555309401825,,,,,,,-1.9450013104238009,0.3991640374848717,2723,0.00048739011863134404
,,,,,,357,38.29,-1.0444477799999996,12750,240,35,,,,
0.3076923076923077,16.805166032820697,0.045540225964190564,1.776068812603432,0.1677747270626646,11.753297556424513,,,,,,,-2.001147491090438,0.41817474189926596,2757,0.0004873566186875
0.025821596244131457,15.694351228036943,0.08511445378959855,2.979005882635949,0.0981222882652547,9.861973157385364,,,,,,,-2.0065954233470715,0.43439030725704997,2795,0.00048731917893905596
0.22413793103448276,17.29707223288445,0.09716651547014735,4.080993649746189,0.17084975404627997,13.06365142588038,,,,,,,-1.8627483634387745,0.39460206645376544,2829,0.000487285681438316
0.033783783783783786,15.604121442027648,0.06608173433603705,2.3128607017612968,0.1227238907694197,9.760008880635723,,,,,,,-2.0149849667781736,0.44063879803913397,2870,0.00048724528892773105
,,,,,,362,37.83,-0.8684660699999998,12897,244,35,,,,
0.1724137931034483,15.889898839072654,0.14298850989041584,5.004597846164554,0.07740258871416475,9.977274131728336,,,,,,,-2.022894345662173,0.42431951358037834,2904,0.000487211793971891
0.03254437869822485,16.600261259255763,0.10852111809611723,4.015281369556337,0.1965545545224578,11.031707734568045,,,,,,,-2.05027955419877,0.39571914602728453,2938,0.000487178300169739
0.22727272727272727,15.831292874978221,0.10900874693263203,3.597288648776857,0.09498499298169283,9.38299538497813,,,,,,,-2.1830692655510373,0.42127976400984657,2974,0.0004871428374014111
0.027874564459930314,14.211881011156995,-0.0016146128128491219,-0.048438384385473654,0.15130341139469958,7.598889003274962,,,,,,,-2.247556157410145,0.4196197632700205,3006,0.00048711131602649906
,,,,,,367,36.97,-0.90789726,13028,248,35,,,,
0.24444444444444444,15.793468858474329,0.0461379249657829,1.6609652987681844,0.15700187125688064,10.192772329319268,,,,,,,-2.3314661486395476,0.4157931753273668,3035,0.00048708275066321595
0.009137055837563452,15.445915262259025,0.06874159011898634,2.199730883807563,0.05868339330582492,8.841306434362195,,,,,,,-2.170041312490191,0.42233301571437293,3070,0.00048704827634253096
0.7142857142857143,6.36529624095979,0.15210518552843688,40.30787416503578,0.7425392864422047,31.111725718714297,,,,,,,-2.3965177612919963,0.3934824505159932,3101,0.00048701774296516396
0.11320754716981132,11.585899519382988,0.19410780036637496,21.15775023993487,0.6850782688943173,23.180061244871467,,,,,,,-2.9647254794836044,0.37938666264667653,3365,0.00048675775564583604
,,,,,,378,38.67,-0.40128984,13466,252,35,,,,
0.15418502202643172,11.873353527723769,0.334673586312755,50.20103794691325,0.42108231333135415,32.833798294421285,,,,,,,-3.4349943090368202,0.3906500866567647,3473,0.00048665141724484404
0.7088122605363985,14.76218971546959,0.4000880927994043,260.4573484124122,0.7171744865966481,177.4946030980209,,,,,,,-3.7726665775247867,0.35693290619642143,3622,0.000486504728744275
0.6136363636363636,14.803537760406023,0.37775549734643105,38.9088162266824,0.3993769754553117,28.005567794200033,,,,,,,-4.646927405870878,0.33610172993861714,4272,0.00048586507162227504
0.18021201413427562,15.79202120570874,0.3935876372701766,65.72913542411949,0.5537681846121333,48.62146654294338,,,,,,,-5.3106304757735305,0.3391883737024139,4374,0.000485764732933811
,,,,,,401,46.93,3.55900147,14533,256,36,,,,
1.3654390934844192,14.719642083403336,0.47095977269811673,287.2854613458512,0.3195782026391029,249.30516946641728,,,,,,,-5.623801857592111,0.30306539729417087,4540,0.000485601458836411
0.09295774647887324,14.257325771032898,0.295268576917932,35.43222923015184,0.57560035548094,31.515313080279157,,,,,,,-6.556453709531888,0.3295571637662565,5149,0.000485002694801836
1.3071895424836601,16.878638350006213,0.5553816028763389,256.58630052886855,0.24268336215955316,347.25284872495104,,,,,,,-7.269270424081498,0.3370232270294879,5268,0.00048488573816237904
0.9107142857142857,15.6941814954268,0.5789951270910377,199.753318846408,0.19148570099820497,99.99647308944259,,,,,,,-7.997234041416722,0.31526178276719863,5729,0.000484432787460716
,,,,,,433,59.93,11.300401240000001,16066,260,37,,,,
0.32142857142857145,13.469846575112072,0.3268792436046815,34.64919982209624,0.3861414224055573,26.220225053373724,,,,,,,-8.77818580838137,0.34679768455409726,6073,0.00048409493206164403
1.1818181818181819,18.930067400774785,0.5744642050887055,218.2963979337081,0.20417740691208347,329.0200601462275,,,,,,,-9.172971521105085,0.36675408766383216,6178,0.00048399183111925894
0.9325396825396826,17.398046363979955,0.4630149000072176,323.1844002050379,0.5399472049589176,224.19826013292186,,,,,,,-9.732398052014274,0.37873292507942874,6557,0.0004836197773475001
0.21112929623567922,16.729284514123798,0.448499823024195,176.70893027153284,0.5078355705038414,121.67167891585268,,,,,,,-10.790472222195465,0.37045919527453364,7254,0.00048293592604549103
,,,,,,466,74.6,19.03618508,17640,264,37,,,,
0.8205128205128205,14.599823356342446,0.38594849176938695,43.99812806171011,0.34903016695587297,30.573970023542643,,,,,,,-11.872348911586306,0.37089363764260563,7647,0.00048255055363040003
0.30269058295964124,17.364815111635703,0.5383539339015179,225.57029830473599,0.5173403157200958,134.49552253028378,,,,,,,-12.30118770936949,0.3994946661776146,7760,0.000482439775335491
1.4931921331316187,19.53678394416262,0.5285392916730075,543.8669311315247,0.4410191713820465,582.5367902917787,,,,,,,-12.875738584253776,0.4312775206337705,8178,0.000482030104435259
0.42950819672131146,21.040702648330956,0.5726241785827081,380.2224545789182,0.33166995045143155,258.18007587711327,,,,,,,-14.31048673878384,0.4884307160248784,9206,0.00048102333019889906
,,,,,,512,95.45,31.241975129999997,19862,268,38,,,,
0.6724137931034483,18.577572414415716,0.4854230556307915,56.79449750880261,0.36471966152162,40.020471029914916,,,,,,,-15.804636818611064,0.46140487865175417,9869,0.000480374579022956
0.21193415637860083,19.704130426708648,0.43311143578558925,125.1692049420353,0.6046849250003246,105.11122638639063,,,,,,,-16.41312448731784,0.501136336604069,9985,0.000480261117121516
0.7045454545454546,19.063125532526065,0.32836296618703803,30.866118821581573,0.4451203375546701,32.96982059022412,,,,,,,-16.780206706788803,0.5888057916114727,10273,0.000479979476667244
0.11029411764705882,18.889190260429707,0.3876835726718251,35.279205113136086,0.4422522249475947,31.622391282580793,,,,,,,-16.993807772154447,0.5030299607784517,10366,0.000479888547951619
,,,,,,528,100.04,33.85054068,20449,272,38,,,,
0.5555555555555556,17.064642614949037,0.39146137475204656,30.533987230659633,0.42388429869146776,24.455677297199145,,,,,,,-17.32752129236857,0.5166164759132598,10456,0.000479800560638899
0.06015037593984962,18.802882051211117,0.32253857114816975,31.286241401372465,0.6284410776786691,33.60007228073664,,,,,,,-17.331837208240064,0.48610695848217256,10533,0.000479725289021324
0.7142857142857143,18.814830881130487,0.41970269597877574,38.61264803004737,0.3135719924485857,31.784307058434933,,,,,,,-17.36455872654915,0.6460457860181729,10629,0.000479631452175116
0.15463917525773196,22.587356657485063,0.5020276924777598,92.37309541590781,0.29992727663337976,76.71984403766692,,,,,,,-17.481234498076386,0.689643824493492,10720,0.00047954251115613105
,,,,,,539,103.26,36.04988836,20896,276,38,,,,
0.15418502202643172,15.568344756375476,0.4037055349685977,46.426136521388734,0.35995138220677164,32.98916275706142,,,,,,,-17.739319097800333,0.751133881142882,10903,0.000479363676765184
0.256198347107438,14.335813721341498,0.3653274596063486,41.28200293551739,0.37067579175861437,29.79939365084283,,,,,,,-18.100087216025905,0.5895449630262559,11017,0.00047925228862990004
0.6136363636363636,17.221925023908813,0.37398022272820997,31.788318931897848,0.4962506447375475,26.89267511316575,,,,,,,-18.105123707226344,0.5696433162582772,11129,0.00047914286730311605
0.5042194092827004,21.121647480777625,0.5430436796721942,328.54142620167755,0.3842121587529957,236.073326572543,,,,,,,-18.25341044153486,0.601458884420849,11213,0.000479060809523564
,,,,,,558,111.31,40.77740374,21810,280,39,,,,
1.6790123456790123,20.87779185657371,0.4634749389419542,244.25129282240985,0.47532553362088814,320.0660089798039,,,,,,,-18.72633598024482,0.6178012385915052,11817,0.0004784709823739
0.08115942028985507,15.645292389423249,0.3064057327073045,32.17260193426697,0.5515534661967829,30.283421949949116,,,,,,,-19.448854551569138,0.6451951080628674,12343,0.000477957621551104
2.267857142857143,20.045415400564366,0.5945363151160271,664.6916002997183,0.2655896850917345,546.4511249277857,,,,,,,-19.944014145777775,0.5677764432934614,12447,0.00047785615324639997
0.2920892494929006,22.183929154288126,0.48299295585926066,170.496513418319,0.351835399278191,144.7398301733192,,,,,,,-20.58178340737694,0.6566551555558412,13564,0.00047676702519225097
,,,,,,603,130.94,52.19229294000001,23909,284,39,,,,
0.30952380952380953,16.6526022227794,0.42729248536689163,35.465276285452006,0.36345990829285024,25.403624694794416,,,,,,,-21.47518415884538,0.5914637372744355,13916,0.00047642406650021905
0.30357142857142855,18.00051259424076,0.3023600697660677,32.95724760450138,0.6583265828790937,36.06944635976106,,,,,,,-21.547505053078257,0.7321487799650286,13998,0.00047634419047241905
0.8968253968253969,21.017987554697385,0.486590734473809,272.97740203980686,0.4153882915831998,217.67270274995826,,,,,,,-21.62052661401254,0.7493464554901477,14106,0.000476238998138699
0.953125,22.16995607575003,0.5286710252931278,306.100523644721,0.34900415163388426,236.97385848639533,,,,,,,-22.075928653989518,0.6941002283245326,14666,0.00047569374307421903
,,,,,,631,142.84,58.82369830999999,25237,288,39,,,,
1.7833753148614608,20.993505986074585,0.484096260210703,420.1955538628902,0.4185369303382451,445.86035503435414,,,,,,,-22.629577006435724,0.6748857220254555,15244,0.00047513129017833107
0.6926070038910506,23.48372325371205,0.4370858209942108,180.95352989160327,0.44696218216007716,179.57711150089744,,,,,,,-23.22417254596433,0.7184065528463189,16111,0.000474288235989184
1.3663003663003663,21.850154943952237,0.4633436666583571,281.24960566162275,0.4794840058869324,383.02921102102846,,,,,,,-23.798899094071285,0.7761079754869816,16524,0.000473886906493211
0.14805194805194805,17.330073376396875,0.32793204914958035,59.02776884692446,0.7780118521236404,57.67539304145612,,,,,,,-24.179274631412117,0.7590473182130568,17130,0.000473298338907371
,,,,,,676,162.14,68.34337707,27302,292,40,,,,
0.6724137931034483,19.821749269816436,0.45154799001743057,50.121826891934795,0.29512222873939375,40.44471521861851,,,,,,,-24.455154259111627,0.8184021448289882,17309,0.00047312455820279595
0.9891135303265941,21.199210023014633,0.49349691870578255,776.7641500429017,0.5637274463766058,616.515138912946,,,,,,,-24.62082758816806,0.7656663577664983,17419,0.000473017781454256
0.75,15.682232650339683,0.4686858017839022,58.11703942120387,0.2877686359335869,35.79701727395877,,,,,,,-25.17867333496443,0.7850787062138717,18992,0.00047149219498227496
0.9488817891373802,20.353027953720847,0.6226800440788152,486.93579446963344,0.20966797699850484,293.9023806890473,,,,,,,-25.680389667914167,0.727006782118867,19115,0.000471373006556336
,,,,,,726,186.59,82.06803458,29889,296,41,,,,
1.3805970149253732,18.029980390323857,0.5220562139221273,221.351834702982,0.34261451498663215,201.53606431209482,,,,,,,-26.084565664528274,0.7342242409264079,19896,0.00047061656080817896
0.37272727272727274,19.309409098599417,0.5015362882878408,179.54999120704701,0.3710846914351446,127.44459494226612,,,,,,,-26.54315740165981,0.7244739235152026,20319,0.000470207113854656
0.7857142857142857,18.198027301854594,0.4623521182328887,49.0093245326862,0.3225096899258109,35.411786668002605,,,,,,,-26.867227057448957,0.7381283268541181,20676,0.00046986169119293906
0.23125996810207336,18.323664108061905,0.5674076552188182,250.79418360671764,0.21289531725903,149.50279161077924,,,,,,,-26.717591894240606,0.8608788819540114,20781,0.00046976012049892405
,,,,,,755,198.38,89.06505472,31215,300,41,,,,
0.5550660792951542,18.92167982881739,0.5458486030352692,194.86795128359108,0.25924636515641153,124.49563161889091,,,,,,,-27.096751967795583,0.8054547392997612,21222,0.000469333643736275
0.3102310231023102,18.214850575618872,0.34168610766410723,102.50583229923217,0.5716902729013147,100.82350386213511,,,,,,,-27.348340709557693,0.7767821940478314,21578,0.000468989509292459
1.9136690647482015,17.987270374682783,0.47399841748722954,775.4614110091076,0.41135880480283826,574.3526275102049,,,,,,,-27.618228893216237,0.7891443980776746,21877,0.00046870057275310006
6.376093294460642,19.844526667107914,0.5838875593056715,2784.559770328747,0.2519322875954457,2482.400492960296,,,,,,,-28.13926511875351,0.847053772849045,23512,0.000467122179927475
,,,,,,878,267.58,127.63780043000001,38273,304,43,,,,
8.636144578313253,19.893467980487813,0.5829656279458323,3097.296381276207,0.28542097472077,3000.057470271131,,,,,,,-29.855104488414405,0.8290080796089648,28280,0.00046253449244197106
0.6198830409356725,18.573056685560516,0.552373062006005,348.5474021257892,0.33801135032644514,216.77027354203165,,,,,,,-31.724902687302556,0.8093856960164765,33592,0.000457450096460275
3.950266429840142,19.639757164453567,0.5861672128280407,1483.5892156677712,0.2596214440908048,1375.269903208944,,,,,,,-32.623661459059946,0.7774428899326021,34222,0.00045684895814627504
0.662379421221865,19.720243979086586,0.5505867744308794,296.766271418244,0.2822340329020991,196.10714882262982,,,,,,,-33.08319539684552,0.7527002399617976,36752,0.000454438852417475
,,,,,,1075,356.26,179.90469983,47283,308,43,,,,
3.6913043478260867,20.479855553985804,0.5623539174866886,1370.4564969150601,0.28296013975443035,1263.3934223693796,,,,,,,-33.43779608574055,0.7205213920999194,37290,0.0004539271713624111
3.778523489932886,22.15802493414313,0.5901017824481934,1832.8561362840887,0.2726492687612326,1580.5630853218026,,,,,,,-33.70141711493431,0.7763066178521107,39726,0.00045161395550153907
6.002801120448179,21.174225097210652,0.6019843525670299,3484.887417010536,0.2739333398715785,3009.9025241844356,,,,,,,-34.194011591789994,0.7231603940567917,42831,0.00044867404511302403
6.822147651006711,23.117704091421434,0.622536555470034,3452.587736636808,0.21585565184427008,3000.472457424854,,,,,,,-34.60537198105597,0.6911330355206439,48619,0.000443219471905456
,,,,,,1385,523.81,281.38080676000004,64157,312,46,,,,
1.6330578512396694,20.303585932555322,0.5215423072642814,592.9936033594879,0.38711920353342993,456.7247245530598,,,,,,,-34.98026129720015,0.6442268497805212,54164,0.000438025258203851
6.631111111111111,19.939367747122926,0.6758744259183511,4255.981260007857,0.19235596239488773,3000.1746109701926,,,,,,,-35.1409401591395,0.6237495287229687,55300,0.000436964910748651
2.287769784172662,18.238333410689236,0.5870739633235773,218.97858831969432,0.21801732126747236,551.2067282700446,,,,,,,-35.35522244876343,0.5841476873931353,61596,0.000431111545475579
5.5586419753086425,21.971857283683896,0.6762773017827429,3903.472585889992,0.18257588911657202,3000.33141909237,,,,,,,-35.51930127092587,0.6069240508781325,61968,0.0004307669363749791
,,,,,,1651,658.2,371.02411321,77732,316,47,,,,
1.0551948051948052,18.12694449936367,0.5439694774347367,126.2009187648589,0.20898763286579924,128.94962664856575,,,,,,,-35.706351333589076,0.5811346437691031,67739,0.00042543855364817596
7.3149253731343284,20.694163154852536,0.6797589224546312,4108.462927315791,0.20711923958248807,3000.4378570447443,,,,,,,-35.74095834178842,0.6251588290258919,67970,0.00042522596245513105
6.137577002053388,20.547030801938572,0.6819026343690556,4152.787043307549,0.19909423676620638,3000.222961351974,,,,,,,-36.024561888805074,0.5412005253842626,74013,0.00041968345900996395
5.908783783783784,21.94011169486593,0.6714738583968278,3201.587356836075,0.22175617157449445,2632.864036360057,,,,,,,-36.30410568317495,0.5570205523768441,80102,0.000414135627403475
,,,,,,1991,828.21,486.94763771,94862,320,47,,,,
7.557603686635945,21.129840514745982,0.7134256042532102,4154.277293566443,0.16945741513447965,3000.0990356490947,,,,,,,-36.61036801443226,0.5403866018636536,84869,0.00040981812472295603
6.1535087719298245,21.51185265947002,0.7195146533322396,3737.1591094076525,0.17562151976055151,3000.090384382638,,,,,,,-36.887168091459806,0.5223292087702889,90691,0.000404575864660144
0.9285714285714286,18.752095495889314,0.427063680500509,51.247641660061085,0.5841428668041321,41.57935243519023,,,,,,,-37.09584096977988,0.5044140469877564,95884,0.00039992851362537105
0.11244019138755981,20.636922105940947,0.5432061537840694,70.61679999192903,0.3866224759498555,49.42704062873963,,,,,,,-37.27187219186991,0.5411738690708866,96003,0.000399822332855984
,,,,,,2232,939.43,567.0449862500001,106125,324,47,,,,
