custom/total_reward,custom/mean_reward,custom/avg_speed,custom/avg_center_dev,custom/total_distance,custom/routes_completed,time/time_elapsed,train/std,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/episodes,train/actor_loss,train/ent_coef,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/n_updates
22.41154012888346,0.2576039095273961,15.201436716493212,0.5149255809479117,24.232450728770345,0.6923076923076923,,,,,,,,,,,,,
-2.4748255213693966,-0.06874515337137213,8.789041457668334,0.32418381315210654,5.883478892035782,0.015086206896551725,,,,,,,,,,,,,
3.852437955679301,0.056653499348225014,12.514763256606729,0.811451227864526,15.58792689954862,0.27586206896551724,,,,,,,,,,,,,
3.1806212307700594,0.06116579289942422,11.650684908829245,0.5092741682286902,10.973232095362619,0.03343465045592705,,,,,,,,,,,,,
,,,,,,17,0.04978706315159798,239,6.7062652499999995,59.75,13,4,,,,,,
11.084434064560021,0.16543931439641824,14.917345572255956,0.6016068586701994,18.237710231216624,0.3103448275862069,,,,,,,,,,,,,
9.246849773591101,0.1515877012064115,12.852566265535003,0.5069611732689224,14.316843778593466,0.05128205128205128,,,,,,,,,,,,,
10.811217179819096,0.16136145044506112,14.091865348513489,0.4832521984635563,17.272293739253655,0.4090909090909091,,,,,,,,,,,,,
11.220123295436412,0.15583504576995016,16.81145807309126,0.7256613000298922,22.138119647512212,0.06769230769230769,,,,,,,,,,,,,
,,,,,,35,0.04978706315159798,502,8.639399125,62.75,13,8,,,,,,
18.121459922269462,0.1849128563496884,17.815887469402814,0.6758258292565279,32.06515228853095,0.8,,,,,,,,,,,,,
7.861234210119566,0.14293153109308301,11.95604355646196,0.38905282978261674,11.92945787217468,0.035256410256410256,,,,,,,,,,,,,
15.007222727206862,0.1485863636357115,18.086843945906153,0.7795753725183792,33.5004335232079,0.7380952380952381,,,,,,,,,,,,,
0.5996318928824813,0.009993864881374688,12.342212346560201,0.8848117653852297,13.501471507828683,0.056768558951965066,,,,,,,,,,,,,
,,,,,,56,0.04978706315159798,812,9.213264083333334,67.66666666666667,14,12,,,,,,
13.6205368892948,0.1792175906486158,16.885219251545873,0.5140995685173945,23.46247262856923,0.1013215859030837,,,,,,,,,,,,,
4.866169197251249,0.0666598520171404,14.988449098596924,0.835719607885423,20.018555336166173,0.041237113402061855,,,,,,,,,,,,,
2.5138275066312374,0.04488977690412924,13.18129037616997,0.6800004506139518,13.431607328442624,0.29545454545454547,,,,,,,,,,,,,
10.040749000704093,0.17018218645261174,13.023801875826779,0.39827371702778436,13.942120402120054,0.07567567567567568,,,,,,,,,,,,,
,,,,,,74,0.04978706315159798,1072,8.845401875,67.0,14,16,,,,,,
0.24448600504794982,0.004445200091780906,10.935483618908984,0.7007996443754267,10.95251184119843,0.23404255319148937,,,,,,,,,,,,,
2.1465673134210537,0.0487856207595694,9.197371208536312,0.19099101831608278,7.290927855763584,0.012522361359570662,,,,,,,,,,,,,
9.162017674228114,0.14315652615981428,13.442538443889243,0.5322729105780396,15.707266169134527,0.16666666666666666,,,,,,,,,,,,,
4.0574151865394565,0.08114830373078913,10.568216131881442,0.4319105494739798,9.607456805417314,0.015552099533437015,,,,,,,,,,,,,
,,,,,,90,0.04978706315159798,1281,7.851505150000001,64.05,14,20,,,,,,
5.6844437150277525,0.05572984034340934,16.03723915664018,0.8185673576634467,30.014488319749944,0.40476190476190477,,,,,,,,,,,,,
16.00917639756066,0.20264780250076783,18.05331048203085,0.36512289785098534,26.073587303166278,0.10833333333333334,,,,,,,,,,,,,
6.628780051887524,0.11047966753145874,16.278251537981465,0.40084245060680784,17.768184479646152,0.06746031746031746,,,,,,,,,,,,,
6.81400386764539,0.10815879154992682,12.22896120704055,0.4885194621855081,13.966830444522202,0.03090507726269316,,,,,,,,,,,,,
,,,,,,111,0.04978706315159798,1581,8.001033416666667,65.875,14,24,,,,,,
-4.612319641462722,-0.10726324747587726,8.706265097165687,0.5966442486409652,6.694597648922354,0.15384615384615385,,,,,,,,,,,,,
-0.5579837475992804,-0.01052799523772227,11.175547741862975,0.6326121648487997,10.72541404189542,0.032467532467532464,,,,,,,,,,,,,
1.201278845126902,0.01937546524398229,13.829277387202488,0.9591915303177578,15.682234907988459,0.27586206896551724,,,,,,,,,,,,,
17.623783780577934,0.20257222736296476,17.567229265545446,0.7880189084093521,28.05120242224075,0.07160493827160494,,,,,,,,,,,,,
,,,,,,127,0.04978706315159798,1822,7.34311425,65.07142857142857,14,28,,,,,,
2.8417708762638245,0.04305713448884583,13.749508305746811,0.6327987921176621,16.548035635845736,0.27586206896551724,,,,,,,,,,,,,
0.9403155004963875,0.016791348223149778,12.380782032182765,0.544124654849625,12.684698302531615,0.02610441767068273,,,,,,,,,,,,,
-2.7438196624470947,-0.06235953778288852,9.19292330445454,0.5856306116147413,7.260827069170773,0.1590909090909091,,,,,,,,,,,,,
10.259640519779357,0.15312896298178144,13.5615053586728,0.41338298081909647,16.540326295653358,0.0285204991087344,,,,,,,,,,,,,
,,,,,,143,0.04978706315159798,2051,6.77602340625,64.09375,14,32,,,,,,
10.699530848163505,0.15734604188475743,11.49107180248138,0.4352898443225098,14.243941974826157,0.3111111111111111,,,,,,,,,,,,,
5.034931735869479,0.05532892017438988,16.8297569915451,0.9011930651395028,28.088354083360173,0.05333333333333334,,,,,,,,,,,,,
1.5639713776837496,0.02172182469005208,14.779486158397544,0.8157490399308023,19.38712670712266,0.40476190476190477,,,,,,,,,,,,,
5.591977858129752,0.0931996309688292,11.46245067948515,0.5096969997430085,12.53242429252714,0.03374233128834356,,,,,,,,,,,,,
,,,,,,162,0.04978706315159798,2338,6.655961805555556,64.94444444444444,14,36,,,,,,
6.79538618844418,0.10142367445439075,13.406600572324122,0.7032872422075089,16.40125559642911,0.07488986784140969,,,,,,,,,,,,,
-3.1358818873027694,-0.06399758953679122,11.156769727780569,0.7925927821208144,9.891068692319095,0.037037037037037035,,,,,,,,,,,,,
-5.060216146326856,-0.12974913195709886,9.624316529577262,0.7085719035473657,6.726365392096341,0.13636363636363635,,,,,,,,,,,,,
13.675451681064494,0.14245262167775516,17.070482551171562,0.6360061100634978,30.04571542656049,0.13445378151260504,,,,,,,,,,,,,
,,,,,,179,0.04978706315159798,2585,6.295378299999999,64.625,14,40,,,,,,
-3.7910827989041147,-0.07898089164383572,10.46049577698753,0.7673223988553931,9.10233463672921,0.19148936170212766,,,,,,,,,,,,,
7.155872886372759,0.135016469554203,11.526682214839813,0.40885671246596905,11.14777876494918,0.023965141612200435,,,,,,,,,,,,,
-1.01119769838518,-0.022981765872390456,11.038962312003443,0.6177835898398085,8.754233049228787,0.08333333333333333,,,,,,,,,,,,,
-2.3831880728234873,-0.05295973495163305,7.395477955424912,0.3279233273890442,6.02761218091473,0.02843601895734597,,,,,,,,,,,,,
,,,,,,193,0.04978706315159798,2771,5.7191096136363635,62.97727272727273,14,44,,,,,,
-2.9498113811606164,-0.06145440377417951,11.072997273667184,0.7992580180423962,9.62167718121782,0.10714285714285714,,,,,,,,,,,,,
-3.962822470725219,-0.08255880147344206,10.873868777513119,0.7496187955803776,9.44545464287512,0.012228260869565218,,,,,,,,,,,,,
4.593608695510383,0.07409046283081264,12.853845157517696,0.6556318384637169,14.562073431443423,0.05555555555555555,,,,,,,,,,,,,
-2.949102404442786,-0.057825537342015405,12.304197196042637,0.9567613085012542,11.435204909532331,0.08053691275167785,,,,,,,,,,,,,
,,,,,,207,0.04978706315159798,2976,5.130517041666667,62.0,14,48,,,,,,
0.8329549376922536,0.009685522531305274,18.5605226051061,0.7357408095499067,29.257864200975746,0.7435897435897436,,,,,,,,,,,,,
-0.6981381708219949,-0.010266737806205808,11.582197962648115,0.8398169765142155,14.36065520113334,0.03153153153153153,,,,,,,,,,,,,
9.674298359273116,0.12729339946411997,16.73413951921385,0.5907967994699428,23.27397753018886,0.39655172413793105,,,,,,,,,,,,,
5.536713773354805,0.09227856288924675,11.059920281779007,0.4436932199991214,12.06542947422713,0.059113300492610835,,,,,,,,,,,,,
,,,,,,227,0.04978706315159798,3262,5.030278230769231,62.73076923076923,14,52,,,,,,
1.4211100716996121,0.030893697210861132,12.206978258531612,0.585590017483295,10.183052747976035,0.1724137931034483,,,,,,,,,,,,,
7.267020613739948,0.1252934588575853,12.257801676255063,0.5128731496310481,12.93842960940674,0.04980842911877394,,,,,,,,,,,,,
13.339934154929491,0.16268212384060354,16.917008610439837,0.6927183037172359,25.397847313666716,0.5909090909090909,,,,,,,,,,,,,
